qtr,lefttime,score,yrdln,cover,eid,season,week,team,prob
2,2525.0,7,2.0,-1.0,2014091408,2014,2,SEA,0.477054193269
2,2521.0,7,22.0,-1.0,2014091408,2014,2,SEA,0.491527792073
2,2482.0,7,22.0,-1.0,2014091408,2014,2,SEA,0.488743827845
2,2431.0,7,13.0,-1.0,2014091408,2014,2,SEA,0.47846470811
2,2398.0,7,18.0,-1.0,2014091408,2014,2,SEA,0.479799433776
2,2388.0,7,55.0,-1.0,2014091408,2014,2,SEA,0.506406906643
2,2346.0,7,62.0,-1.0,2014091408,2014,2,SEA,0.508578222223
2,2301.0,7,50.0,-1.0,2014091408,2014,2,SEA,0.496500857766
2,2268.0,7,38.0,-1.0,2014091408,2014,2,SEA,0.485283729037
2,2231.0,7,36.0,-1.0,2014091408,2014,2,SEA,0.481168700488
2,2192.0,7,30.0,-1.0,2014091408,2014,2,SEA,0.473965929913
2,2159.0,7,26.0,-1.0,2014091408,2014,2,SEA,0.468671959225
2,2128.0,7,36.0,-1.0,2014091408,2014,2,SEA,0.473828327597
2,2120.0,7,36.0,-1.0,2014091408,2014,2,SEA,0.473258633745
2,2089.0,7,24.0,-1.0,2014091408,2014,2,SEA,0.462226701093
2,2084.0,7,24.0,-1.0,2014091408,2014,2,SEA,0.461871699755
2,2080.0,7,65.0,-1.0,2014091408,2014,2,SEA,0.49180047757
2,2074.0,7,28.0,-1.0,2014091408,2014,2,SEA,0.464100211918
2,2043.0,7,15.0,-1.0,2014091408,2014,2,SEA,0.452366000862
2,2010.0,7,10.0,-1.0,2014091408,2014,2,SEA,0.446377881802
2,1965.0,7,3.0,-1.0,2014091408,2014,2,SEA,0.438105346287
2,1937.0,7,13.0,-1.0,2014091408,2014,2,SEA,0.443417420235
2,1925.0,7,23.0,-1.0,2014091408,2014,2,SEA,0.449873306659
2,1920.0,7,23.0,-1.0,2014091408,2014,2,SEA,0.44951986234
2,1871.0,7,8.0,-1.0,2014091408,2014,2,SEA,0.43513480929
2,1871.0,7,8.0,-1.0,2014091408,2014,2,SEA,0.43513480929
2,1864.0,7,65.0,-1.0,2014091408,2014,2,SEA,0.476392386338
2,1864.0,7,2.0,-1.0,2014091408,2014,2,SEA,0.430291922883
2,1861.0,7,31.0,-1.0,2014091408,2014,2,SEA,0.451199674918
2,1855.0,7,47.0,-1.0,2014091408,2014,2,SEA,0.462505527725
2,1855.0,7,47.0,-1.0,2014091408,2014,2,SEA,0.462505527725
2,1843.0,7,47.0,-1.0,2014091408,2014,2,SEA,0.461653516805
2,1843.0,7,79.0,-1.0,2014091408,2014,2,SEA,0.485221674896
2,1826.0,7,89.0,-1.0,2014091408,2014,2,SEA,0.491391503043
2,1816.0,13,97.0,-1.0,2014091408,2014,2,SEA,0.565591880944
2,1812.0,13,35.0,-1.0,2014091408,2014,2,SEA,0.5198748051
2,1812.0,13,70.0,-1.0,2014091408,2014,2,SEA,0.545613594395
2,1812.0,14,98.0,-1.0,2014091408,2014,2,SEA,0.57736305845
3,1800.0,14,80.0,-1.0,2014091408,2014,2,SEA,0.563490806581
3,1800.0,14,35.0,-1.0,2014091408,2014,2,SEA,0.530554509453
3,1764.0,14,79.0,-1.0,2014091408,2014,2,SEA,0.560231930799
3,1726.0,14,76.0,-1.0,2014091408,2014,2,SEA,0.555368022593
3,1697.0,14,71.0,-1.0,2014091408,2014,2,SEA,0.54966710542
3,1650.0,14,55.0,-1.0,2014091408,2014,2,SEA,0.534600051446
3,1645.0,14,55.0,-1.0,2014091408,2014,2,SEA,0.53424468539
3,1607.0,14,53.0,-1.0,2014091408,2014,2,SEA,0.530070946574
3,1600.0,14,53.0,-1.0,2014091408,2014,2,SEA,0.529572843147
3,1592.0,14,20.0,-1.0,2014091408,2014,2,SEA,0.504657942295
3,1592.0,14,15.0,-1.0,2014091408,2014,2,SEA,0.500964435056
3,1551.0,14,17.0,-1.0,2014091408,2014,2,SEA,0.499514013968
3,1501.0,14,25.0,-1.0,2014091408,2014,2,SEA,0.501853246756
3,1492.0,14,25.0,-1.0,2014091408,2014,2,SEA,0.501210547785
3,1473.0,14,15.0,-1.0,2014091408,2014,2,SEA,0.492467016722
3,1465.0,14,75.0,-1.0,2014091408,2014,2,SEA,0.536155626144
3,1426.0,14,74.0,-1.0,2014091408,2014,2,SEA,0.532648538942
3,1385.0,14,55.0,-1.0,2014091408,2014,2,SEA,0.515726156733
3,1340.0,14,44.0,-1.0,2014091408,2014,2,SEA,0.504391697341
3,1340.0,14,56.0,-1.0,2014091408,2014,2,SEA,0.513253442867
3,1274.0,14,44.0,-1.0,2014091408,2014,2,SEA,0.499678639646
3,1235.0,14,43.0,-1.0,2014091408,2014,2,SEA,0.496154931839
3,1199.0,14,27.0,-1.0,2014091408,2014,2,SEA,0.481772466186
3,1160.0,14,24.0,-1.0,2014091408,2014,2,SEA,0.476779859823
3,1153.0,14,24.0,-1.0,2014091408,2014,2,SEA,0.476281079503
3,1120.0,14,11.0,-1.0,2014091408,2014,2,SEA,0.46436373803
3,1094.0,14,21.0,-1.0,2014091408,2014,2,SEA,0.469870338536
3,1088.0,14,21.0,-1.0,2014091408,2014,2,SEA,0.469443446478
3,1081.0,14,2.0,-1.0,2014091408,2014,2,SEA,0.454991764432
3,1081.0,14,65.0,-1.0,2014091408,2014,2,SEA,0.501409473564
3,1074.0,14,30.0,-1.0,2014091408,2014,2,SEA,0.475074787733
3,1055.0,14,39.0,-1.0,2014091408,2014,2,SEA,0.480355958126
3,1028.0,14,49.0,-1.0,2014091408,2014,2,SEA,0.485808820313
3,999.0,14,64.0,-1.0,2014091408,2014,2,SEA,0.494815177478
3,992.0,14,64.0,-1.0,2014091408,2014,2,SEA,0.494315354839
3,959.0,14,81.0,-1.0,2014091408,2014,2,SEA,0.50451678039
3,950.0,14,81.0,-1.0,2014091408,2014,2,SEA,0.503874120637
3,913.0,20,86.0,-1.0,2014091408,2014,2,SEA,0.573768966241
3,903.0,20,35.0,-1.0,2014091408,2014,2,SEA,0.535860390906
3,903.0,20,80.0,-1.0,2014091408,2014,2,SEA,0.568727027688
3,903.0,21,98.0,-1.0,2014091408,2014,2,SEA,0.592933312865
4,900.0,21,74.0,-1.0,2014091408,2014,2,SEA,0.575500695548
4,865.0,21,68.0,-1.0,2014091408,2014,2,SEA,0.568713198056
4,826.0,21,63.0,-1.0,2014091408,2014,2,SEA,0.562345876735
4,787.0,21,60.0,-1.0,2014091408,2014,2,SEA,0.557416412535
4,742.0,21,56.0,-1.0,2014091408,2014,2,SEA,0.551320989001
4,702.0,21,58.0,-1.0,2014091408,2014,2,SEA,0.54995612372
4,663.0,21,59.0,-1.0,2014091408,2014,2,SEA,0.54792940643
4,624.0,21,49.0,-1.0,2014091408,2014,2,SEA,0.537832243542
4,616.0,21,14.0,-1.0,2014091408,2014,2,SEA,0.511475895792
4,585.0,21,21.0,-1.0,2014091408,2014,2,SEA,0.514431237387
4,558.0,21,28.0,-1.0,2014091408,2014,2,SEA,0.517670865796
4,549.0,21,28.0,-1.0,2014091408,2014,2,SEA,0.517028934657
4,541.0,21,28.0,-1.0,2014091408,2014,2,SEA,0.516458281949
4,541.0,21,28.0,-1.0,2014091408,2014,2,SEA,0.516458281949
4,541.0,21,23.0,-1.0,2014091408,2014,2,SEA,0.512767812954
4,487.0,21,36.0,-1.0,2014091408,2014,2,SEA,0.51850936277
4,477.0,21,80.0,-1.0,2014091408,2014,2,SEA,0.55013866849
4,441.0,21,78.0,-1.0,2014091408,2014,2,SEA,0.546127930744
4,410.0,21,67.0,-1.0,2014091408,2014,2,SEA,0.535858033193
4,371.0,21,66.0,-1.0,2014091408,2014,2,SEA,0.532350658492
4,332.0,21,65.0,-1.0,2014091408,2014,2,SEA,0.528840083751
4,287.0,21,50.0,-1.0,2014091408,2014,2,SEA,0.514573554447
4,240.0,21,50.0,-1.0,2014091408,2014,2,SEA,0.511219451158
4,201.0,21,47.0,-1.0,2014091408,2014,2,SEA,0.506219774009
4,188.0,21,47.0,-1.0,2014091408,2014,2,SEA,0.505291545492
4,184.0,21,11.0,-1.0,2014091408,2014,2,SEA,0.478425287372
4,145.0,21,5.0,-1.0,2014091408,2014,2,SEA,0.471226284876
4,120.0,21,9.0,-1.0,2014091408,2014,2,SEA,0.472392186973
4,111.0,21,9.0,-1.0,2014091408,2014,2,SEA,0.471751487164
4,111.0,21,10.0,-1.0,2014091408,2014,2,SEA,0.472487918302
4,106.0,21,5.0,-1.0,2014091408,2014,2,SEA,0.468451370945
4,105.0,21,7.0,-1.0,2014091408,2014,2,SEA,0.469852062592
4,105.0,21,7.0,-1.0,2014091408,2014,2,SEA,0.469852062592
4,62.0,21,9.0,-1.0,2014091408,2014,2,SEA,0.468264919507
4,62.0,21,9.0,-1.0,2014091408,2014,2,SEA,0.468264919507
4,20.0,21,10.0,-1.0,2014091408,2014,2,SEA,0.466014125037
4,20.0,21,10.0,-1.0,2014091408,2014,2,SEA,0.466014125037
4,16.0,21,65.0,-1.0,2014091408,2014,2,SEA,0.506305707157
4,13.0,21,31.0,-1.0,2014091408,2014,2,SEA,0.480984225129
4,13.0,21,31.0,-1.0,2014091408,2014,2,SEA,0.480984225129
4,0.0,21,31.0,-1.0,2014091408,2014,2,SEA,0.480057282614
1,3600.0,0,35.0,1.0,2014091408,2014,2,SD,0.49723367469
1,3596.0,0,92.0,1.0,2014091408,2014,2,SD,0.538976268059
1,3560.0,0,70.0,1.0,2014091408,2014,2,SD,0.520221628923
1,3515.0,0,65.0,1.0,2014091408,2014,2,SD,0.513322344681
1,3510.0,0,65.0,1.0,2014091408,2014,2,SD,0.512965533057
1,3487.0,0,35.0,1.0,2014091408,2014,2,SD,0.489165823055
1,3448.0,0,30.0,1.0,2014091408,2014,2,SD,0.482692348525
1,3409.0,0,33.0,1.0,2014091408,2014,2,SD,0.482124181855
1,3364.0,0,46.0,1.0,2014091408,2014,2,SD,0.488508524421
1,3353.0,0,20.0,1.0,2014091408,2014,2,SD,0.468555592746
1,3324.0,0,25.0,1.0,2014091408,2014,2,SD,0.470172201393
1,3285.0,0,28.0,1.0,2014091408,2014,2,SD,0.469605393678
1,3252.0,0,31.0,1.0,2014091408,2014,2,SD,0.469465514035
1,3213.0,0,34.0,1.0,2014091408,2014,2,SD,0.46889880429
1,3174.0,0,40.0,1.0,2014091408,2014,2,SD,0.470540074576
1,3129.0,0,50.0,1.0,2014091408,2014,2,SD,0.474701291287
1,3096.0,0,53.0,1.0,2014091408,2014,2,SD,0.474561251859
1,3057.0,0,59.0,1.0,2014091408,2014,2,SD,0.476204570822
1,3018.0,0,61.0,1.0,2014091408,2014,2,SD,0.474900098635
1,2971.0,0,75.0,1.0,2014091408,2014,2,SD,0.481872776349
1,2926.0,0,76.0,1.0,2014091408,2014,2,SD,0.479401695482
1,2920.0,0,76.0,1.0,2014091408,2014,2,SD,0.478973967808
1,2880.0,3,68.0,1.0,2014091408,2014,2,SD,0.504887969804
1,2872.0,3,35.0,1.0,2014091408,2014,2,SD,0.479949560796
1,2872.0,3,60.0,1.0,2014091408,2014,2,SD,0.498407012223
1,2836.0,3,56.0,1.0,2014091408,2014,2,SD,0.492881754785
1,2797.0,3,51.0,1.0,2014091408,2014,2,SD,0.486405928666
1,2787.0,3,2.0,1.0,2014091408,2014,2,SD,0.449661893494
1,2787.0,3,20.0,1.0,2014091408,2014,2,SD,0.462856441551
1,2787.0,3,65.0,1.0,2014091408,2014,2,SD,0.496030738472
1,2749.0,3,40.0,1.0,2014091408,2014,2,SD,0.474869999528
1,2724.0,3,56.0,1.0,2014091408,2014,2,SD,0.484887770289
2,2700.0,3,64.0,1.0,2014091408,2014,2,SD,0.489080847351
2,2665.0,3,66.0,1.0,2014091408,2014,2,SD,0.488059429371
2,2618.0,3,80.0,1.0,2014091408,2014,2,SD,0.49504316647
2,2572.0,3,94.0,1.0,2014091408,2014,2,SD,0.502100248815
2,2560.0,3,84.0,1.0,2014091408,2014,2,SD,0.49385634866
2,2537.0,3,88.0,1.0,2014091408,2014,2,SD,0.495168633889
2,2531.0,9,92.0,1.0,2014091408,2014,2,SD,0.566681050157
2,2531.0,9,92.0,1.0,2014091408,2014,2,SD,0.566681050157
2,2525.0,9,35.0,1.0,2014091408,2014,2,SD,0.52452496875
2,2525.0,10,98.0,1.0,2014091408,2014,2,SD,0.581904215611
2,2521.0,10,78.0,1.0,2014091408,2014,2,SD,0.567179922569
2,2482.0,10,78.0,1.0,2014091408,2014,2,SD,0.564443124656
2,2431.0,10,87.0,1.0,2014091408,2014,2,SD,0.567397413429
2,2398.0,10,82.0,1.0,2014091408,2014,2,SD,0.561447703696
2,2388.0,10,45.0,1.0,2014091408,2014,2,SD,0.533661837036
2,2346.0,10,38.0,1.0,2014091408,2014,2,SD,0.525520249493
2,2301.0,10,50.0,1.0,2014091408,2014,2,SD,0.531153250353
2,2268.0,10,62.0,1.0,2014091408,2014,2,SD,0.537630518764
2,2231.0,10,64.0,1.0,2014091408,2014,2,SD,0.536472139589
2,2192.0,10,70.0,1.0,2014091408,2014,2,SD,0.538110288393
2,2159.0,10,74.0,1.0,2014091408,2014,2,SD,0.538705085128
2,2128.0,10,64.0,1.0,2014091408,2014,2,SD,0.529148543548
2,2120.0,10,64.0,1.0,2014091408,2014,2,SD,0.528579154023
2,2089.0,10,76.0,1.0,2014091408,2014,2,SD,0.535202973858
2,2084.0,13,76.0,1.0,2014091408,2014,2,SD,0.569151087596
2,2080.0,13,35.0,1.0,2014091408,2014,2,SD,0.538944568916
2,2074.0,13,72.0,1.0,2014091408,2014,2,SD,0.565548646169
2,2043.0,13,85.0,1.0,2014091408,2014,2,SD,0.572796775834
2,2010.0,13,90.0,1.0,2014091408,2014,2,SD,0.574104976638
2,1965.0,13,97.0,1.0,2014091408,2014,2,SD,0.576018427818
2,1937.0,13,87.0,1.0,2014091408,2014,2,SD,0.566823432396
2,1925.0,13,77.0,1.0,2014091408,2014,2,SD,0.558709319533
2,1920.0,13,77.0,1.0,2014091408,2014,2,SD,0.558357154492
2,1871.0,19,92.0,1.0,2014091408,2014,2,SD,0.632362908505
2,1871.0,19,92.0,1.0,2014091408,2014,2,SD,0.632362908505
2,1864.0,19,35.0,1.0,2014091408,2014,2,SD,0.591927091941
2,1864.0,20,98.0,1.0,2014091408,2014,2,SD,0.646651858475
2,1861.0,20,69.0,1.0,2014091408,2014,2,SD,0.626634323651
2,1855.0,20,53.0,1.0,2014091408,2014,2,SD,0.615102621147
2,1855.0,20,53.0,1.0,2014091408,2014,2,SD,0.615102621147
2,1843.0,20,53.0,1.0,2014091408,2014,2,SD,0.614290774582
2,1843.0,20,21.0,1.0,2014091408,2014,2,SD,0.591658892855
2,1826.0,20,11.0,1.0,2014091408,2014,2,SD,0.583321191501
2,1816.0,20,3.0,1.0,2014091408,2014,2,SD,0.576867323852
2,1812.0,20,65.0,1.0,2014091408,2014,2,SD,0.620574762579
2,1812.0,20,30.0,1.0,2014091408,2014,2,SD,0.595937582174
2,1812.0,20,2.0,1.0,2014091408,2014,2,SD,0.575866845696
3,1800.0,20,20.0,1.0,2014091408,2014,2,SD,0.587972402563
3,1800.0,20,65.0,1.0,2014091408,2014,2,SD,0.619767323249
3,1764.0,20,21.0,1.0,2014091408,2014,2,SD,0.586195888293
3,1726.0,20,24.0,1.0,2014091408,2014,2,SD,0.585713130359
3,1697.0,20,29.0,1.0,2014091408,2014,2,SD,0.587287264944
3,1650.0,20,45.0,1.0,2014091408,2014,2,SD,0.595467682842
3,1645.0,20,45.0,1.0,2014091408,2014,2,SD,0.595123594632
3,1607.0,20,47.0,1.0,2014091408,2014,2,SD,0.59393159154
3,1600.0,20,47.0,1.0,2014091408,2014,2,SD,0.593449261485
3,1592.0,20,80.0,1.0,2014091408,2014,2,SD,0.61620471142
3,1592.0,20,85.0,1.0,2014091408,2014,2,SD,0.619692791344
3,1551.0,20,83.0,1.0,2014091408,2014,2,SD,0.61553123636
3,1501.0,20,75.0,1.0,2014091408,2014,2,SD,0.606518579384
3,1492.0,20,75.0,1.0,2014091408,2014,2,SD,0.605904875635
3,1473.0,20,85.0,1.0,2014091408,2014,2,SD,0.611649833868
3,1465.0,20,25.0,1.0,2014091408,2014,2,SD,0.568239659185
3,1426.0,20,26.0,1.0,2014091408,2014,2,SD,0.566230336957
3,1385.0,20,45.0,1.0,2014091408,2014,2,SD,0.577109590415
3,1340.0,20,56.0,1.0,2014091408,2014,2,SD,0.581897829162
3,1340.0,20,44.0,1.0,2014091408,2014,2,SD,0.57324670693
3,1274.0,20,56.0,1.0,2014091408,2014,2,SD,0.577304151669
3,1235.0,20,57.0,1.0,2014091408,2014,2,SD,0.575305485761
3,1199.0,20,73.0,1.0,2014091408,2014,2,SD,0.584318381162
3,1160.0,20,76.0,1.0,2014091408,2014,2,SD,0.58376558217
3,1153.0,20,76.0,1.0,2014091408,2014,2,SD,0.583279649229
3,1120.0,20,89.0,1.0,2014091408,2014,2,SD,0.590308027855
3,1094.0,20,79.0,1.0,2014091408,2014,2,SD,0.581336666157
3,1088.0,26,79.0,1.0,2014091408,2014,2,SD,0.64659191606
3,1081.0,27,98.0,1.0,2014091408,2014,2,SD,0.669183148724
3,1081.0,27,35.0,1.0,2014091408,2014,2,SD,0.626757974296
3,1074.0,27,70.0,1.0,2014091408,2014,2,SD,0.650163007947
3,1055.0,27,61.0,1.0,2014091408,2014,2,SD,0.642845120834
3,1028.0,27,51.0,1.0,2014091408,2014,2,SD,0.634245257595
3,999.0,27,36.0,1.0,2014091408,2014,2,SD,0.621957530996
3,992.0,27,36.0,1.0,2014091408,2014,2,SD,0.621487274981
3,959.0,27,19.0,1.0,2014091408,2014,2,SD,0.60735459938
3,950.0,27,19.0,1.0,2014091408,2014,2,SD,0.606741354106
3,913.0,27,14.0,1.0,2014091408,2014,2,SD,0.600678160202
3,903.0,27,65.0,1.0,2014091408,2014,2,SD,0.63555793449
3,903.0,27,20.0,1.0,2014091408,2014,2,SD,0.604240258702
3,903.0,27,2.0,1.0,2014091408,2014,2,SD,0.591453217212
4,900.0,27,26.0,1.0,2014091408,2014,2,SD,0.608267875812
4,865.0,27,32.0,1.0,2014091408,2014,2,SD,0.61010865385
4,826.0,27,37.0,1.0,2014091408,2014,2,SD,0.610972830024
4,787.0,27,40.0,1.0,2014091408,2014,2,SD,0.610431845238
4,742.0,27,44.0,1.0,2014091408,2014,2,SD,0.610185819662
4,702.0,27,42.0,1.0,2014091408,2014,2,SD,0.606054579627
4,663.0,27,41.0,1.0,2014091408,2014,2,SD,0.602684349926
4,624.0,27,51.0,1.0,2014091408,2014,2,SD,0.607084030241
4,616.0,27,86.0,1.0,2014091408,2014,2,SD,0.630929911625
4,585.0,27,79.0,1.0,2014091408,2014,2,SD,0.62402523406
4,558.0,27,72.0,1.0,2014091408,2014,2,SD,0.617339732759
4,549.0,27,72.0,1.0,2014091408,2014,2,SD,0.616732241376
4,541.0,27,72.0,1.0,2014091408,2014,2,SD,0.616191942796
4,541.0,27,72.0,1.0,2014091408,2014,2,SD,0.616191942796
4,541.0,27,77.0,1.0,2014091408,2014,2,SD,0.619680067143
4,487.0,27,64.0,1.0,2014091408,2014,2,SD,0.606912336535
4,477.0,27,20.0,1.0,2014091408,2014,2,SD,0.574804052132
4,441.0,27,22.0,1.0,2014091408,2014,2,SD,0.573734812294
4,410.0,27,33.0,1.0,2014091408,2014,2,SD,0.579508148348
4,371.0,27,34.0,1.0,2014091408,2014,2,SD,0.577512277142
4,332.0,27,35.0,1.0,2014091408,2014,2,SD,0.575513871735
4,287.0,27,50.0,1.0,2014091408,2014,2,SD,0.583182960572
4,240.0,27,50.0,1.0,2014091408,2014,2,SD,0.579915908045
4,201.0,27,53.0,1.0,2014091408,2014,2,SD,0.579361469033
4,188.0,27,53.0,1.0,2014091408,2014,2,SD,0.57845623944
4,184.0,27,89.0,1.0,2014091408,2014,2,SD,0.603883651983
4,145.0,27,95.0,1.0,2014091408,2014,2,SD,0.605458771645
4,120.0,27,91.0,1.0,2014091408,2014,2,SD,0.600920502126
4,111.0,27,91.0,1.0,2014091408,2014,2,SD,0.600303821047
4,111.0,27,90.0,1.0,2014091408,2014,2,SD,0.599594612154
4,106.0,27,95.0,1.0,2014091408,2014,2,SD,0.602794510291
4,105.0,27,93.0,1.0,2014091408,2014,2,SD,0.601310167487
4,105.0,27,93.0,1.0,2014091408,2014,2,SD,0.601310167487
4,62.0,27,91.0,1.0,2014091408,2014,2,SD,0.596940801039
4,62.0,27,91.0,1.0,2014091408,2014,2,SD,0.596940801039
4,20.0,30,90.0,1.0,2014091408,2014,2,SD,0.626341590004
4,20.0,30,90.0,1.0,2014091408,2014,2,SD,0.626341590004
4,16.0,30,35.0,1.0,2014091408,2014,2,SD,0.58731848069
4,13.0,30,69.0,1.0,2014091408,2014,2,SD,0.611233743045
4,13.0,30,69.0,1.0,2014091408,2014,2,SD,0.611233743045
4,0.0,30,69.0,1.0,2014091408,2014,2,SD,0.61035097341
1,3600.0,0,65.0,-1.0,2014091409,2014,2,TB,0.519385768713
1,3594.0,0,23.0,-1.0,2014091409,2014,2,TB,0.48794277642
1,3573.0,0,32.0,-1.0,2014091409,2014,2,TB,0.493089786717
1,3546.0,0,56.0,-1.0,2014091409,2014,2,TB,0.508889770361
1,3516.0,0,60.0,-1.0,2014091409,2014,2,TB,0.509702051644
1,3503.0,0,65.0,-1.0,2014091409,2014,2,TB,0.512465974664
1,3462.0,0,65.0,-1.0,2014091409,2014,2,TB,0.509539522084
1,3433.0,0,80.0,-1.0,2014091409,2014,2,TB,0.518542156561
1,3396.0,0,78.0,-1.0,2014091409,2014,2,TB,0.5144269695
1,3353.0,0,86.0,-1.0,2014091409,2014,2,TB,0.517263233781
1,3317.0,0,91.0,-1.0,2014091409,2014,2,TB,0.518384626888
1,3282.0,0,92.0,-1.0,2014091409,2014,2,TB,0.516626106334
1,3243.0,6,95.0,-1.0,2014091409,2014,2,TB,0.584626806192
1,3236.0,7,98.0,-1.0,2014091409,2014,2,TB,0.597466208765
1,3236.0,7,80.0,-1.0,2014091409,2014,2,TB,0.584610760907
1,3236.0,7,35.0,-1.0,2014091409,2014,2,TB,0.552001080937
1,3201.0,7,73.0,-1.0,2014091409,2014,2,TB,0.577141101635
1,3163.0,7,74.0,-1.0,2014091409,2014,2,TB,0.575212029458
1,3119.0,7,70.0,-1.0,2014091409,2014,2,TB,0.569242308626
1,3087.0,7,56.0,-1.0,2014091409,2014,2,TB,0.55681629126
1,3052.0,7,37.0,-1.0,2014091409,2014,2,TB,0.540438982525
1,3052.0,7,40.0,-1.0,2014091409,2014,2,TB,0.54263986701
1,3009.0,7,32.0,-1.0,2014091409,2014,2,TB,0.533711936695
1,2968.0,7,14.0,-1.0,2014091409,2014,2,TB,0.517530986276
1,2929.0,7,5.0,-1.0,2014091409,2014,2,TB,0.508103856887
1,2891.0,7,2.0,-1.0,2014091409,2014,2,TB,0.503174695731
1,2887.0,7,20.0,-1.0,2014091409,2014,2,TB,0.516180546702
1,2887.0,7,65.0,-1.0,2014091409,2014,2,TB,0.549268571431
1,2887.0,7,2.0,-1.0,2014091409,2014,2,TB,0.502889059534
1,2852.0,7,22.0,-1.0,2014091409,2014,2,TB,0.51515959845
1,2809.0,7,30.0,-1.0,2014091409,2014,2,TB,0.517995593018
1,2772.0,7,29.0,-1.0,2014091409,2014,2,TB,0.51461824192
1,2749.0,7,19.0,-1.0,2014091409,2014,2,TB,0.505592425754
2,2700.0,7,33.0,-1.0,2014091409,2014,2,TB,0.512433117502
2,2668.0,7,40.0,-1.0,2014091409,2014,2,TB,0.515316810602
2,2632.0,7,40.0,-1.0,2014091409,2014,2,TB,0.51274802077
2,2601.0,7,64.0,-1.0,2014091409,2014,2,TB,0.528236423365
2,2559.0,7,64.0,-1.0,2014091409,2014,2,TB,0.525245720967
2,2520.0,7,72.0,-1.0,2014091409,2014,2,TB,0.528361500855
2,2484.0,7,91.0,-1.0,2014091409,2014,2,TB,0.539772784748
2,2474.0,7,98.0,-1.0,2014091409,2014,2,TB,0.54419830836
2,2435.0,7,94.0,-1.0,2014091409,2014,2,TB,0.538497657687
2,2395.0,7,87.0,-1.0,2014091409,2014,2,TB,0.530508493601
2,2358.0,7,81.0,-1.0,2014091409,2014,2,TB,0.523454612661
2,2324.0,7,78.0,-1.0,2014091409,2014,2,TB,0.518818764004
2,2319.0,7,78.0,-1.0,2014091409,2014,2,TB,0.518462201899
2,2313.0,7,15.0,-1.0,2014091409,2014,2,TB,0.471533073305
2,2279.0,7,14.0,-1.0,2014091409,2014,2,TB,0.468377792896
2,2254.0,7,21.0,-1.0,2014091409,2014,2,TB,0.471751448615
2,2224.0,7,17.0,-1.0,2014091409,2014,2,TB,0.466673556315
2,2214.0,7,72.0,-1.0,2014091409,2014,2,TB,0.506539631312
2,2176.0,7,75.0,-1.0,2014091409,2014,2,TB,0.506042250856
2,2163.0,7,64.0,-1.0,2014091409,2014,2,TB,0.496988219878
2,2163.0,7,75.0,-1.0,2014091409,2014,2,TB,0.505114014867
2,2122.0,7,19.0,-1.0,2014091409,2014,2,TB,0.46089754828
2,2087.0,7,20.0,-1.0,2014091409,2014,2,TB,0.45914812508
2,2042.0,7,27.0,-1.0,2014091409,2014,2,TB,0.461093241227
2,2007.0,7,25.0,-1.0,2014091409,2014,2,TB,0.457142984051
2,1999.0,7,28.0,-1.0,2014091409,2014,2,TB,0.458776244928
2,1969.0,7,24.0,-1.0,2014091409,2014,2,TB,0.453718057795
2,1930.0,7,17.0,-1.0,2014091409,2014,2,TB,0.445842339055
2,1920.0,7,12.0,-1.0,2014091409,2014,2,TB,0.441490562267
2,1890.0,7,12.0,-1.0,2014091409,2014,2,TB,0.439378619887
2,1890.0,7,12.0,-1.0,2014091409,2014,2,TB,0.439378619887
2,1843.0,7,18.0,-1.0,2014091409,2014,2,TB,0.440439097801
2,1843.0,7,18.0,-1.0,2014091409,2014,2,TB,0.440439097801
2,1839.0,7,65.0,-1.0,2014091409,2014,2,TB,0.474611382146
2,1833.0,7,20.0,-1.0,2014091409,2014,2,TB,0.44119174185
2,1823.0,7,32.0,-1.0,2014091409,2014,2,TB,0.449244336138
2,1817.0,7,32.0,-1.0,2014091409,2014,2,TB,0.448820318256
3,1800.0,7,80.0,-1.0,2014091409,2014,2,TB,0.482892076176
3,1800.0,7,35.0,-1.0,2014091409,2014,2,TB,0.449812206058
3,1764.0,7,75.0,-1.0,2014091409,2014,2,TB,0.476637957268
3,1732.0,7,60.0,-1.0,2014091409,2014,2,TB,0.463320846867
3,1691.0,7,58.0,-1.0,2014091409,2014,2,TB,0.458942162245
3,1660.0,7,45.0,-1.0,2014091409,2014,2,TB,0.447229529728
3,1651.0,7,40.0,-1.0,2014091409,2014,2,TB,0.442945514587
3,1621.0,7,46.0,-1.0,2014091409,2014,2,TB,0.445206881261
3,1589.0,7,64.0,-1.0,2014091409,2014,2,TB,0.456111125137
3,1551.0,7,65.0,-1.0,2014091409,2014,2,TB,0.454152115554
3,1518.0,7,85.0,-1.0,2014091409,2014,2,TB,0.466491245253
3,1483.0,7,89.0,-1.0,2014091409,2014,2,TB,0.466944730933
3,1462.0,13,99.0,-1.0,2014091409,2014,2,TB,0.542070094644
3,1458.0,14,98.0,-1.0,2014091409,2014,2,TB,0.552515314098
3,1458.0,14,35.0,-1.0,2014091409,2014,2,TB,0.506169521594
3,1452.0,14,85.0,-1.0,2014091409,2014,2,TB,0.542574429851
3,1411.0,14,95.0,-1.0,2014091409,2014,2,TB,0.546998023872
3,1399.0,14,90.0,-1.0,2014091409,2014,2,TB,0.542483911435
3,1375.0,14,68.0,-1.0,2014091409,2014,2,TB,0.524600814705
3,1338.0,14,64.0,-1.0,2014091409,2014,2,TB,0.519014376052
