qtr,lefttime,score,yrdln,cover,eid,season,week,team
1,3591.0,0,29.0,-1.0,2014111608,2014,11,WAS
1,3556.0,0,30.0,-1.0,2014111608,2014,11,WAS
1,3550.0,0,30.0,-1.0,2014111608,2014,11,WAS
1,3530.0,0,30.0,-1.0,2014111608,2014,11,WAS
1,3504.0,0,14.0,-1.0,2014111608,2014,11,WAS
1,3464.0,0,12.0,-1.0,2014111608,2014,11,WAS
1,3418.0,0,9.0,-1.0,2014111608,2014,11,WAS
1,3375.0,0,14.0,-1.0,2014111608,2014,11,WAS
1,3370.0,0,65.0,-1.0,2014111608,2014,11,WAS
1,3365.0,0,18.0,-1.0,2014111608,2014,11,WAS
1,3365.0,0,23.0,-1.0,2014111608,2014,11,WAS
1,3329.0,0,18.0,-1.0,2014111608,2014,11,WAS
1,3295.0,0,28.0,-1.0,2014111608,2014,11,WAS
1,3261.0,0,40.0,-1.0,2014111608,2014,11,WAS
1,3240.0,0,48.0,-1.0,2014111608,2014,11,WAS
1,3233.0,0,48.0,-1.0,2014111608,2014,11,WAS
1,3229.0,0,48.0,-1.0,2014111608,2014,11,WAS
1,3221.0,0,80.0,-1.0,2014111608,2014,11,WAS
1,3188.0,0,76.0,-1.0,2014111608,2014,11,WAS
1,3150.0,0,65.0,-1.0,2014111608,2014,11,WAS
1,3114.0,0,53.0,-1.0,2014111608,2014,11,WAS
1,3077.0,0,55.0,-1.0,2014111608,2014,11,WAS
1,3036.0,0,48.0,-1.0,2014111608,2014,11,WAS
1,3031.0,0,48.0,-1.0,2014111608,2014,11,WAS
1,3021.0,0,4.0,-1.0,2014111608,2014,11,WAS
1,3021.0,0,2.0,-1.0,2014111608,2014,11,WAS
1,2982.0,0,6.0,-1.0,2014111608,2014,11,WAS
1,2944.0,0,8.0,-1.0,2014111608,2014,11,WAS
1,2936.0,0,65.0,-1.0,2014111608,2014,11,WAS
1,2930.0,0,12.0,-1.0,2014111608,2014,11,WAS
1,2892.0,0,21.0,-1.0,2014111608,2014,11,WAS
1,2860.0,0,23.0,-1.0,2014111608,2014,11,WAS
1,2829.0,0,38.0,-1.0,2014111608,2014,11,WAS
1,2789.0,0,44.0,-1.0,2014111608,2014,11,WAS
1,2753.0,0,45.0,-1.0,2014111608,2014,11,WAS
1,2709.0,0,55.0,-1.0,2014111608,2014,11,WAS
1,2700.0,0,55.0,-1.0,2014111608,2014,11,WAS
2,2700.0,0,57.0,-1.0,2014111608,2014,11,WAS
2,2664.0,0,61.0,-1.0,2014111608,2014,11,WAS
2,2626.0,0,55.0,-1.0,2014111608,2014,11,WAS
2,2611.0,0,83.0,-1.0,2014111608,2014,11,WAS
2,2587.0,0,75.0,-1.0,2014111608,2014,11,WAS
2,2563.0,0,94.0,-1.0,2014111608,2014,11,WAS
2,2543.0,0,89.0,-1.0,2014111608,2014,11,WAS
2,2502.0,0,90.0,-1.0,2014111608,2014,11,WAS
2,2458.0,0,80.0,-1.0,2014111608,2014,11,WAS
2,2420.0,0,71.0,-1.0,2014111608,2014,11,WAS
2,2414.0,0,63.0,-1.0,2014111608,2014,11,WAS
2,2408.0,0,73.0,-1.0,2014111608,2014,11,WAS
2,2368.0,0,73.0,-1.0,2014111608,2014,11,WAS
2,2322.0,0,22.0,-1.0,2014111608,2014,11,WAS
2,2278.0,0,20.0,-1.0,2014111608,2014,11,WAS
2,2272.0,0,20.0,-1.0,2014111608,2014,11,WAS
2,2264.0,0,20.0,-1.0,2014111608,2014,11,WAS
2,2259.0,0,65.0,-1.0,2014111608,2014,11,WAS
2,2252.0,0,23.0,-1.0,2014111608,2014,11,WAS
2,2212.0,0,27.0,-1.0,2014111608,2014,11,WAS
2,2172.0,0,32.0,-1.0,2014111608,2014,11,WAS
2,2121.0,0,33.0,-1.0,2014111608,2014,11,WAS
2,2080.0,0,41.0,-1.0,2014111608,2014,11,WAS
2,2047.0,0,49.0,-1.0,2014111608,2014,11,WAS
2,2007.0,0,53.0,-1.0,2014111608,2014,11,WAS
2,1993.0,0,63.0,-1.0,2014111608,2014,11,WAS
2,1950.0,0,61.0,-1.0,2014111608,2014,11,WAS
2,1924.0,0,43.0,-1.0,2014111608,2014,11,WAS
2,1920.0,0,43.0,-1.0,2014111608,2014,11,WAS
2,1920.0,0,43.0,-1.0,2014111608,2014,11,WAS
2,1920.0,0,48.0,-1.0,2014111608,2014,11,WAS
2,1882.0,0,44.0,-1.0,2014111608,2014,11,WAS
2,1875.0,0,49.0,-1.0,2014111608,2014,11,WAS
2,1875.0,0,44.0,-1.0,2014111608,2014,11,WAS
2,1866.0,0,21.0,-1.0,2014111608,2014,11,WAS
2,1843.0,0,23.0,-1.0,2014111608,2014,11,WAS
2,1834.0,0,23.0,-1.0,2014111608,2014,11,WAS
2,1834.0,0,42.0,-1.0,2014111608,2014,11,WAS
2,1825.0,0,66.0,-1.0,2014111608,2014,11,WAS
2,1819.0,6,70.0,-1.0,2014111608,2014,11,WAS
2,1819.0,6,70.0,-1.0,2014111608,2014,11,WAS
2,1811.0,7,98.0,-1.0,2014111608,2014,11,WAS
2,1811.0,7,35.0,-1.0,2014111608,2014,11,WAS
2,1805.0,7,69.0,-1.0,2014111608,2014,11,WAS
2,1800.0,7,69.0,-1.0,2014111608,2014,11,WAS
3,1800.0,7,35.0,-1.0,2014111608,2014,11,WAS
3,1792.0,7,85.0,-1.0,2014111608,2014,11,WAS
3,1750.0,7,76.0,-1.0,2014111608,2014,11,WAS
3,1744.0,7,76.0,-1.0,2014111608,2014,11,WAS
3,1716.0,7,74.0,-1.0,2014111608,2014,11,WAS
3,1673.0,7,70.0,-1.0,2014111608,2014,11,WAS
3,1627.0,7,68.0,-1.0,2014111608,2014,11,WAS
3,1621.0,7,68.0,-1.0,2014111608,2014,11,WAS
3,1611.0,7,22.0,-1.0,2014111608,2014,11,WAS
3,1575.0,7,25.0,-1.0,2014111608,2014,11,WAS
3,1545.0,7,35.0,-1.0,2014111608,2014,11,WAS
3,1522.0,7,46.0,-1.0,2014111608,2014,11,WAS
3,1522.0,7,41.0,-1.0,2014111608,2014,11,WAS
3,1483.0,7,46.0,-1.0,2014111608,2014,11,WAS
3,1442.0,7,46.0,-1.0,2014111608,2014,11,WAS
3,1418.0,7,51.0,-1.0,2014111608,2014,11,WAS
3,1411.0,7,66.0,-1.0,2014111608,2014,11,WAS
3,1374.0,7,66.0,-1.0,2014111608,2014,11,WAS
3,1362.0,7,74.0,-1.0,2014111608,2014,11,WAS
3,1315.0,7,68.0,-1.0,2014111608,2014,11,WAS
3,1311.0,7,60.0,-1.0,2014111608,2014,11,WAS
3,1271.0,7,59.0,-1.0,2014111608,2014,11,WAS
3,1226.0,7,38.0,-1.0,2014111608,2014,11,WAS
3,1184.0,7,36.0,-1.0,2014111608,2014,11,WAS
3,1176.0,7,2.0,-1.0,2014111608,2014,11,WAS
3,1176.0,7,65.0,-1.0,2014111608,2014,11,WAS
3,1172.0,7,25.0,-1.0,2014111608,2014,11,WAS
3,1141.0,7,30.0,-1.0,2014111608,2014,11,WAS
3,1136.0,7,30.0,-1.0,2014111608,2014,11,WAS
3,1094.0,7,43.0,-1.0,2014111608,2014,11,WAS
3,1059.0,7,45.0,-1.0,2014111608,2014,11,WAS
3,1050.0,7,40.0,-1.0,2014111608,2014,11,WAS
3,1050.0,7,45.0,-1.0,2014111608,2014,11,WAS
3,1025.0,7,45.0,-1.0,2014111608,2014,11,WAS
3,1015.0,7,84.0,-1.0,2014111608,2014,11,WAS
3,1015.0,7,80.0,-1.0,2014111608,2014,11,WAS
3,948.0,7,89.0,-1.0,2014111608,2014,11,WAS
3,907.0,7,84.0,-1.0,2014111608,2014,11,WAS
3,900.0,7,84.0,-1.0,2014111608,2014,11,WAS
4,900.0,7,50.0,-1.0,2014111608,2014,11,WAS
4,875.0,7,65.0,-1.0,2014111608,2014,11,WAS
4,853.0,7,56.0,-1.0,2014111608,2014,11,WAS
4,847.0,7,2.0,-1.0,2014111608,2014,11,WAS
4,847.0,7,65.0,-1.0,2014111608,2014,11,WAS
4,841.0,7,19.0,-1.0,2014111608,2014,11,WAS
4,809.0,7,31.0,-1.0,2014111608,2014,11,WAS
4,769.0,7,28.0,-1.0,2014111608,2014,11,WAS
4,765.0,7,28.0,-1.0,2014111608,2014,11,WAS
4,727.0,7,37.0,-1.0,2014111608,2014,11,WAS
4,695.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,660.0,7,39.0,-1.0,2014111608,2014,11,WAS
4,644.0,7,34.0,-1.0,2014111608,2014,11,WAS
4,612.0,7,31.0,-1.0,2014111608,2014,11,WAS
4,576.0,7,38.0,-1.0,2014111608,2014,11,WAS
4,568.0,7,78.0,-1.0,2014111608,2014,11,WAS
4,529.0,7,79.0,-1.0,2014111608,2014,11,WAS
4,524.0,7,79.0,-1.0,2014111608,2014,11,WAS
4,500.0,7,62.0,-1.0,2014111608,2014,11,WAS
4,459.0,7,58.0,-1.0,2014111608,2014,11,WAS
4,416.0,7,40.0,-1.0,2014111608,2014,11,WAS
4,375.0,7,42.0,-1.0,2014111608,2014,11,WAS
4,330.0,7,40.0,-1.0,2014111608,2014,11,WAS
4,284.0,7,50.0,-1.0,2014111608,2014,11,WAS
4,234.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,234.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,225.0,7,5.0,-1.0,2014111608,2014,11,WAS
4,208.0,7,19.0,-1.0,2014111608,2014,11,WAS
4,193.0,7,19.0,-1.0,2014111608,2014,11,WAS
4,169.0,7,33.0,-1.0,2014111608,2014,11,WAS
4,146.0,7,37.0,-1.0,2014111608,2014,11,WAS
4,123.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,117.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,116.0,7,47.0,-1.0,2014111608,2014,11,WAS
4,94.0,7,52.0,-1.0,2014111608,2014,11,WAS
4,82.0,7,45.0,-1.0,2014111608,2014,11,WAS
4,55.0,7,50.0,-1.0,2014111608,2014,11,WAS
4,50.0,7,65.0,-1.0,2014111608,2014,11,WAS
4,0.0,7,65.0,-1.0,2014111608,2014,11,WAS
1,3600.0,0,35.0,1.0,2014111608,2014,11,TB
1,3600.0,0,80.0,1.0,2014111608,2014,11,TB
1,3591.0,0,71.0,1.0,2014111608,2014,11,TB
1,3556.0,0,70.0,1.0,2014111608,2014,11,TB
1,3550.0,0,70.0,1.0,2014111608,2014,11,TB
1,3530.0,0,70.0,1.0,2014111608,2014,11,TB
1,3504.0,0,86.0,1.0,2014111608,2014,11,TB
1,3464.0,0,88.0,1.0,2014111608,2014,11,TB
1,3418.0,0,91.0,1.0,2014111608,2014,11,TB
1,3375.0,3,86.0,1.0,2014111608,2014,11,TB
1,3370.0,3,35.0,1.0,2014111608,2014,11,TB
1,3365.0,3,82.0,1.0,2014111608,2014,11,TB
1,3365.0,3,77.0,1.0,2014111608,2014,11,TB
1,3329.0,3,82.0,1.0,2014111608,2014,11,TB
1,3295.0,3,72.0,1.0,2014111608,2014,11,TB
1,3261.0,3,60.0,1.0,2014111608,2014,11,TB
1,3240.0,3,52.0,1.0,2014111608,2014,11,TB
1,3233.0,3,52.0,1.0,2014111608,2014,11,TB
1,3229.0,3,52.0,1.0,2014111608,2014,11,TB
1,3221.0,3,20.0,1.0,2014111608,2014,11,TB
1,3188.0,3,24.0,1.0,2014111608,2014,11,TB
1,3150.0,3,35.0,1.0,2014111608,2014,11,TB
1,3114.0,3,47.0,1.0,2014111608,2014,11,TB
1,3077.0,3,45.0,1.0,2014111608,2014,11,TB
1,3036.0,3,52.0,1.0,2014111608,2014,11,TB
1,3031.0,3,52.0,1.0,2014111608,2014,11,TB
1,3021.0,3,96.0,1.0,2014111608,2014,11,TB
1,3021.0,3,98.0,1.0,2014111608,2014,11,TB
1,2982.0,3,94.0,1.0,2014111608,2014,11,TB
1,2944.0,9,92.0,1.0,2014111608,2014,11,TB
1,2936.0,9,35.0,1.0,2014111608,2014,11,TB
1,2930.0,9,88.0,1.0,2014111608,2014,11,TB
1,2892.0,9,79.0,1.0,2014111608,2014,11,TB
1,2860.0,9,77.0,1.0,2014111608,2014,11,TB
1,2829.0,9,62.0,1.0,2014111608,2014,11,TB
1,2789.0,9,56.0,1.0,2014111608,2014,11,TB
1,2753.0,9,55.0,1.0,2014111608,2014,11,TB
1,2709.0,9,45.0,1.0,2014111608,2014,11,TB
1,2700.0,9,45.0,1.0,2014111608,2014,11,TB
2,2700.0,9,43.0,1.0,2014111608,2014,11,TB
2,2664.0,9,39.0,1.0,2014111608,2014,11,TB
2,2626.0,9,45.0,1.0,2014111608,2014,11,TB
2,2611.0,9,17.0,1.0,2014111608,2014,11,TB
2,2587.0,9,25.0,1.0,2014111608,2014,11,TB
2,2563.0,9,6.0,1.0,2014111608,2014,11,TB
2,2543.0,9,11.0,1.0,2014111608,2014,11,TB
2,2502.0,9,10.0,1.0,2014111608,2014,11,TB
2,2458.0,9,20.0,1.0,2014111608,2014,11,TB
2,2420.0,9,29.0,1.0,2014111608,2014,11,TB
2,2414.0,9,37.0,1.0,2014111608,2014,11,TB
2,2408.0,9,27.0,1.0,2014111608,2014,11,TB
2,2368.0,9,27.0,1.0,2014111608,2014,11,TB
2,2322.0,9,78.0,1.0,2014111608,2014,11,TB
2,2278.0,9,80.0,1.0,2014111608,2014,11,TB
2,2272.0,9,80.0,1.0,2014111608,2014,11,TB
2,2264.0,12,80.0,1.0,2014111608,2014,11,TB
2,2259.0,12,35.0,1.0,2014111608,2014,11,TB
2,2252.0,12,77.0,1.0,2014111608,2014,11,TB
2,2212.0,12,73.0,1.0,2014111608,2014,11,TB
2,2172.0,12,68.0,1.0,2014111608,2014,11,TB
2,2121.0,12,67.0,1.0,2014111608,2014,11,TB
2,2080.0,12,59.0,1.0,2014111608,2014,11,TB
2,2047.0,12,51.0,1.0,2014111608,2014,11,TB
2,2007.0,12,47.0,1.0,2014111608,2014,11,TB
2,1993.0,12,37.0,1.0,2014111608,2014,11,TB
2,1950.0,12,39.0,1.0,2014111608,2014,11,TB
2,1924.0,12,57.0,1.0,2014111608,2014,11,TB
2,1920.0,12,57.0,1.0,2014111608,2014,11,TB
2,1920.0,12,57.0,1.0,2014111608,2014,11,TB
2,1920.0,12,52.0,1.0,2014111608,2014,11,TB
2,1882.0,12,56.0,1.0,2014111608,2014,11,TB
2,1875.0,12,51.0,1.0,2014111608,2014,11,TB
2,1875.0,12,56.0,1.0,2014111608,2014,11,TB
2,1866.0,12,79.0,1.0,2014111608,2014,11,TB
2,1843.0,12,77.0,1.0,2014111608,2014,11,TB
2,1834.0,12,77.0,1.0,2014111608,2014,11,TB
2,1834.0,12,58.0,1.0,2014111608,2014,11,TB
2,1825.0,12,34.0,1.0,2014111608,2014,11,TB
2,1819.0,12,30.0,1.0,2014111608,2014,11,TB
2,1819.0,12,30.0,1.0,2014111608,2014,11,TB
2,1811.0,12,2.0,1.0,2014111608,2014,11,TB
2,1811.0,12,65.0,1.0,2014111608,2014,11,TB
2,1805.0,12,31.0,1.0,2014111608,2014,11,TB
2,1800.0,12,31.0,1.0,2014111608,2014,11,TB
3,1800.0,12,65.0,1.0,2014111608,2014,11,TB
3,1792.0,12,15.0,1.0,2014111608,2014,11,TB
3,1750.0,12,24.0,1.0,2014111608,2014,11,TB
3,1744.0,12,24.0,1.0,2014111608,2014,11,TB
3,1716.0,12,26.0,1.0,2014111608,2014,11,TB
3,1673.0,12,30.0,1.0,2014111608,2014,11,TB
3,1627.0,12,32.0,1.0,2014111608,2014,11,TB
3,1621.0,12,32.0,1.0,2014111608,2014,11,TB
3,1611.0,12,78.0,1.0,2014111608,2014,11,TB
3,1575.0,12,75.0,1.0,2014111608,2014,11,TB
3,1545.0,12,65.0,1.0,2014111608,2014,11,TB
3,1522.0,12,54.0,1.0,2014111608,2014,11,TB
3,1522.0,12,59.0,1.0,2014111608,2014,11,TB
3,1483.0,12,54.0,1.0,2014111608,2014,11,TB
3,1442.0,12,54.0,1.0,2014111608,2014,11,TB
3,1418.0,12,49.0,1.0,2014111608,2014,11,TB
3,1411.0,12,34.0,1.0,2014111608,2014,11,TB
3,1374.0,12,34.0,1.0,2014111608,2014,11,TB
3,1362.0,12,26.0,1.0,2014111608,2014,11,TB
3,1315.0,12,32.0,1.0,2014111608,2014,11,TB
3,1311.0,12,40.0,1.0,2014111608,2014,11,TB
3,1271.0,12,41.0,1.0,2014111608,2014,11,TB
3,1226.0,12,62.0,1.0,2014111608,2014,11,TB
3,1184.0,18,64.0,1.0,2014111608,2014,11,TB
3,1176.0,19,98.0,1.0,2014111608,2014,11,TB
3,1176.0,19,35.0,1.0,2014111608,2014,11,TB
3,1172.0,19,75.0,1.0,2014111608,2014,11,TB
3,1141.0,19,70.0,1.0,2014111608,2014,11,TB
3,1136.0,19,70.0,1.0,2014111608,2014,11,TB
3,1094.0,19,57.0,1.0,2014111608,2014,11,TB
3,1059.0,19,55.0,1.0,2014111608,2014,11,TB
3,1050.0,19,60.0,1.0,2014111608,2014,11,TB
3,1050.0,19,55.0,1.0,2014111608,2014,11,TB
3,1025.0,19,55.0,1.0,2014111608,2014,11,TB
3,1015.0,19,16.0,1.0,2014111608,2014,11,TB
3,1015.0,19,20.0,1.0,2014111608,2014,11,TB
3,948.0,19,11.0,1.0,2014111608,2014,11,TB
3,907.0,19,16.0,1.0,2014111608,2014,11,TB
3,900.0,19,16.0,1.0,2014111608,2014,11,TB
4,900.0,19,50.0,1.0,2014111608,2014,11,TB
4,875.0,19,35.0,1.0,2014111608,2014,11,TB
4,853.0,25,44.0,1.0,2014111608,2014,11,TB
4,847.0,26,98.0,1.0,2014111608,2014,11,TB
4,847.0,26,35.0,1.0,2014111608,2014,11,TB
4,841.0,26,81.0,1.0,2014111608,2014,11,TB
4,809.0,26,69.0,1.0,2014111608,2014,11,TB
4,769.0,26,72.0,1.0,2014111608,2014,11,TB
4,765.0,26,72.0,1.0,2014111608,2014,11,TB
4,727.0,26,63.0,1.0,2014111608,2014,11,TB
4,695.0,26,55.0,1.0,2014111608,2014,11,TB
4,660.0,26,61.0,1.0,2014111608,2014,11,TB
4,644.0,26,66.0,1.0,2014111608,2014,11,TB
4,612.0,26,69.0,1.0,2014111608,2014,11,TB
4,576.0,26,62.0,1.0,2014111608,2014,11,TB
4,568.0,26,22.0,1.0,2014111608,2014,11,TB
4,529.0,26,21.0,1.0,2014111608,2014,11,TB
4,524.0,26,21.0,1.0,2014111608,2014,11,TB
4,500.0,26,38.0,1.0,2014111608,2014,11,TB
4,459.0,26,42.0,1.0,2014111608,2014,11,TB
4,416.0,26,60.0,1.0,2014111608,2014,11,TB
4,375.0,26,58.0,1.0,2014111608,2014,11,TB
4,330.0,26,60.0,1.0,2014111608,2014,11,TB
4,284.0,26,50.0,1.0,2014111608,2014,11,TB
4,234.0,26,55.0,1.0,2014111608,2014,11,TB
4,234.0,26,55.0,1.0,2014111608,2014,11,TB
4,225.0,26,95.0,1.0,2014111608,2014,11,TB
4,208.0,26,81.0,1.0,2014111608,2014,11,TB
4,193.0,26,81.0,1.0,2014111608,2014,11,TB
4,169.0,26,67.0,1.0,2014111608,2014,11,TB
4,146.0,26,63.0,1.0,2014111608,2014,11,TB
4,123.0,26,55.0,1.0,2014111608,2014,11,TB
4,117.0,26,55.0,1.0,2014111608,2014,11,TB
4,116.0,26,53.0,1.0,2014111608,2014,11,TB
4,94.0,26,48.0,1.0,2014111608,2014,11,TB
4,82.0,26,55.0,1.0,2014111608,2014,11,TB
4,55.0,26,50.0,1.0,2014111608,2014,11,TB
4,50.0,26,35.0,1.0,2014111608,2014,11,TB
4,0.0,26,35.0,1.0,2014111608,2014,11,TB
1,3600.0,0,35.0,-1.0,2014111609,2014,11,SD
1,3595.0,0,78.0,-1.0,2014111609,2014,11,SD
1,3593.0,0,78.0,-1.0,2014111609,2014,11,SD
1,3553.0,6,78.0,-1.0,2014111609,2014,11,SD
1,3547.0,6,35.0,-1.0,2014111609,2014,11,SD
1,3547.0,7,98.0,-1.0,2014111609,2014,11,SD
1,3542.0,7,81.0,-1.0,2014111609,2014,11,SD
1,3499.0,7,79.0,-1.0,2014111609,2014,11,SD
1,3499.0,7,79.0,-1.0,2014111609,2014,11,SD
1,3451.0,7,84.0,-1.0,2014111609,2014,11,SD
1,3422.0,7,72.0,-1.0,2014111609,2014,11,SD
1,3412.0,7,27.0,-1.0,2014111609,2014,11,SD
1,3408.0,7,27.0,-1.0,2014111609,2014,11,SD
1,3368.0,7,27.0,-1.0,2014111609,2014,11,SD
1,3362.0,7,27.0,-1.0,2014111609,2014,11,SD
1,3355.0,7,70.0,-1.0,2014111609,2014,11,SD
1,3319.0,7,68.0,-1.0,2014111609,2014,11,SD
1,3313.0,7,68.0,-1.0,2014111609,2014,11,SD
1,3277.0,7,59.0,-1.0,2014111609,2014,11,SD
1,3237.0,7,26.0,-1.0,2014111609,2014,11,SD
1,3195.0,7,24.0,-1.0,2014111609,2014,11,SD
1,3156.0,7,23.0,-1.0,2014111609,2014,11,SD
1,3150.0,7,23.0,-1.0,2014111609,2014,11,SD
1,3147.0,7,20.0,-1.0,2014111609,2014,11,SD
1,3147.0,7,65.0,-1.0,2014111609,2014,11,SD
1,3117.0,7,25.0,-1.0,2014111609,2014,11,SD
1,3078.0,7,26.0,-1.0,2014111609,2014,11,SD
1,3039.0,7,34.0,-1.0,2014111609,2014,11,SD
1,3008.0,7,38.0,-1.0,2014111609,2014,11,SD
1,2972.0,7,43.0,-1.0,2014111609,2014,11,SD
1,2954.0,7,50.0,-1.0,2014111609,2014,11,SD
1,2921.0,7,40.0,-1.0,2014111609,2014,11,SD
1,2921.0,7,40.0,-1.0,2014111609,2014,11,SD
1,2898.0,7,45.0,-1.0,2014111609,2014,11,SD
1,2860.0,7,50.0,-1.0,2014111609,2014,11,SD
1,2853.0,7,55.0,-1.0,2014111609,2014,11,SD
1,2845.0,7,55.0,-1.0,2014111609,2014,11,SD
1,2838.0,7,94.0,-1.0,2014111609,2014,11,SD
1,2802.0,7,92.0,-1.0,2014111609,2014,11,SD
1,2762.0,7,92.0,-1.0,2014111609,2014,11,SD
1,2758.0,7,92.0,-1.0,2014111609,2014,11,SD
1,2748.0,7,41.0,-1.0,2014111609,2014,11,SD
1,2710.0,7,56.0,-1.0,2014111609,2014,11,SD
1,2705.0,7,56.0,-1.0,2014111609,2014,11,SD
1,2700.0,7,56.0,-1.0,2014111609,2014,11,SD
2,2700.0,7,56.0,-1.0,2014111609,2014,11,SD
2,2664.0,7,59.0,-1.0,2014111609,2014,11,SD
2,2654.0,7,96.0,-1.0,2014111609,2014,11,SD
2,2609.0,7,94.0,-1.0,2014111609,2014,11,SD
2,2605.0,7,94.0,-1.0,2014111609,2014,11,SD
2,2598.0,7,94.0,-1.0,2014111609,2014,11,SD
2,2589.0,7,46.0,-1.0,2014111609,2014,11,SD
2,2547.0,7,57.0,-1.0,2014111609,2014,11,SD
2,2516.0,7,59.0,-1.0,2014111609,2014,11,SD
2,2486.0,7,49.0,-1.0,2014111609,2014,11,SD
2,2481.0,7,49.0,-1.0,2014111609,2014,11,SD
2,2477.0,7,49.0,-1.0,2014111609,2014,11,SD
2,2464.0,7,87.0,-1.0,2014111609,2014,11,SD
2,2464.0,7,88.0,-1.0,2014111609,2014,11,SD
2,2394.0,7,87.0,-1.0,2014111609,2014,11,SD
2,2387.0,7,87.0,-1.0,2014111609,2014,11,SD
2,2379.0,7,43.0,-1.0,2014111609,2014,11,SD
2,2352.0,7,44.0,-1.0,2014111609,2014,11,SD
2,2315.0,7,56.0,-1.0,2014111609,2014,11,SD
2,2275.0,7,69.0,-1.0,2014111609,2014,11,SD
2,2247.0,7,77.0,-1.0,2014111609,2014,11,SD
2,2218.0,7,80.0,-1.0,2014111609,2014,11,SD
2,2182.0,7,87.0,-1.0,2014111609,2014,11,SD
2,2146.0,7,91.0,-1.0,2014111609,2014,11,SD
2,2107.0,7,95.0,-1.0,2014111609,2014,11,SD
2,2064.0,7,95.0,-1.0,2014111609,2014,11,SD
2,2055.0,10,95.0,-1.0,2014111609,2014,11,SD
2,2052.0,10,35.0,-1.0,2014111609,2014,11,SD
2,2047.0,10,80.0,-1.0,2014111609,2014,11,SD
2,2018.0,10,65.0,-1.0,2014111609,2014,11,SD
2,1987.0,10,60.0,-1.0,2014111609,2014,11,SD
2,1955.0,10,56.0,-1.0,2014111609,2014,11,SD
2,1955.0,10,56.0,-1.0,2014111609,2014,11,SD
2,1920.0,10,56.0,-1.0,2014111609,2014,11,SD
2,1920.0,10,56.0,-1.0,2014111609,2014,11,SD
2,1908.0,10,23.0,-1.0,2014111609,2014,11,SD
2,1904.0,10,27.0,-1.0,2014111609,2014,11,SD
2,1899.0,10,27.0,-1.0,2014111609,2014,11,SD
2,1899.0,10,41.0,-1.0,2014111609,2014,11,SD
2,1875.0,10,36.0,-1.0,2014111609,2014,11,SD
2,1854.0,10,49.0,-1.0,2014111609,2014,11,SD
2,1831.0,10,58.0,-1.0,2014111609,2014,11,SD
2,1827.0,10,63.0,-1.0,2014111609,2014,11,SD
2,1802.0,10,63.0,-1.0,2014111609,2014,11,SD
2,1802.0,10,70.0,-1.0,2014111609,2014,11,SD
3,1800.0,10,65.0,-1.0,2014111609,2014,11,SD
3,1795.0,10,16.0,-1.0,2014111609,2014,11,SD
3,1765.0,10,18.0,-1.0,2014111609,2014,11,SD
3,1724.0,10,23.0,-1.0,2014111609,2014,11,SD
3,1698.0,10,15.0,-1.0,2014111609,2014,11,SD
3,1684.0,10,71.0,-1.0,2014111609,2014,11,SD
3,1643.0,10,75.0,-1.0,2014111609,2014,11,SD
3,1598.0,10,72.0,-1.0,2014111609,2014,11,SD
3,1592.0,10,72.0,-1.0,2014111609,2014,11,SD
3,1580.0,10,33.0,-1.0,2014111609,2014,11,SD
3,1575.0,10,33.0,-1.0,2014111609,2014,11,SD
3,1530.0,10,38.0,-1.0,2014111609,2014,11,SD
3,1523.0,10,43.0,-1.0,2014111609,2014,11,SD
3,1491.0,10,63.0,-1.0,2014111609,2014,11,SD
3,1456.0,10,67.0,-1.0,2014111609,2014,11,SD
3,1414.0,10,69.0,-1.0,2014111609,2014,11,SD
3,1387.0,10,59.0,-1.0,2014111609,2014,11,SD
3,1345.0,13,66.0,-1.0,2014111609,2014,11,SD
3,1339.0,13,35.0,-1.0,2014111609,2014,11,SD
3,1333.0,13,92.0,-1.0,2014111609,2014,11,SD
3,1311.0,13,96.0,-1.0,2014111609,2014,11,SD
3,1307.0,13,96.0,-1.0,2014111609,2014,11,SD
3,1302.0,13,96.0,-1.0,2014111609,2014,11,SD
3,1260.0,13,97.0,-1.0,2014111609,2014,11,SD
3,1247.0,13,46.0,-1.0,2014111609,2014,11,SD
3,1211.0,13,45.0,-1.0,2014111609,2014,11,SD
3,1166.0,13,50.0,-1.0,2014111609,2014,11,SD
3,1155.0,13,55.0,-1.0,2014111609,2014,11,SD
3,1112.0,13,55.0,-1.0,2014111609,2014,11,SD
3,1104.0,13,98.0,-1.0,2014111609,2014,11,SD
3,1065.0,13,97.0,-1.0,2014111609,2014,11,SD
3,1023.0,13,93.0,-1.0,2014111609,2014,11,SD
3,988.0,13,86.0,-1.0,2014111609,2014,11,SD
3,981.0,13,86.0,-1.0,2014111609,2014,11,SD
3,946.0,13,72.0,-1.0,2014111609,2014,11,SD
3,910.0,13,49.0,-1.0,2014111609,2014,11,SD
3,900.0,13,49.0,-1.0,2014111609,2014,11,SD
4,900.0,13,44.0,-1.0,2014111609,2014,11,SD
4,895.0,13,44.0,-1.0,2014111609,2014,11,SD
4,891.0,13,44.0,-1.0,2014111609,2014,11,SD
4,882.0,13,1.0,-1.0,2014111609,2014,11,SD
