qtr,lefttime,score,yrdln,cover,season,week,team
2,2195.0,3,21.0,-1.0,2014,1,NYJ
2,2161.0,3,23.0,-1.0,2014,1,NYJ
2,2151.0,3,59.0,-1.0,2014,1,NYJ
2,2126.0,3,56.0,-1.0,2014,1,NYJ
2,2085.0,3,54.0,-1.0,2014,1,NYJ
2,2078.0,3,54.0,-1.0,2014,1,NYJ
2,2071.0,3,20.0,-1.0,2014,1,NYJ
2,2027.0,3,44.0,-1.0,2014,1,NYJ
2,2025.0,3,44.0,-1.0,2014,1,NYJ
2,1987.0,3,46.0,-1.0,2014,1,NYJ
2,1964.0,3,54.0,-1.0,2014,1,NYJ
2,1956.0,3,54.0,-1.0,2014,1,NYJ
2,1921.0,3,66.0,-1.0,2014,1,NYJ
2,1914.0,3,77.0,-1.0,2014,1,NYJ
2,1914.0,3,77.0,-1.0,2014,1,NYJ
2,1906.0,3,85.0,-1.0,2014,1,NYJ
2,1868.0,3,89.0,-1.0,2014,1,NYJ
2,1839.0,3,95.0,-1.0,2014,1,NYJ
2,1834.0,3,95.0,-1.0,2014,1,NYJ
2,1831.0,9,95.0,-1.0,2014,1,NYJ
2,1830.0,10,98.0,-1.0,2014,1,NYJ
2,1830.0,10,35.0,-1.0,2014,1,NYJ
2,1826.0,10,87.0,-1.0,2014,1,NYJ
2,1800.0,10,87.0,-1.0,2014,1,NYJ
3,1800.0,10,35.0,-1.0,2014,1,NYJ
3,1792.0,10,59.0,-1.0,2014,1,NYJ
3,1746.0,10,70.0,-1.0,2014,1,NYJ
3,1729.0,10,75.0,-1.0,2014,1,NYJ
3,1685.0,10,74.0,-1.0,2014,1,NYJ
3,1681.0,10,74.0,-1.0,2014,1,NYJ
3,1673.0,10,25.0,-1.0,2014,1,NYJ
3,1633.0,10,36.0,-1.0,2014,1,NYJ
3,1604.0,10,47.0,-1.0,2014,1,NYJ
3,1590.0,10,46.0,-1.0,2014,1,NYJ
3,1586.0,10,51.0,-1.0,2014,1,NYJ
3,1557.0,10,56.0,-1.0,2014,1,NYJ
3,1520.0,10,54.0,-1.0,2014,1,NYJ
3,1496.0,10,45.0,-1.0,2014,1,NYJ
3,1455.0,10,49.0,-1.0,2014,1,NYJ
3,1446.0,10,87.0,-1.0,2014,1,NYJ
3,1440.0,10,87.0,-1.0,2014,1,NYJ
3,1400.0,10,84.0,-1.0,2014,1,NYJ
3,1358.0,10,95.0,-1.0,2014,1,NYJ
3,1344.0,10,48.0,-1.0,2014,1,NYJ
3,1307.0,10,48.0,-1.0,2014,1,NYJ
3,1281.0,10,69.0,-1.0,2014,1,NYJ
3,1250.0,10,75.0,-1.0,2014,1,NYJ
3,1217.0,10,82.0,-1.0,2014,1,NYJ
3,1181.0,10,67.0,-1.0,2014,1,NYJ
3,1154.0,10,67.0,-1.0,2014,1,NYJ
3,1154.0,10,79.0,-1.0,2014,1,NYJ
3,1109.0,10,88.0,-1.0,2014,1,NYJ
3,1062.0,13,76.0,-1.0,2014,1,NYJ
3,1058.0,13,35.0,-1.0,2014,1,NYJ
3,1058.0,13,80.0,-1.0,2014,1,NYJ
3,1023.0,13,70.0,-1.0,2014,1,NYJ
3,986.0,13,70.0,-1.0,2014,1,NYJ
3,945.0,13,65.0,-1.0,2014,1,NYJ
3,938.0,13,65.0,-1.0,2014,1,NYJ
3,929.0,13,31.0,-1.0,2014,1,NYJ
3,900.0,13,31.0,-1.0,2014,1,NYJ
4,900.0,13,34.0,-1.0,2014,1,NYJ
4,871.0,13,37.0,-1.0,2014,1,NYJ
4,829.0,13,38.0,-1.0,2014,1,NYJ
4,821.0,13,94.0,-1.0,2014,1,NYJ
4,817.0,13,94.0,-1.0,2014,1,NYJ
4,813.0,13,94.0,-1.0,2014,1,NYJ
4,813.0,13,94.0,-1.0,2014,1,NYJ
4,813.0,13,94.0,-1.0,2014,1,NYJ
4,775.0,13,93.0,-1.0,2014,1,NYJ
4,763.0,13,44.0,-1.0,2014,1,NYJ
4,729.0,13,51.0,-1.0,2014,1,NYJ
4,686.0,13,73.0,-1.0,2014,1,NYJ
4,655.0,13,76.0,-1.0,2014,1,NYJ
4,615.0,13,80.0,-1.0,2014,1,NYJ
4,590.0,13,80.0,-1.0,2014,1,NYJ
4,590.0,13,61.0,-1.0,2014,1,NYJ
4,586.0,13,80.0,-1.0,2014,1,NYJ
4,541.0,13,81.0,-1.0,2014,1,NYJ
4,503.0,13,73.0,-1.0,2014,1,NYJ
4,496.0,19,29.0,-1.0,2014,1,NYJ
4,483.0,19,98.0,-1.0,2014,1,NYJ
4,483.0,19,35.0,-1.0,2014,1,NYJ
4,479.0,19,83.0,-1.0,2014,1,NYJ
4,475.0,19,83.0,-1.0,2014,1,NYJ
4,433.0,19,77.0,-1.0,2014,1,NYJ
4,419.0,19,82.0,-1.0,2014,1,NYJ
4,414.0,19,67.0,-1.0,2014,1,NYJ
4,414.0,19,67.0,-1.0,2014,1,NYJ
4,377.0,19,67.0,-1.0,2014,1,NYJ
4,371.0,19,51.0,-1.0,2014,1,NYJ
4,340.0,19,48.0,-1.0,2014,1,NYJ
4,337.0,19,48.0,-1.0,2014,1,NYJ
4,271.0,19,55.0,-1.0,2014,1,NYJ
4,271.0,19,60.0,-1.0,2014,1,NYJ
4,263.0,19,21.0,-1.0,2014,1,NYJ
4,219.0,19,25.0,-1.0,2014,1,NYJ
4,179.0,19,30.0,-1.0,2014,1,NYJ
4,170.0,19,30.0,-1.0,2014,1,NYJ
4,170.0,19,28.0,-1.0,2014,1,NYJ
4,159.0,19,73.0,-1.0,2014,1,NYJ
4,131.0,19,64.0,-1.0,2014,1,NYJ
4,124.0,19,64.0,-1.0,2014,1,NYJ
4,117.0,19,52.0,-1.0,2014,1,NYJ
4,117.0,19,52.0,-1.0,2014,1,NYJ
4,89.0,19,43.0,-1.0,2014,1,NYJ
4,87.0,19,30.0,-1.0,2014,1,NYJ
4,87.0,19,30.0,-1.0,2014,1,NYJ
4,81.0,19,65.0,-1.0,2014,1,NYJ
4,81.0,19,2.0,-1.0,2014,1,NYJ
4,80.0,19,52.0,-1.0,2014,1,NYJ
4,40.0,19,51.0,-1.0,2014,1,NYJ
4,0.0,19,51.0,-1.0,2014,1,NYJ
1,3600.0,0,35.0,1.0,2014,1,OAK
1,3593.0,0,60.0,1.0,2014,1,OAK
1,3551.0,0,43.0,1.0,2014,1,OAK
1,3519.0,0,36.0,1.0,2014,1,OAK
1,3507.0,0,41.0,1.0,2014,1,OAK
1,3470.0,0,24.0,1.0,2014,1,OAK
1,3470.0,0,29.0,1.0,2014,1,OAK
1,3416.0,0,20.0,1.0,2014,1,OAK
1,3384.0,0,17.0,1.0,2014,1,OAK
1,3362.0,0,27.0,1.0,2014,1,OAK
1,3357.0,0,27.0,1.0,2014,1,OAK
1,3313.0,0,28.0,1.0,2014,1,OAK
1,3264.0,0,17.0,1.0,2014,1,OAK
1,3260.0,0,27.0,1.0,2014,1,OAK
1,3256.0,0,65.0,1.0,2014,1,OAK
1,3256.0,0,20.0,1.0,2014,1,OAK
1,3217.0,0,20.0,1.0,2014,1,OAK
1,3172.0,0,24.0,1.0,2014,1,OAK
1,3146.0,0,29.0,1.0,2014,1,OAK
1,3103.0,0,29.0,1.0,2014,1,OAK
1,3090.0,0,70.0,1.0,2014,1,OAK
1,3066.0,0,76.0,1.0,2014,1,OAK
1,3060.0,0,72.0,1.0,2014,1,OAK
1,3021.0,0,80.0,1.0,2014,1,OAK
1,2959.0,0,80.0,1.0,2014,1,OAK
1,2947.0,0,83.0,1.0,2014,1,OAK
1,2910.0,0,87.0,1.0,2014,1,OAK
1,2868.0,6,88.0,1.0,2014,1,OAK
1,2863.0,6,35.0,1.0,2014,1,OAK
1,2863.0,7,98.0,1.0,2014,1,OAK
1,2857.0,7,85.0,1.0,2014,1,OAK
1,2839.0,7,85.0,1.0,2014,1,OAK
1,2803.0,7,83.0,1.0,2014,1,OAK
1,2765.0,7,64.0,1.0,2014,1,OAK
1,2742.0,7,57.0,1.0,2014,1,OAK
1,2704.0,7,47.0,1.0,2014,1,OAK
1,2700.0,7,47.0,1.0,2014,1,OAK
2,2700.0,7,49.0,1.0,2014,1,OAK
2,2700.0,7,45.0,1.0,2014,1,OAK
2,2646.0,7,50.0,1.0,2014,1,OAK
2,2595.0,7,33.0,1.0,2014,1,OAK
2,2563.0,7,29.0,1.0,2014,1,OAK
2,2516.0,7,3.0,1.0,2014,1,OAK
2,2476.0,7,3.0,1.0,2014,1,OAK
2,2464.0,7,4.0,1.0,2014,1,OAK
2,2445.0,7,21.0,1.0,2014,1,OAK
2,2404.0,7,21.0,1.0,2014,1,OAK
2,2371.0,7,33.0,1.0,2014,1,OAK
2,2367.0,7,33.0,1.0,2014,1,OAK
2,2364.0,7,38.0,1.0,2014,1,OAK
2,2327.0,7,44.0,1.0,2014,1,OAK
2,2289.0,7,48.0,1.0,2014,1,OAK
2,2248.0,7,51.0,1.0,2014,1,OAK
2,2242.0,7,51.0,1.0,2014,1,OAK
2,2235.0,7,80.0,1.0,2014,1,OAK
2,2200.0,7,79.0,1.0,2014,1,OAK
2,2195.0,7,79.0,1.0,2014,1,OAK
2,2161.0,7,77.0,1.0,2014,1,OAK
2,2151.0,7,41.0,1.0,2014,1,OAK
2,2126.0,7,44.0,1.0,2014,1,OAK
2,2085.0,7,46.0,1.0,2014,1,OAK
2,2078.0,7,46.0,1.0,2014,1,OAK
2,2071.0,7,80.0,1.0,2014,1,OAK
2,2027.0,7,56.0,1.0,2014,1,OAK
2,2025.0,7,56.0,1.0,2014,1,OAK
2,1987.0,7,54.0,1.0,2014,1,OAK
2,1964.0,7,46.0,1.0,2014,1,OAK
2,1956.0,7,46.0,1.0,2014,1,OAK
2,1921.0,7,34.0,1.0,2014,1,OAK
2,1914.0,7,23.0,1.0,2014,1,OAK
2,1914.0,7,23.0,1.0,2014,1,OAK
2,1906.0,7,15.0,1.0,2014,1,OAK
2,1868.0,7,11.0,1.0,2014,1,OAK
2,1839.0,7,5.0,1.0,2014,1,OAK
2,1834.0,7,5.0,1.0,2014,1,OAK
2,1831.0,7,5.0,1.0,2014,1,OAK
2,1830.0,7,2.0,1.0,2014,1,OAK
2,1830.0,7,65.0,1.0,2014,1,OAK
2,1826.0,7,13.0,1.0,2014,1,OAK
2,1800.0,7,13.0,1.0,2014,1,OAK
3,1800.0,7,65.0,1.0,2014,1,OAK
3,1792.0,7,41.0,1.0,2014,1,OAK
3,1746.0,7,30.0,1.0,2014,1,OAK
3,1729.0,7,25.0,1.0,2014,1,OAK
3,1685.0,7,26.0,1.0,2014,1,OAK
3,1681.0,7,26.0,1.0,2014,1,OAK
3,1673.0,7,75.0,1.0,2014,1,OAK
3,1633.0,7,64.0,1.0,2014,1,OAK
3,1604.0,7,53.0,1.0,2014,1,OAK
3,1590.0,7,54.0,1.0,2014,1,OAK
3,1586.0,7,49.0,1.0,2014,1,OAK
3,1557.0,7,44.0,1.0,2014,1,OAK
3,1520.0,7,46.0,1.0,2014,1,OAK
3,1496.0,7,55.0,1.0,2014,1,OAK
3,1455.0,7,51.0,1.0,2014,1,OAK
3,1446.0,7,13.0,1.0,2014,1,OAK
3,1440.0,7,13.0,1.0,2014,1,OAK
3,1400.0,7,16.0,1.0,2014,1,OAK
3,1358.0,7,5.0,1.0,2014,1,OAK
3,1344.0,7,52.0,1.0,2014,1,OAK
3,1307.0,7,52.0,1.0,2014,1,OAK
3,1281.0,7,31.0,1.0,2014,1,OAK
3,1250.0,7,25.0,1.0,2014,1,OAK
3,1217.0,7,18.0,1.0,2014,1,OAK
3,1181.0,7,33.0,1.0,2014,1,OAK
3,1154.0,7,33.0,1.0,2014,1,OAK
3,1154.0,7,21.0,1.0,2014,1,OAK
3,1109.0,7,12.0,1.0,2014,1,OAK
3,1062.0,7,24.0,1.0,2014,1,OAK
3,1058.0,7,65.0,1.0,2014,1,OAK
3,1058.0,7,20.0,1.0,2014,1,OAK
3,1023.0,7,30.0,1.0,2014,1,OAK
3,986.0,7,30.0,1.0,2014,1,OAK
3,945.0,7,35.0,1.0,2014,1,OAK
3,938.0,7,35.0,1.0,2014,1,OAK
3,929.0,7,69.0,1.0,2014,1,OAK
3,900.0,7,69.0,1.0,2014,1,OAK
4,900.0,7,66.0,1.0,2014,1,OAK
4,871.0,7,63.0,1.0,2014,1,OAK
4,829.0,7,62.0,1.0,2014,1,OAK
4,821.0,7,6.0,1.0,2014,1,OAK
4,817.0,7,6.0,1.0,2014,1,OAK
4,813.0,7,6.0,1.0,2014,1,OAK
4,813.0,7,6.0,1.0,2014,1,OAK
4,813.0,7,6.0,1.0,2014,1,OAK
4,775.0,7,7.0,1.0,2014,1,OAK
4,763.0,7,56.0,1.0,2014,1,OAK
4,729.0,7,49.0,1.0,2014,1,OAK
4,686.0,7,27.0,1.0,2014,1,OAK
4,655.0,7,24.0,1.0,2014,1,OAK
4,615.0,7,20.0,1.0,2014,1,OAK
4,590.0,7,20.0,1.0,2014,1,OAK
4,590.0,7,39.0,1.0,2014,1,OAK
4,586.0,7,20.0,1.0,2014,1,OAK
4,541.0,7,19.0,1.0,2014,1,OAK
4,503.0,7,27.0,1.0,2014,1,OAK
4,496.0,7,71.0,1.0,2014,1,OAK
4,483.0,7,2.0,1.0,2014,1,OAK
4,483.0,7,65.0,1.0,2014,1,OAK
4,479.0,7,17.0,1.0,2014,1,OAK
4,475.0,7,17.0,1.0,2014,1,OAK
4,433.0,7,23.0,1.0,2014,1,OAK
4,419.0,7,18.0,1.0,2014,1,OAK
4,414.0,7,33.0,1.0,2014,1,OAK
4,414.0,7,33.0,1.0,2014,1,OAK
4,377.0,7,33.0,1.0,2014,1,OAK
4,371.0,7,49.0,1.0,2014,1,OAK
4,340.0,7,52.0,1.0,2014,1,OAK
4,337.0,7,52.0,1.0,2014,1,OAK
4,271.0,7,45.0,1.0,2014,1,OAK
4,271.0,7,40.0,1.0,2014,1,OAK
4,263.0,7,79.0,1.0,2014,1,OAK
4,219.0,7,75.0,1.0,2014,1,OAK
4,179.0,7,70.0,1.0,2014,1,OAK
4,170.0,7,70.0,1.0,2014,1,OAK
4,170.0,7,72.0,1.0,2014,1,OAK
4,159.0,7,27.0,1.0,2014,1,OAK
4,131.0,7,36.0,1.0,2014,1,OAK
4,124.0,7,36.0,1.0,2014,1,OAK
4,117.0,7,48.0,1.0,2014,1,OAK
4,117.0,7,48.0,1.0,2014,1,OAK
4,89.0,7,57.0,1.0,2014,1,OAK
4,87.0,13,70.0,1.0,2014,1,OAK
4,87.0,13,70.0,1.0,2014,1,OAK
4,81.0,13,35.0,1.0,2014,1,OAK
4,81.0,14,98.0,1.0,2014,1,OAK
4,80.0,14,48.0,1.0,2014,1,OAK
4,40.0,14,49.0,1.0,2014,1,OAK
4,0.0,14,49.0,1.0,2014,1,OAK
1,3600.0,0,35.0,1.0,2014,1,PHI
1,3599.0,0,80.0,1.0,2014,1,PHI
1,3525.0,0,73.0,1.0,2014,1,PHI
1,3516.0,0,71.0,1.0,2014,1,PHI
1,3488.0,0,72.0,1.0,2014,1,PHI
1,3476.0,0,27.0,1.0,2014,1,PHI
1,3473.0,0,27.0,1.0,2014,1,PHI
1,3444.0,0,26.0,1.0,2014,1,PHI
1,3414.0,0,52.0,1.0,2014,1,PHI
1,3394.0,0,56.0,1.0,2014,1,PHI
1,3366.0,0,57.0,1.0,2014,1,PHI
1,3358.0,0,44.0,1.0,2014,1,PHI
1,3315.0,0,45.0,1.0,2014,1,PHI
1,3284.0,0,34.0,1.0,2014,1,PHI
1,3246.0,0,34.0,1.0,2014,1,PHI
1,3240.0,0,2.0,1.0,2014,1,PHI
1,3240.0,0,65.0,1.0,2014,1,PHI
1,3234.0,0,18.0,1.0,2014,1,PHI
1,3210.0,0,22.0,1.0,2014,1,PHI
1,3189.0,0,35.0,1.0,2014,1,PHI
1,3162.0,0,35.0,1.0,2014,1,PHI
1,3129.0,0,25.0,1.0,2014,1,PHI
1,3120.0,0,21.0,1.0,2014,1,PHI
1,3115.0,0,21.0,1.0,2014,1,PHI
1,3110.0,0,2.0,1.0,2014,1,PHI
1,3110.0,0,65.0,1.0,2014,1,PHI
1,3110.0,0,20.0,1.0,2014,1,PHI
1,3085.0,0,29.0,1.0,2014,1,PHI
1,3059.0,0,34.0,1.0,2014,1,PHI
1,3024.0,0,37.0,1.0,2014,1,PHI
1,3019.0,0,37.0,1.0,2014,1,PHI
1,3013.0,0,37.0,1.0,2014,1,PHI
1,3003.0,0,78.0,1.0,2014,1,PHI
1,3003.0,0,83.0,1.0,2014,1,PHI
1,2972.0,0,75.0,1.0,2014,1,PHI
1,2930.0,0,78.0,1.0,2014,1,PHI
1,2903.0,0,83.0,1.0,2014,1,PHI
1,2884.0,0,92.0,1.0,2014,1,PHI
1,2884.0,0,44.0,1.0,2014,1,PHI
1,2863.0,0,56.0,1.0,2014,1,PHI
1,2861.0,0,56.0,1.0,2014,1,PHI
1,2825.0,0,55.0,1.0,2014,1,PHI
1,2788.0,0,60.0,1.0,2014,1,PHI
1,2787.0,0,99.0,1.0,2014,1,PHI
1,2767.0,0,53.0,1.0,2014,1,PHI
1,2729.0,0,49.0,1.0,2014,1,PHI
1,2700.0,0,49.0,1.0,2014,1,PHI
2,2700.0,0,34.0,1.0,2014,1,PHI
2,2667.0,0,31.0,1.0,2014,1,PHI
2,2663.0,0,31.0,1.0,2014,1,PHI
2,2663.0,0,31.0,1.0,2014,1,PHI
2,2659.0,0,31.0,1.0,2014,1,PHI
2,2654.0,0,20.0,1.0,2014,1,PHI
2,2654.0,0,65.0,1.0,2014,1,PHI
2,2648.0,0,20.0,1.0,2014,1,PHI
2,2618.0,0,19.0,1.0,2014,1,PHI
2,2591.0,0,12.0,1.0,2014,1,PHI
2,2581.0,0,40.0,1.0,2014,1,PHI
2,2554.0,0,34.0,1.0,2014,1,PHI
2,2520.0,0,31.0,1.0,2014,1,PHI
2,2469.0,0,32.0,1.0,2014,1,PHI
2,2469.0,0,32.0,1.0,2014,1,PHI
2,2467.0,0,40.0,1.0,2014,1,PHI
2,2444.0,0,85.0,1.0,2014,1,PHI
2,2443.0,0,85.0,1.0,2014,1,PHI
2,2413.0,0,95.0,1.0,2014,1,PHI
2,2407.0,0,80.0,1.0,2014,1,PHI
2,2403.0,0,80.0,1.0,2014,1,PHI
2,2372.0,0,70.0,1.0,2014,1,PHI
2,2339.0,0,69.0,1.0,2014,1,PHI
2,2309.0,0,58.0,1.0,2014,1,PHI
2,2279.0,0,55.0,1.0,2014,1,PHI
2,2242.0,0,46.0,1.0,2014,1,PHI
2,2206.0,0,41.0,1.0,2014,1,PHI
2,2180.0,0,24.0,1.0,2014,1,PHI
2,2163.0,0,19.0,1.0,2014,1,PHI
2,2126.0,0,19.0,1.0,2014,1,PHI
2,2084.0,0,18.0,1.0,2014,1,PHI
2,2081.0,0,18.0,1.0,2014,1,PHI
2,2076.0,0,26.0,1.0,2014,1,PHI
2,2052.0,0,25.0,1.0,2014,1,PHI
2,2023.0,0,29.0,1.0,2014,1,PHI
2,2019.0,0,34.0,1.0,2014,1,PHI
2,1995.0,0,39.0,1.0,2014,1,PHI
2,1956.0,0,33.0,1.0,2014,1,PHI
2,1947.0,0,38.0,1.0,2014,1,PHI
2,1941.0,0,38.0,1.0,2014,1,PHI
2,1936.0,0,38.0,1.0,2014,1,PHI
2,1920.0,0,49.0,1.0,2014,1,PHI
2,1920.0,0,49.0,1.0,2014,1,PHI
2,1898.0,0,61.0,1.0,2014,1,PHI
2,1889.0,0,44.0,1.0,2014,1,PHI
2,1867.0,0,56.0,1.0,2014,1,PHI
2,1864.0,0,61.0,1.0,2014,1,PHI
2,1857.0,0,61.0,1.0,2014,1,PHI
2,1850.0,0,91.0,1.0,2014,1,PHI
2,1845.0,0,91.0,1.0,2014,1,PHI
2,1845.0,0,91.0,1.0,2014,1,PHI
2,1841.0,0,90.0,1.0,2014,1,PHI
2,1841.0,0,90.0,1.0,2014,1,PHI
2,1836.0,0,85.0,1.0,2014,1,PHI
2,1836.0,0,85.0,1.0,2014,1,PHI
2,1828.0,0,36.0,1.0,2014,1,PHI
2,1812.0,0,46.0,1.0,2014,1,PHI
2,1807.0,0,46.0,1.0,2014,1,PHI
2,1804.0,0,50.0,1.0,2014,1,PHI
2,1800.0,0,50.0,1.0,2014,1,PHI
3,1800.0,0,65.0,1.0,2014,1,PHI
3,1800.0,0,20.0,1.0,2014,1,PHI
3,1795.0,0,20.0,1.0,2014,1,PHI
3,1771.0,0,23.0,1.0,2014,1,PHI
3,1749.0,0,31.0,1.0,2014,1,PHI
3,1722.0,0,29.0,1.0,2014,1,PHI
3,1700.0,0,38.0,1.0,2014,1,PHI
3,1671.0,0,42.0,1.0,2014,1,PHI
3,1639.0,0,43.0,1.0,2014,1,PHI
3,1635.0,0,43.0,1.0,2014,1,PHI
3,1606.0,6,51.0,1.0,2014,1,PHI
3,1604.0,7,98.0,1.0,2014,1,PHI
3,1604.0,7,35.0,1.0,2014,1,PHI
3,1600.0,7,86.0,1.0,2014,1,PHI
3,1563.0,7,84.0,1.0,2014,1,PHI
3,1519.0,7,84.0,1.0,2014,1,PHI
3,1482.0,7,79.0,1.0,2014,1,PHI
3,1469.0,7,60.0,1.0,2014,1,PHI
3,1466.0,7,60.0,1.0,2014,1,PHI
3,1441.0,7,68.0,1.0,2014,1,PHI
3,1411.0,7,70.0,1.0,2014,1,PHI
3,1377.0,7,76.0,1.0,2014,1,PHI
3,1347.0,13,75.0,1.0,2014,1,PHI
3,1339.0,13,80.0,1.0,2014,1,PHI
3,1339.0,13,35.0,1.0,2014,1,PHI
3,1339.0,14,98.0,1.0,2014,1,PHI
3,1336.0,14,80.0,1.0,2014,1,PHI
3,1332.0,14,80.0,1.0,2014,1,PHI
3,1329.0,14,80.0,1.0,2014,1,PHI
3,1317.0,14,49.0,1.0,2014,1,PHI
3,1278.0,14,54.0,1.0,2014,1,PHI
3,1251.0,14,51.0,1.0,2014,1,PHI
3,1245.0,14,51.0,1.0,2014,1,PHI
3,1237.0,14,81.0,1.0,2014,1,PHI
3,1230.0,14,81.0,1.0,2014,1,PHI
3,1225.0,14,81.0,1.0,2014,1,PHI
3,1225.0,14,81.0,1.0,2014,1,PHI
3,1217.0,14,81.0,1.0,2014,1,PHI
3,1209.0,14,40.0,1.0,2014,1,PHI
3,1191.0,14,53.0,1.0,2014,1,PHI
3,1167.0,14,61.0,1.0,2014,1,PHI
3,1139.0,14,58.0,1.0,2014,1,PHI
3,1105.0,14,56.0,1.0,2014,1,PHI
3,1098.0,14,85.0,1.0,2014,1,PHI
3,1074.0,14,82.0,1.0,2014,1,PHI
3,1043.0,14,74.0,1.0,2014,1,PHI
3,1004.0,14,77.0,1.0,2014,1,PHI
3,957.0,14,77.0,1.0,2014,1,PHI
3,957.0,14,73.0,1.0,2014,1,PHI
3,929.0,14,60.0,1.0,2014,1,PHI
3,924.0,14,60.0,1.0,2014,1,PHI
3,919.0,14,60.0,1.0,2014,1,PHI
3,917.0,14,60.0,1.0,2014,1,PHI
3,905.0,14,12.0,1.0,2014,1,PHI
3,900.0,14,12.0,1.0,2014,1,PHI
4,900.0,14,16.0,1.0,2014,1,PHI
4,870.0,14,16.0,1.0,2014,1,PHI
4,852.0,14,23.0,1.0,2014,1,PHI
4,845.0,14,23.0,1.0,2014,1,PHI
4,824.0,14,33.0,1.0,2014,1,PHI
4,799.0,14,38.0,1.0,2014,1,PHI
4,762.0,14,44.0,1.0,2014,1,PHI
4,741.0,14,70.0,1.0,2014,1,PHI
4,741.0,14,60.0,1.0,2014,1,PHI
4,698.0,14,66.0,1.0,2014,1,PHI
4,698.0,14,66.0,1.0,2014,1,PHI
4,660.0,17,67.0,1.0,2014,1,PHI
4,655.0,17,80.0,1.0,2014,1,PHI
4,655.0,17,35.0,1.0,2014,1,PHI
4,649.0,17,75.0,1.0,2014,1,PHI
4,621.0,17,67.0,1.0,2014,1,PHI
4,581.0,17,66.0,1.0,2014,1,PHI
4,551.0,17,64.0,1.0,2014,1,PHI
4,525.0,17,55.0,1.0,2014,1,PHI
4,489.0,17,48.0,1.0,2014,1,PHI
4,452.0,17,46.0,1.0,2014,1,PHI
4,447.0,17,46.0,1.0,2014,1,PHI
4,442.0,17,46.0,1.0,2014,1,PHI
4,430.0,23,32.0,1.0,2014,1,PHI
4,419.0,24,98.0,1.0,2014,1,PHI
4,419.0,24,35.0,1.0,2014,1,PHI
4,417.0,24,80.0,1.0,2014,1,PHI
4,412.0,24,80.0,1.0,2014,1,PHI
4,408.0,24,80.0,1.0,2014,1,PHI
4,408.0,24,80.0,1.0,2014,1,PHI
4,361.0,24,71.0,1.0,2014,1,PHI
4,356.0,24,71.0,1.0,2014,1,PHI
4,310.0,24,71.0,1.0,2014,1,PHI
4,265.0,24,68.0,1.0,2014,1,PHI
4,217.0,24,87.0,1.0,2014,1,PHI
4,176.0,24,88.0,1.0,2014,1,PHI
4,133.0,24,92.0,1.0,2014,1,PHI
4,120.0,27,91.0,1.0,2014,1,PHI
4,120.0,27,91.0,1.0,2014,1,PHI
4,117.0,27,35.0,1.0,2014,1,PHI
4,117.0,27,80.0,1.0,2014,1,PHI
4,93.0,33,69.0,1.0,2014,1,PHI
4,83.0,33,35.0,1.0,2014,1,PHI
4,79.0,33,87.0,1.0,2014,1,PHI
4,74.0,33,92.0,1.0,2014,1,PHI
4,58.0,33,86.0,1.0,2014,1,PHI
4,43.0,33,75.0,1.0,2014,1,PHI
4,40.0,33,71.0,1.0,2014,1,PHI
4,17.0,33,53.0,1.0,2014,1,PHI
4,0.0,33,53.0,1.0,2014,1,PHI
1,3600.0,0,65.0,-1.0,2014,1,JAC
1,3599.0,0,20.0,-1.0,2014,1,JAC
1,3525.0,0,27.0,-1.0,2014,1,JAC
1,3516.0,0,29.0,-1.0,2014,1,JAC
1,3488.0,0,28.0,-1.0,2014,1,JAC
1,3476.0,0,73.0,-1.0,2014,1,JAC
1,3473.0,0,73.0,-1.0,2014,1,JAC
1,3444.0,0,74.0,-1.0,2014,1,JAC
1,3414.0,0,48.0,-1.0,2014,1,JAC
1,3394.0,0,44.0,-1.0,2014,1,JAC
1,3366.0,0,43.0,-1.0,2014,1,JAC
1,3358.0,0,56.0,-1.0,2014,1,JAC
1,3315.0,0,55.0,-1.0,2014,1,JAC
1,3284.0,0,66.0,-1.0,2014,1,JAC
1,3246.0,6,66.0,-1.0,2014,1,JAC
1,3240.0,7,98.0,-1.0,2014,1,JAC
1,3240.0,7,35.0,-1.0,2014,1,JAC
1,3234.0,7,82.0,-1.0,2014,1,JAC
1,3210.0,7,78.0,-1.0,2014,1,JAC
1,3189.0,7,65.0,-1.0,2014,1,JAC
1,3162.0,7,65.0,-1.0,2014,1,JAC
1,3129.0,7,75.0,-1.0,2014,1,JAC
1,3120.0,7,79.0,-1.0,2014,1,JAC
1,3115.0,13,79.0,-1.0,2014,1,JAC
1,3110.0,14,98.0,-1.0,2014,1,JAC
1,3110.0,14,35.0,-1.0,2014,1,JAC
1,3110.0,14,80.0,-1.0,2014,1,JAC
1,3085.0,14,71.0,-1.0,2014,1,JAC
1,3059.0,14,66.0,-1.0,2014,1,JAC
1,3024.0,14,63.0,-1.0,2014,1,JAC
1,3019.0,14,63.0,-1.0,2014,1,JAC
1,3013.0,14,63.0,-1.0,2014,1,JAC
1,3003.0,14,22.0,-1.0,2014,1,JAC
1,3003.0,14,17.0,-1.0,2014,1,JAC
1,2972.0,14,25.0,-1.0,2014,1,JAC
1,2930.0,14,22.0,-1.0,2014,1,JAC
1,2903.0,14,17.0,-1.0,2014,1,JAC
1,2884.0,14,8.0,-1.0,2014,1,JAC
1,2884.0,14,56.0,-1.0,2014,1,JAC
