TimeSecsClass,DownClass,yrdline100Class,FavScoreDiffClass,Pmodel
22,4,2,7,0.3773081750130557
23,1,2,7,0.4035408652551608
23,2,2,7,0.4060365998200973
23,3,2,7,0.4023169142086112
23,4,2,7,0.39109811456535354
24,1,2,7,0.39901612644302925
24,2,2,7,0.3852623368386864
24,3,2,7,0.3706554236230839
24,4,2,7,0.3526942191707767
25,1,2,7,0.4128314586805732
25,2,2,7,0.39677622630210824
25,3,2,7,0.38098913835520565
25,4,2,7,0.3630969529040068
26,1,2,7,0.4169670793823273
26,2,2,7,0.3954131957947106
26,3,2,7,0.3702395303264086
26,4,2,7,0.324592388538286
27,1,2,7,0.3811341264605538
27,2,2,7,0.40523627127270667
27,3,2,7,0.42169182206182254
27,4,2,7,0.43976809099435626
28,1,2,7,0.4258466540628705
28,2,2,7,0.4327658384592
28,3,2,7,0.44483591950370455
28,4,2,7,0.4521382346760581
29,1,2,7,0.4922630447486552
29,2,2,7,0.4644032079684182
29,3,2,7,0.42767486937613597
29,4,2,7,0.3895897337722253
30,1,2,7,0.42206004060682556
30,2,2,7,0.41110690339622763
30,3,2,7,0.39378890598940636
30,4,2,7,0.3767414228160355
31,1,2,7,0.4147264251745971
31,2,2,7,0.4225306775213104
31,3,2,7,0.4188633802844435
31,4,2,7,0.41544204640248256
32,1,2,7,0.44759649049764105
32,2,2,7,0.42435039690260296
32,3,2,7,0.39746831287795104
32,4,2,7,0.36961262333681677
33,1,2,7,0.4407569149726038
33,2,2,7,0.4301273754150261
33,3,2,7,0.41043354508506597
33,4,2,7,0.3933529858180033
34,1,2,7,0.4455601689567825
34,2,2,7,0.43495802797268307
34,3,2,7,0.4173298793666154
34,4,2,7,0.40546235516919366
35,1,2,7,0.440517658070341
35,2,2,7,0.44371338347321226
35,3,2,7,0.4395512330704157
35,4,2,7,0.42919957544554443
36,1,2,7,0.4485896951489572
36,2,2,7,0.44872531201991384
36,3,2,7,0.43059021279621884
36,4,2,7,0.422478078107224
37,1,2,7,0.46698951166799935
37,2,2,7,0.46026570227797886
37,3,2,7,0.4431116508930351
37,4,2,7,0.4222407768934242
38,1,2,7,0.4490427678085068
38,2,2,7,0.4454354719168733
38,3,2,7,0.428028018004581
38,4,2,7,0.41889717465056175
39,1,2,7,0.4634187646660599
39,2,2,7,0.4571163656523789
39,3,2,7,0.43535572574478526
39,4,2,7,0.4255858677384499
40,1,2,7,0.44434243882712315
40,2,2,7,0.4540500711896417
40,3,2,7,0.4502002161119165
40,4,2,7,0.4443723682187209
41,1,2,7,0.44739637296239676
41,2,2,7,0.4599069181512641
41,3,2,7,0.45268045054164535
41,4,2,7,0.45528644812119795
42,1,2,7,0.4454452794844122
42,2,2,7,0.45754117371506514
42,3,2,7,0.44704318045325425
42,4,2,7,0.45401897011192155
43,1,2,7,0.4493100470040834
43,2,2,7,0.4598638066543451
43,3,2,7,0.4417574196610428
43,4,2,7,0.4492412531849399
44,1,2,7,0.4720365236970116
44,2,2,7,0.4784849050586462
44,3,2,7,0.4680460543751382
44,4,2,7,0.4734174880598003
45,1,2,7,0.5045163754268758
45,2,2,7,0.4987902477797677
45,3,2,7,0.4800450804086069
45,4,2,7,0.46964101278776943
46,1,2,7,0.478949575552795
46,2,2,7,0.4784785320579556
46,3,2,7,0.4576090868097271
46,4,2,7,0.4558967564015546
47,1,2,7,0.49113023263412464
47,2,2,7,0.4907552784759169
47,3,2,7,0.46602174595546964
47,4,2,7,0.45561803668591955
48,1,2,7,0.48387479524932514
48,2,2,7,0.49633486964897383
48,3,2,7,0.48850383914504275
48,4,2,7,0.49342814983080313
49,1,2,7,0.5024026008214975
49,2,2,7,0.506339215279973
49,3,2,7,0.48737524025835444
49,4,2,7,0.4904936016859154
50,1,2,7,0.5063787090758973
50,2,2,7,0.511222965249553
50,3,2,7,0.4904103880997164
50,4,2,7,0.49685624945661144
51,1,2,7,0.5155032268347315
51,2,2,7,0.517270724999588
51,3,2,7,0.48964342145196377
51,4,2,7,0.47310931006037354
52,1,2,7,0.5100380824944697
52,2,2,7,0.5066253345310616
52,3,2,7,0.47735274895243146
52,4,2,7,0.48256744375482624
53,1,2,7,0.5158076147145838
53,2,2,7,0.5113291502979918
53,3,2,7,0.48308762067496136
53,4,2,7,0.47448844994446043
54,1,2,7,0.5029457427303717
54,2,2,7,0.5102545978676267
54,3,2,7,0.493326404269265
54,4,2,7,0.496734343153171
55,1,2,7,0.5265728652183039
55,2,2,7,0.5355429667860621
55,3,2,7,0.5104487086924911
55,4,2,7,0.5164386464540469
56,1,2,7,0.5384668360113298
56,2,2,7,0.5385166777648818
56,3,2,7,0.510270864303535
56,4,2,7,0.508973166110382
57,1,2,7,0.5328554162650667
57,2,2,7,0.5264874679987263
57,3,2,7,0.48646378231685855
57,4,2,7,0.47482604146529744
58,1,2,7,0.5229668072627582
58,2,2,7,0.5336527184240059
58,3,2,7,0.5139800760471167
58,4,2,7,0.5255294948521918
59,1,2,7,0.5379006285813484
59,2,2,7,0.5545036408816839
59,3,2,7,0.5409414953027243
59,4,2,7,0.5840934343740078
0,1,3,7,0.28176232041782356
0,2,3,7,0.2908369067046916
0,3,3,7,0.26597431027994584
0,4,3,7,0.28654358098962546
1,1,3,7,0.28945674272633626
1,2,3,7,0.29287284815672454
1,3,3,7,0.2691671290181572
1,4,3,7,0.2776673408080089
2,1,3,7,0.2855166381790074
2,2,3,7,0.2969702296159469
2,3,3,7,0.27212622312784374
2,4,3,7,0.28940483633937
3,1,3,7,0.26503072149737406
3,2,3,7,0.2804186600503268
3,3,3,7,0.2656887096267303
3,4,3,7,0.2866094838241273
4,1,3,7,0.2967149770726267
4,2,3,7,0.314339948098394
4,3,3,7,0.3036742538842849
4,4,3,7,0.3395342638524071
5,1,3,7,0.30002505753969655
5,2,3,7,0.30360447835278204
5,3,3,7,0.28092747211370955
5,4,3,7,0.28579353143998903
6,1,3,7,0.31531076700065824
6,2,3,7,0.3189641432222581
6,3,3,7,0.28517838329706685
6,4,3,7,0.28723262366296853
7,1,3,7,0.3180207221780167
7,2,3,7,0.3311775772363267
7,3,3,7,0.31345002699456703
7,4,3,7,0.3358934718119448
8,1,3,7,0.3379192628309118
8,2,3,7,0.3351189832217105
8,3,3,7,0.30616758722325155
8,4,3,7,0.3036448636918715
9,1,3,7,0.2916853556613732
9,2,3,7,0.31414255062408697
9,3,3,7,0.3047966488770636
9,4,3,7,0.3373381656437858
10,1,3,7,0.3238273249040321
10,2,3,7,0.33126083791624494
10,3,3,7,0.31245447269122617
10,4,3,7,0.3197033013843378
11,1,3,7,0.3184710275182507
11,2,3,7,0.33336114048921284
11,3,3,7,0.31820351001220615
11,4,3,7,0.3396181221502385
12,1,3,7,0.3357062809246617
12,2,3,7,0.3336444877651927
12,3,3,7,0.3037174639709327
12,4,3,7,0.2994347568545912
13,1,3,7,0.34161896881188547
13,2,3,7,0.34860404595329647
13,3,3,7,0.3370544935516083
13,4,3,7,0.3506451789625537
14,1,3,7,0.333076592921702
14,2,3,7,0.3394671352381456
14,3,3,7,0.32616793780449405
14,4,3,7,0.33297158873322064
15,1,3,7,0.3392433400228443
15,2,3,7,0.3602080126679931
15,3,3,7,0.3506808747187666
15,4,3,7,0.3747342182229778
16,1,3,7,0.3536778478342804
16,2,3,7,0.3744835518391266
16,3,3,7,0.3737170861785586
16,4,3,7,0.3935755300525946
17,1,3,7,0.35751405179681583
17,2,3,7,0.36409201996422336
17,3,3,7,0.34768524146600177
17,4,3,7,0.36495844023014096
18,1,3,7,0.37404341702850424
18,2,3,7,0.38886195925203054
18,3,3,7,0.3794818609548141
18,4,3,7,0.3963232527650629
19,1,3,7,0.3841638630807741
19,2,3,7,0.38762141398883165
19,3,3,7,0.37089159857121123
19,4,3,7,0.37362561397328264
20,1,3,7,0.3678498338250936
20,2,3,7,0.3727457246609561
20,3,3,7,0.36056456042743074
20,4,3,7,0.36963481695719147
21,1,3,7,0.3607681863174715
21,2,3,7,0.3742247430818404
21,3,3,7,0.3631954234604473
21,4,3,7,0.3737710899988625
22,1,3,7,0.3691506827550568
22,2,3,7,0.3804469290077609
22,3,3,7,0.3657148963647045
22,4,3,7,0.3760160471065997
23,1,3,7,0.3851285738484982
23,2,3,7,0.38802389403523685
23,3,3,7,0.3734900282198339
23,4,3,7,0.3787554375628246
24,1,3,7,0.38081275691425537
24,2,3,7,0.39096444621269116
24,3,3,7,0.3818080325415898
24,4,3,7,0.39057175324996735
25,1,3,7,0.397735336434425
25,2,3,7,0.38235396818037876
25,3,3,7,0.35149954644939674
25,4,3,7,0.34082398366416883
26,1,3,7,0.3569115089132643
26,2,3,7,0.3748640020171143
26,3,3,7,0.37825215394841794
26,4,3,7,0.38681450744139056
27,1,3,7,0.3819878283139449
27,2,3,7,0.3887597332869111
27,3,3,7,0.3788868146398488
27,4,3,7,0.38473448509565933
28,1,3,7,0.4055066630836428
28,2,3,7,0.42846934462642505
28,3,3,7,0.44116236657723057
28,4,3,7,0.4726913684458673
29,1,3,7,0.4201775700073871
29,2,3,7,0.3930024638596319
29,3,3,7,0.35136526818865366
29,4,3,7,0.3182477465804011
30,1,3,7,0.41252336195770944
30,2,3,7,0.4124745043081504
30,3,3,7,0.4016448634180911
30,4,3,7,0.40305197262980563
31,1,3,7,0.4105353747394843
31,2,3,7,0.4014059391944171
31,3,3,7,0.37912713715470286
31,4,3,7,0.3682922072470545
32,1,3,7,0.41703692118187713
32,2,3,7,0.41019393678372335
32,3,3,7,0.3920071070768144
32,4,3,7,0.3848891706303097
33,1,3,7,0.4052543770721761
33,2,3,7,0.4083954584196041
33,3,3,7,0.4009431749933618
33,4,3,7,0.3978996457201728
34,1,3,7,0.41972395981409544
34,2,3,7,0.4147609413679317
34,3,3,7,0.40205885767332705
34,4,3,7,0.3981126912352874
35,1,3,7,0.42293264335956227
35,2,3,7,0.42041655141235085
35,3,3,7,0.42220933002442523
35,4,3,7,0.410640971517649
36,1,3,7,0.3999232652489592
36,2,3,7,0.40609985976919827
36,3,3,7,0.399572319108818
36,4,3,7,0.399615632731258
37,1,3,7,0.4252669532626349
37,2,3,7,0.43184216704709866
37,3,3,7,0.42882149859070057
37,4,3,7,0.4266132735684504
38,1,3,7,0.47113666913219854
38,2,3,7,0.4526781543634354
38,3,3,7,0.430307343036507
38,4,3,7,0.411583666034657
39,1,3,7,0.45942150258399533
39,2,3,7,0.4430433165418585
39,3,3,7,0.42164251580637313
39,4,3,7,0.3980282953474667
40,1,3,7,0.4367022484061888
40,2,3,7,0.43643536539646505
40,3,3,7,0.430530307505961
40,4,3,7,0.4247546842605295
41,1,3,7,0.4290184035608845
41,2,3,7,0.43979074123242484
41,3,3,7,0.44413954242601467
41,4,3,7,0.45368241321287106
42,1,3,7,0.44876189834104135
42,2,3,7,0.44196344112399755
42,3,3,7,0.42795273625323244
42,4,3,7,0.40793770761081055
43,1,3,7,0.43122633203803085
43,2,3,7,0.4237952590308477
43,3,3,7,0.41619079464811587
43,4,3,7,0.40652385060061463
44,1,3,7,0.4348156419909183
44,2,3,7,0.4400605030802835
44,3,3,7,0.43854658489908954
44,4,3,7,0.4313860736061237
45,1,3,7,0.46253455587503794
45,2,3,7,0.4594020528635062
45,3,3,7,0.46023470695766777
45,4,3,7,0.44991932614886676
46,1,3,7,0.47004071801184305
46,2,3,7,0.4620340050358686
46,3,3,7,0.45387849274444575
46,4,3,7,0.44345419563698985
47,1,3,7,0.4643079482890845
47,2,3,7,0.4535731101074161
47,3,3,7,0.4427366137676901
47,4,3,7,0.4299034945956608
48,1,3,7,0.47480664202719136
48,2,3,7,0.4629574804630612
48,3,3,7,0.4570178869754042
48,4,3,7,0.44402319430182163
49,1,3,7,0.46701427303418624
49,2,3,7,0.45981101733764
49,3,3,7,0.4532582112351185
49,4,3,7,0.43474246573257663
50,1,3,7,0.4797261139410147
50,2,3,7,0.4663199849007957
50,3,3,7,0.45856967159539
50,4,3,7,0.4427644712201509
51,1,3,7,0.4679240835631512
51,2,3,7,0.46824015386385814
51,3,3,7,0.47257408067104467
51,4,3,7,0.46302360218200356
52,1,3,7,0.4901961563954323
52,2,3,7,0.4843433014867211
52,3,3,7,0.48229485869105126
52,4,3,7,0.4668680585687158
53,1,3,7,0.4700998993018943
53,2,3,7,0.47282204085359997
53,3,3,7,0.47886441728568013
53,4,3,7,0.4711084191031529
54,1,3,7,0.48711781437692603
54,2,3,7,0.48028773277017706
54,3,3,7,0.4856063869652628
54,4,3,7,0.477220176782044
55,1,3,7,0.5000645650121114
55,2,3,7,0.4877300335760948
55,3,3,7,0.4778139654743276
55,4,3,7,0.4547032625964179
56,1,3,7,0.4868568944918717
56,2,3,7,0.48797911426320867
56,3,3,7,0.49581179496440564
56,4,3,7,0.4842217531166471
57,1,3,7,0.5039793528692704
57,2,3,7,0.5060781148300406
57,3,3,7,0.5064967154316495
57,4,3,7,0.49085472777076283
58,1,3,7,0.5025592719893329
58,2,3,7,0.4992140800923749
58,3,3,7,0.49676560930260444
58,4,3,7,0.4933994089455972
59,1,3,7,0.5055343573514313
59,2,3,7,0.49043901316897104
59,3,3,7,0.4818954976581652
59,4,3,7,0.45233743688451733
0,1,4,7,0.2629526204081513
0,2,4,7,0.25246642179771916
0,3,4,7,0.25150658687779637
0,4,4,7,0.25066753435287276
1,1,4,7,0.2592746805872317
1,2,4,7,0.2540762608134223
1,3,4,7,0.25675990961404477
1,4,4,7,0.2613726931179291
2,1,4,7,0.2750793642530652
2,2,4,7,0.2665853139993479
2,3,4,7,0.259315243456648
2,4,4,7,0.25798418938126555
3,1,4,7,0.256011699365976
3,2,4,7,0.24905693988662098
3,3,4,7,0.2523870269757322
3,4,4,7,0.2578199270230598
4,1,4,7,0.26809716964067687
4,2,4,7,0.26318159492603527
4,3,4,7,0.2684426288902211
4,4,4,7,0.2754862688099149
5,1,4,7,0.31076453750421207
5,2,4,7,0.29115412948636893
5,3,4,7,0.2796000412321615
5,4,4,7,0.26380901054857975
6,1,4,7,0.27190320402940427
6,2,4,7,0.27347137251425185
6,3,4,7,0.2735552795585353
6,4,4,7,0.27382635845881736
7,1,4,7,0.30150096803460597
7,2,4,7,0.2995387424720227
7,3,4,7,0.3019938164908955
7,4,4,7,0.31446862638339507
8,1,4,7,0.3063254144297336
8,2,4,7,0.29745648210762704
8,3,4,7,0.29464392718012483
8,4,4,7,0.28877192084830683
9,1,4,7,0.31410353055311246
9,2,4,7,0.3004327793610082
9,3,4,7,0.29373674581471587
9,4,4,7,0.28805134592013837
10,1,4,7,0.29313602992943805
10,2,4,7,0.3033726099919125
10,3,4,7,0.3232719656687388
10,4,4,7,0.3356205243746457
11,1,4,7,0.3100727362319496
11,2,4,7,0.3181887618975146
11,3,4,7,0.32865540821649886
11,4,4,7,0.34029065078706483
12,1,4,7,0.35827576113216003
12,2,4,7,0.3324138776153875
12,3,4,7,0.31432567163589625
12,4,4,7,0.2920683616254494
13,1,4,7,0.30651940305554104
13,2,4,7,0.3309406376162639
13,3,4,7,0.36100173817825953
13,4,4,7,0.389308173659751
14,1,4,7,0.3517882316002928
14,2,4,7,0.31874954962224644
14,3,4,7,0.29516422343177623
14,4,4,7,0.2623265743897193
15,1,4,7,0.34669886572563735
15,2,4,7,0.32806775978595987
15,3,4,7,0.31176763156957876
15,4,4,7,0.2953987827502366
16,1,4,7,0.3168816485811808
16,2,4,7,0.327276491067801
16,3,4,7,0.3435764606971799
16,4,4,7,0.35522935024738267
17,1,4,7,0.3633031117139246
17,2,4,7,0.35145113741068407
17,3,4,7,0.3469934881752528
17,4,4,7,0.3442067220965911
18,1,4,7,0.35190379960825835
18,2,4,7,0.3590422771637337
18,3,4,7,0.36904957249517967
18,4,4,7,0.37473049827656235
19,1,4,7,0.35780810966932924
19,2,4,7,0.33871423183772953
19,3,4,7,0.32455532304923806
19,4,4,7,0.3044869740692677
20,1,4,7,0.3674493178736794
20,2,4,7,0.35572161348635345
20,3,4,7,0.35385948754761104
20,4,4,7,0.34045163229400766
21,1,4,7,0.3505917596671641
21,2,4,7,0.34812970484806005
21,3,4,7,0.3425853047892649
21,4,4,7,0.331191108574983
22,1,4,7,0.3702283240731343
22,2,4,7,0.3682806957860424
22,3,4,7,0.36822361951936783
22,4,4,7,0.36172438918766686
23,1,4,7,0.38119786607163
23,2,4,7,0.37372766732021495
23,3,4,7,0.3664763116102431
23,4,4,7,0.3580227207896228
24,1,4,7,0.378943470198474
24,2,4,7,0.37348272045335784
24,3,4,7,0.3760161952210769
24,4,4,7,0.366966572977133
25,1,4,7,0.3787661232088529
25,2,4,7,0.3706313556537083
25,3,4,7,0.36864773449534277
25,4,4,7,0.3621075476692645
26,1,4,7,0.37210055294335126
26,2,4,7,0.3720223303654122
26,3,4,7,0.3747672978930415
26,4,4,7,0.36622308142367904
27,1,4,7,0.3678471612912612
27,2,4,7,0.3670833528153037
27,3,4,7,0.3708544081414695
27,4,4,7,0.36276024215223296
28,1,4,7,0.3723936957321659
28,2,4,7,0.35780935697542393
28,3,4,7,0.3518880223234563
28,4,4,7,0.3326140782144237
29,1,4,7,0.35060687301902027
29,2,4,7,0.3527382004290859
29,3,4,7,0.35475792396954486
29,4,4,7,0.3328921659552503
30,1,4,7,0.38003922815076074
30,2,4,7,0.3716134916085872
30,3,4,7,0.36726750946657927
30,4,4,7,0.3535055404322174
31,1,4,7,0.3918140209884713
31,2,4,7,0.38835120091009423
31,3,4,7,0.38940527717426987
31,4,4,7,0.3808346292811614
32,1,4,7,0.39931768074433865
32,2,4,7,0.3977646891340019
32,3,4,7,0.39865331265860254
32,4,4,7,0.381241781488584
33,1,4,7,0.39166379787465516
33,2,4,7,0.3938662946783413
33,3,4,7,0.3983254586046359
33,4,4,7,0.39279290869100625
34,1,4,7,0.41304742029507446
34,2,4,7,0.3993850393154732
34,3,4,7,0.39454969437050624
34,4,4,7,0.3756741362632586
35,1,4,7,0.4268037112179143
35,2,4,7,0.40244394656258514
35,3,4,7,0.3876646794801632
35,4,4,7,0.34297730309530816
36,1,4,7,0.401817160167138
36,2,4,7,0.40588384026282215
36,3,4,7,0.4068099619237351
36,4,4,7,0.39409013512382995
37,1,4,7,0.4240143649190204
37,2,4,7,0.4138266437670649
37,3,4,7,0.41278190129966746
37,4,4,7,0.3905572009976217
38,1,4,7,0.4313422418204082
38,2,4,7,0.42945139648919345
38,3,4,7,0.42853910305773735
38,4,4,7,0.4131572262066879
39,1,4,7,0.4443341373049291
39,2,4,7,0.4335927203854297
39,3,4,7,0.4298476458272585
39,4,4,7,0.40807637573141453
40,1,4,7,0.43707582259299094
40,2,4,7,0.4321305262098392
40,3,4,7,0.4312655494179015
40,4,4,7,0.4116107207689889
41,1,4,7,0.46391599892546115
41,2,4,7,0.4458412008903259
41,3,4,7,0.43551308731609123
41,4,4,7,0.4094390857465651
42,1,4,7,0.44504714089578706
42,2,4,7,0.45761728277920294
42,3,4,7,0.4711132614557033
42,4,4,7,0.4634036740439575
43,1,4,7,0.4417385837590692
43,2,4,7,0.43837786220953423
43,3,4,7,0.43660428789387723
43,4,4,7,0.4158856743072013
44,1,4,7,0.442795489152147
44,2,4,7,0.431924642777944
44,3,4,7,0.42144026555534664
44,4,4,7,0.39296457833857873
45,1,4,7,0.47818563201582276
45,2,4,7,0.463789766558919
45,3,4,7,0.45890769551753546
45,4,4,7,0.4246819713634009
46,1,4,7,0.4632215593915215
46,2,4,7,0.4506837305954885
46,3,4,7,0.44866479136279946
46,4,4,7,0.42191701088075334
47,1,4,7,0.4723824534751085
47,2,4,7,0.4636722749167505
47,3,4,7,0.4575879716875401
47,4,4,7,0.4302748452479989
48,1,4,7,0.47330216243153705
48,2,4,7,0.4607109788034593
48,3,4,7,0.45573795597141936
48,4,4,7,0.43046235427763363
49,1,4,7,0.47534361705320605
49,2,4,7,0.47161542613235313
49,3,4,7,0.4671648653192217
49,4,4,7,0.43980424499202736
50,1,4,7,0.47995816818158804
50,2,4,7,0.47326326185407175
50,3,4,7,0.4745193864537215
50,4,4,7,0.4502711607147698
51,1,4,7,0.4875350177527471
51,2,4,7,0.4736817613595186
51,3,4,7,0.46720487101077013
51,4,4,7,0.43727720605786796
52,1,4,7,0.4822506161765778
52,2,4,7,0.47601350022478295
52,3,4,7,0.47282245832597086
52,4,4,7,0.45103382517321106
53,1,4,7,0.4993897440791602
53,2,4,7,0.4962017679446373
53,3,4,7,0.5009015754250512
53,4,4,7,0.4761377893418564
54,1,4,7,0.5053051017884833
54,2,4,7,0.5036011000526456
54,3,4,7,0.4952025959247543
54,4,4,7,0.4684419546780549
55,1,4,7,0.5015570794956783
55,2,4,7,0.4908386078602933
55,3,4,7,0.48618773473991767
55,4,4,7,0.4593651596719608
56,1,4,7,0.4982292995982721
56,2,4,7,0.4965474429917395
56,3,4,7,0.49301650917954176
56,4,4,7,0.4671101235136692
57,1,4,7,0.5128897246360657
57,2,4,7,0.5038081072883283
57,3,4,7,0.5015697937470194
57,4,4,7,0.47296253965685436
58,1,4,7,0.5066598787317227
58,2,4,7,0.5130489187534784
58,3,4,7,0.5128743725806713
58,4,4,7,0.49622305882281786
59,1,4,7,0.5207456941590862
59,2,4,7,0.49892219581334596
59,3,4,7,0.4922303738954373
59,4,4,7,0.4519160394621612
0,1,5,7,0.24272509119600463
0,2,5,7,0.2536746642174855
0,3,5,7,0.26754806099540035
0,4,5,7,0.2812658782479981
1,1,5,7,0.2460155818276841
1,2,5,7,0.25134627257692743
1,3,5,7,0.26448405288182164
1,4,5,7,0.27244623188670125
2,1,5,7,0.26985553737707985
2,2,5,7,0.269702361971098
2,3,5,7,0.2715887234919001
2,4,5,7,0.27124716396358295
3,1,5,7,0.26161387765979643
3,2,5,7,0.26418093601053494
3,3,5,7,0.27176847186076947
3,4,5,7,0.27808815952584054
4,1,5,7,0.25826208431889797
4,2,5,7,0.259266395647745
4,3,5,7,0.26509408796003586
4,4,5,7,0.2727087399377746
5,1,5,7,0.2537486275203548
5,2,5,7,0.25863538768406324
5,3,5,7,0.2687479245772041
5,4,5,7,0.27215597223841237
6,1,5,7,0.2792363900061095
6,2,5,7,0.2975846027693767
6,3,5,7,0.31882399777548487
6,4,5,7,0.3392822357159261
7,1,5,7,0.27505987871074344
7,2,5,7,0.2897392321970226
7,3,5,7,0.31137351771669647
7,4,5,7,0.3319274580097825
8,1,5,7,0.3020585126546799
8,2,5,7,0.3027478079395701
8,3,5,7,0.3100022941343673
8,4,5,7,0.3101448207562486
9,1,5,7,0.312301052458038
9,2,5,7,0.31283531261952735
9,3,5,7,0.31448631160202534
9,4,5,7,0.3153942765345623
10,1,5,7,0.29577907269454334
10,2,5,7,0.29344071449945963
10,3,5,7,0.2973976156929825
10,4,5,7,0.2991483253088
11,1,5,7,0.30065723911184555
11,2,5,7,0.3049014309482888
11,3,5,7,0.31204347230054896
11,4,5,7,0.3162710147272587
12,1,5,7,0.30093843745145754
12,2,5,7,0.30183252098877994
12,3,5,7,0.304420934016364
12,4,5,7,0.30609251957322875
13,1,5,7,0.30383681701157816
13,2,5,7,0.3090586107351874
13,3,5,7,0.3160156436564669
13,4,5,7,0.32303219452263543
14,1,5,7,0.3268181937229661
14,2,5,7,0.3280317682975972
14,3,5,7,0.3376450406222995
14,4,5,7,0.3377567611048021
15,1,5,7,0.31778188337916297
15,2,5,7,0.31880355095028656
15,3,5,7,0.3176376139192535
15,4,5,7,0.3217645897246961
16,1,5,7,0.3331234196520454
16,2,5,7,0.3232545590171294
16,3,5,7,0.3150802260430813
16,4,5,7,0.30545056178556573
17,1,5,7,0.29861396748853686
17,2,5,7,0.3214720451840122
17,3,5,7,0.3452368210474882
17,4,5,7,0.37410531288673265
18,1,5,7,0.33226632179751203
18,2,5,7,0.34629155224104824
18,3,5,7,0.3635497041911493
18,4,5,7,0.3769495523895172
19,1,5,7,0.3539848032920997
19,2,5,7,0.3435599188351803
19,3,5,7,0.3372360874020849
19,4,5,7,0.3238281965230592
20,1,5,7,0.3482898788151466
20,2,5,7,0.346171074789148
20,3,5,7,0.3457967855077548
20,4,5,7,0.34422481618106016
21,1,5,7,0.36001714020071973
21,2,5,7,0.3532725653926253
21,3,5,7,0.34980726479281027
21,4,5,7,0.34445194870233964
22,1,5,7,0.3391335739381133
22,2,5,7,0.3412572601547086
22,3,5,7,0.3407376355183479
22,4,5,7,0.33895204972436926
23,1,5,7,0.35089422787090674
23,2,5,7,0.360747195982609
23,3,5,7,0.3724470465594716
23,4,5,7,0.38545580015714165
24,1,5,7,0.36207301829901456
24,2,5,7,0.36191621581286515
24,3,5,7,0.372331528231169
24,4,5,7,0.3735592933144442
25,1,5,7,0.3804614408061595
25,2,5,7,0.37357642451756273
25,3,5,7,0.36524410055233136
25,4,5,7,0.36070534283914063
26,1,5,7,0.36120561565041287
26,2,5,7,0.3732981395495131
26,3,5,7,0.38619061076822747
26,4,5,7,0.3934188447539636
27,1,5,7,0.3667656060425071
27,2,5,7,0.37633917059970345
27,3,5,7,0.38817575525355075
27,4,5,7,0.3975494647875241
28,1,5,7,0.37804507550516986
28,2,5,7,0.36615528699116223
28,3,5,7,0.355002722594904
28,4,5,7,0.3433584335137777
29,1,5,7,0.38666903779475353
29,2,5,7,0.3989810469377637
29,3,5,7,0.4045225261288264
29,4,5,7,0.41445053739903887
30,1,5,7,0.3910336977558276
30,2,5,7,0.39169355917629967
30,3,5,7,0.39603369989904996
30,4,5,7,0.3999510504083457
31,1,5,7,0.40443574854833714
31,2,5,7,0.4037198167597151
31,3,5,7,0.40237198640145655
31,4,5,7,0.3997304346517442
32,1,5,7,0.3823154156549148
32,2,5,7,0.38979071872694193
32,3,5,7,0.39548586170726635
32,4,5,7,0.40574596068780927
33,1,5,7,0.3932106913667084
33,2,5,7,0.40339287690383313
33,3,5,7,0.4142170468011715
33,4,5,7,0.42829983297724333
34,1,5,7,0.41085664038132874
34,2,5,7,0.4112551862150788
34,3,5,7,0.41702432019105046
34,4,5,7,0.4212246220141322
35,1,5,7,0.40230079454403805
35,2,5,7,0.4130070904499981
35,3,5,7,0.4281025515261496
35,4,5,7,0.4360315032783543
36,1,5,7,0.4104305719223175
36,2,5,7,0.41655802160880734
36,3,5,7,0.419044198174032
36,4,5,7,0.4252515370095373
37,1,5,7,0.40255089052680243
37,2,5,7,0.4147034088657836
37,3,5,7,0.4241317592605008
37,4,5,7,0.43436677683501834
38,1,5,7,0.4284727694810741
38,2,5,7,0.4338834855447425
38,3,5,7,0.43528715939756674
38,4,5,7,0.43816956822091924
39,1,5,7,0.43596612146844077
39,2,5,7,0.4346952054563487
39,3,5,7,0.43462503654039747
39,4,5,7,0.43640600835377386
40,1,5,7,0.43445949490922436
40,2,5,7,0.43975799082416395
40,3,5,7,0.446363134042281
40,4,5,7,0.44917719079202656
41,1,5,7,0.43312798495732735
41,2,5,7,0.43902139338739404
41,3,5,7,0.4512975720973598
41,4,5,7,0.45832967231201843
42,1,5,7,0.44547730802205204
42,2,5,7,0.450875262704363
42,3,5,7,0.45020227241799443
42,4,5,7,0.4550380944900937
43,1,5,7,0.4555594943819868
43,2,5,7,0.44132652465493827
43,3,5,7,0.429239452594564
43,4,5,7,0.4161975025392407
44,1,5,7,0.4232130217440633
44,2,5,7,0.4328569643626116
44,3,5,7,0.437865627669157
44,4,5,7,0.43878563520645253
45,1,5,7,0.430492852883846
45,2,5,7,0.4417839482886063
45,3,5,7,0.45182505516435767
45,4,5,7,0.45899856500299946
46,1,5,7,0.471681350050977
46,2,5,7,0.4584134192545515
46,3,5,7,0.4465186083109185
46,4,5,7,0.43856599554064574
47,1,5,7,0.4498301337998691
47,2,5,7,0.45382347668573714
47,3,5,7,0.4570584791671536
47,4,5,7,0.4611340667574466
48,1,5,7,0.46804962037340864
48,2,5,7,0.4647580244738055
48,3,5,7,0.45805837114739606
