TimeSecsClass,DownClass,yrdline100Class,FavScoreDiffClass,Pmodel
42,4,4,3,0.461833327922
43,1,4,3,0.339596635229
43,2,4,3,0.288586780733
43,3,4,3,0.331232794552
43,4,4,3,0.399547915614
44,1,4,3,0.368444365467
44,2,4,3,0.311992013368
44,3,4,3,0.352013604262
44,4,4,3,0.427024109848
45,1,4,3,0.392350711092
45,2,4,3,0.338919293406
45,3,4,3,0.380330836495
45,4,4,3,0.450981994033
46,1,4,3,0.419091129789
46,2,4,3,0.361647959903
46,3,4,3,0.399493765421
46,4,4,3,0.477493637658
47,1,4,3,0.398611614242
47,2,4,3,0.326410644393
47,3,4,3,0.358479973255
47,4,4,3,0.431616933633
48,1,4,3,0.38058794847
48,2,4,3,0.329956336527
48,3,4,3,0.360938106706
48,4,4,3,0.451217401019
49,1,4,3,0.382098080989
49,2,4,3,0.325156113802
49,3,4,3,0.367318167653
49,4,4,3,0.44983473574
50,1,4,3,0.392124901612
50,2,4,3,0.328200179449
50,3,4,3,0.367903054769
50,4,4,3,0.451713702795
51,1,4,3,0.355038623197
51,2,4,3,0.291830477203
51,3,4,3,0.334144963242
51,4,4,3,0.41604306232
52,1,4,3,0.358234438938
52,2,4,3,0.286527338468
52,3,4,3,0.337817165497
52,4,4,3,0.424609683295
53,1,4,3,0.361771937038
53,2,4,3,0.291858545867
53,3,4,3,0.32975584033
53,4,4,3,0.418136696213
54,1,4,3,0.363945844746
54,2,4,3,0.29568967724
54,3,4,3,0.344942505578
54,4,4,3,0.431034292964
55,1,4,3,0.370665660807
55,2,4,3,0.30408926934
55,3,4,3,0.334884093878
55,4,4,3,0.424218033174
56,1,4,3,0.377441993109
56,2,4,3,0.298103542073
56,3,4,3,0.342652394929
56,4,4,3,0.430116628962
57,1,4,3,0.376063566974
57,2,4,3,0.301164380949
57,3,4,3,0.335566840579
57,4,4,3,0.435088512817
58,1,4,3,0.38668430302
58,2,4,3,0.311338390704
58,3,4,3,0.351272072063
58,4,4,3,0.438026152786
59,1,4,3,0.393677382554
59,2,4,3,0.30574126492
59,3,4,3,0.344205266525
59,4,4,3,0.439558291139
60,1,4,3,0.385097139714
60,2,4,3,0.316171138279
60,3,4,3,0.357166321099
60,4,4,3,0.456957615252
0,1,5,3,0.143322422902
0,2,5,3,0.147936683573
0,3,5,3,0.206739945167
0,4,5,3,0.216842415041
1,1,5,3,0.172865669325
1,2,5,3,0.182232169144
1,3,5,3,0.246576475995
1,4,5,3,0.265746245357
2,1,5,3,0.164919039538
2,2,5,3,0.171017533474
2,3,5,3,0.230639018042
2,4,5,3,0.246923058277
3,1,5,3,0.162387632181
3,2,5,3,0.177316315751
3,3,5,3,0.243862276995
3,4,5,3,0.267852886031
4,1,5,3,0.17145778414
4,2,5,3,0.179081252056
4,3,5,3,0.237817480836
4,4,5,3,0.254767334754
5,1,5,3,0.163798699597
5,2,5,3,0.174015487797
5,3,5,3,0.233887450501
5,4,5,3,0.253453920779
6,1,5,3,0.170792927194
6,2,5,3,0.18294917841
6,3,5,3,0.244250047416
6,4,5,3,0.265554629717
7,1,5,3,0.18264720586
7,2,5,3,0.191694761862
7,3,5,3,0.248168603574
7,4,5,3,0.267709063661
8,1,5,3,0.183307678926
8,2,5,3,0.192847181197
8,3,5,3,0.249182203801
8,4,5,3,0.267568778667
9,1,5,3,0.183256438476
9,2,5,3,0.197785372046
9,3,5,3,0.258265051718
9,4,5,3,0.281514000571
10,1,5,3,0.196520838437
10,2,5,3,0.204119664258
10,3,5,3,0.256084339314
10,4,5,3,0.271040027543
11,1,5,3,0.18607770609
11,2,5,3,0.200375070636
11,3,5,3,0.257883532034
11,4,5,3,0.280519959048
12,1,5,3,0.198614124685
12,2,5,3,0.211273519577
12,3,5,3,0.26702758831
12,4,5,3,0.287479265443
13,1,5,3,0.191280390347
13,2,5,3,0.209708761052
13,3,5,3,0.269138405417
13,4,5,3,0.295102653472
14,1,5,3,0.204427283381
14,2,5,3,0.233207966749
14,3,5,3,0.302014288953
14,4,5,3,0.337874866346
15,1,5,3,0.199139720102
15,2,5,3,0.215852026922
15,3,5,3,0.272039852818
15,4,5,3,0.297716725158
16,1,5,3,0.201587257941
16,2,5,3,0.221992539177
16,3,5,3,0.278621287346
16,4,5,3,0.308267873456
17,1,5,3,0.204980855101
17,2,5,3,0.223998849702
17,3,5,3,0.279952292311
17,4,5,3,0.306941699794
18,1,5,3,0.209259100313
18,2,5,3,0.228536153129
18,3,5,3,0.282490408282
18,4,5,3,0.309280193643
19,1,5,3,0.223330422594
19,2,5,3,0.242125069488
19,3,5,3,0.295901757369
19,4,5,3,0.322712287897
20,1,5,3,0.22687608862
20,2,5,3,0.242062356206
20,3,5,3,0.29097836879
20,4,5,3,0.313618818599
21,1,5,3,0.229649929689
21,2,5,3,0.249596008212
21,3,5,3,0.300571225784
21,4,5,3,0.325596420683
22,1,5,3,0.251977845099
22,2,5,3,0.262682169953
22,3,5,3,0.304704485991
22,4,5,3,0.321977775683
23,1,5,3,0.250919568806
23,2,5,3,0.258931653729
23,3,5,3,0.297455265591
23,4,5,3,0.311573862592
24,1,5,3,0.228461882651
24,2,5,3,0.250595647765
24,3,5,3,0.302516280122
24,4,5,3,0.329933311948
25,1,5,3,0.226917032732
25,2,5,3,0.251805341288
25,3,5,3,0.305361385971
25,4,5,3,0.338947383106
26,1,5,3,0.24110453382
26,2,5,3,0.260660329465
26,3,5,3,0.306547052017
26,4,5,3,0.332607780976
27,1,5,3,0.242915712826
27,2,5,3,0.261925797011
27,3,5,3,0.306920891067
27,4,5,3,0.333403955398
28,1,5,3,0.226958455961
28,2,5,3,0.260605803373
28,3,5,3,0.319011626759
28,4,5,3,0.360126662673
29,1,5,3,0.241680273948
29,2,5,3,0.267826445544
29,3,5,3,0.317699103361
29,4,5,3,0.35300761987
30,1,5,3,0.219250304231
30,2,5,3,0.242686170158
30,3,5,3,0.285388064287
30,4,5,3,0.308240718859
31,1,5,3,0.233149756373
31,2,5,3,0.260017017606
31,3,5,3,0.30764964736
31,4,5,3,0.339955803432
32,1,5,3,0.243760512506
32,2,5,3,0.280690956845
32,3,5,3,0.338204768332
32,4,5,3,0.38176419974
33,1,5,3,0.266373573269
33,2,5,3,0.283314565287
33,3,5,3,0.317658109038
33,4,5,3,0.343853832238
34,1,5,3,0.249551370538
34,2,5,3,0.273257462055
34,3,5,3,0.310831156195
34,4,5,3,0.337990126696
35,1,5,3,0.276545251154
35,2,5,3,0.29827151127
35,3,5,3,0.340885941564
35,4,5,3,0.368592018317
36,1,5,3,0.267432622002
36,2,5,3,0.304512588004
36,3,5,3,0.35424163022
36,4,5,3,0.39408347011
37,1,5,3,0.26460659579
37,2,5,3,0.287806485697
37,3,5,3,0.326091089756
37,4,5,3,0.362670757089
38,1,5,3,0.282838706624
38,2,5,3,0.310428857995
38,3,5,3,0.349821337181
38,4,5,3,0.372338784484
39,1,5,3,0.243281097637
39,2,5,3,0.268263206697
39,3,5,3,0.310421086971
39,4,5,3,0.339822469745
40,1,5,3,0.27067886581
40,2,5,3,0.296269155708
40,3,5,3,0.336080666963
40,4,5,3,0.372379591638
41,1,5,3,0.279901411831
41,2,5,3,0.316681218425
41,3,5,3,0.369539011475
41,4,5,3,0.405727904525
42,1,5,3,0.293687169935
42,2,5,3,0.342092960088
42,3,5,3,0.399500702598
42,4,5,3,0.455627135422
43,1,5,3,0.30539545147
43,2,5,3,0.310453818052
43,3,5,3,0.3230427284
43,4,5,3,0.35442524579
44,1,5,3,0.28958004187
44,2,5,3,0.32765170792
44,3,5,3,0.374792671137
44,4,5,3,0.424089683236
45,1,5,3,0.299793061233
45,2,5,3,0.333155880039
45,3,5,3,0.370654384666
45,4,5,3,0.403140030434
46,1,5,3,0.304189230678
46,2,5,3,0.335742185403
46,3,5,3,0.366771297357
46,4,5,3,0.410758931438
47,1,5,3,0.348292012679
47,2,5,3,0.375280696923
47,3,5,3,0.418228521405
47,4,5,3,0.460223980682
48,1,5,3,0.307667251589
48,2,5,3,0.346760573362
48,3,5,3,0.370815827469
48,4,5,3,0.421331574425
49,1,5,3,0.264150494711
49,2,5,3,0.299062415772
49,3,5,3,0.337002383789
49,4,5,3,0.376425378016
50,1,5,3,0.271552146638
50,2,5,3,0.304868328631
50,3,5,3,0.335748476258
50,4,5,3,0.379320986801
51,1,5,3,0.315818655568
51,2,5,3,0.356257157733
51,3,5,3,0.392051834104
51,4,5,3,0.431236506626
52,1,5,3,0.277537945735
52,2,5,3,0.312974984432
52,3,5,3,0.352064860307
52,4,5,3,0.386407311582
53,1,5,3,0.322749157729
53,2,5,3,0.354539718907
53,3,5,3,0.388221642784
53,4,5,3,0.431334579595
54,1,5,3,0.280312117072
54,2,5,3,0.320960740972
54,3,5,3,0.35414317456
54,4,5,3,0.386693458253
55,1,5,3,0.290925396759
55,2,5,3,0.328235629147
55,3,5,3,0.360330242728
55,4,5,3,0.392656157467
56,1,5,3,0.291136546951
56,2,5,3,0.331513791793
56,3,5,3,0.363243699934
56,4,5,3,0.403023122364
57,1,5,3,0.291488402477
57,2,5,3,0.323677287548
57,3,5,3,0.36603840984
57,4,5,3,0.400866516156
58,1,5,3,0.295715602343
58,2,5,3,0.325381772276
58,3,5,3,0.367370934187
58,4,5,3,0.410462497027
59,1,5,3,0.291471930672
59,2,5,3,0.341348279733
59,3,5,3,0.371627829654
59,4,5,3,0.407448068447
60,1,5,3,0.30419422051
60,2,5,3,0.340796812956
60,3,5,3,0.360642712256
60,4,5,3,0.410749712513
0,1,6,3,0.122933283364
0,2,6,3,0.151056384261
0,3,6,3,0.174629715516
0,4,6,3,0.263071063919
1,1,6,3,0.16261341885
1,2,6,3,0.192064735741
1,3,6,3,0.207565857841
1,4,6,3,0.290315678986
2,1,6,3,0.151286908636
2,2,6,3,0.185396329431
2,3,6,3,0.20576596726
2,4,6,3,0.293364475737
3,1,6,3,0.155817470755
3,2,6,3,0.188134072991
3,3,6,3,0.206128014057
3,4,6,3,0.290784446694
4,1,6,3,0.161078964475
4,2,6,3,0.191143745132
4,3,6,3,0.207659761129
4,4,6,3,0.290313404569
5,1,6,3,0.173826329344
5,2,6,3,0.202714140064
5,3,6,3,0.218004569329
5,4,6,3,0.299442505363
6,1,6,3,0.168576685107
6,2,6,3,0.198979297343
6,3,6,3,0.216462890777
6,4,6,3,0.299490429476
7,1,6,3,0.166613929393
7,2,6,3,0.199388731538
7,3,6,3,0.21918657086
7,4,6,3,0.304952321078
8,1,6,3,0.173766471539
8,2,6,3,0.211564364822
8,3,6,3,0.23748199946
8,4,6,3,0.326893489973
9,1,6,3,0.180538503741
9,2,6,3,0.209647675699
9,3,6,3,0.227394510875
9,4,6,3,0.308161066919
10,1,6,3,0.178273767886
10,2,6,3,0.21031577805
10,3,6,3,0.230501371257
10,4,6,3,0.313273392437
11,1,6,3,0.183213337829
11,2,6,3,0.21341079752
11,3,6,3,0.231958994859
11,4,6,3,0.313481724341
12,1,6,3,0.186434219351
12,2,6,3,0.215349064376
12,3,6,3,0.233492500644
12,4,6,3,0.312257368237
13,1,6,3,0.200684371543
13,2,6,3,0.240181358318
13,3,6,3,0.26895188038
13,4,6,3,0.360988268191
14,1,6,3,0.204973500009
14,2,6,3,0.234079722794
14,3,6,3,0.251909103208
14,4,6,3,0.327352838045
15,1,6,3,0.1998241094
15,2,6,3,0.223279986352
15,3,6,3,0.237028247467
15,4,6,3,0.311936592542
16,1,6,3,0.199728679044
16,2,6,3,0.231193932011
16,3,6,3,0.252088062807
16,4,6,3,0.333113982082
17,1,6,3,0.198315647455
17,2,6,3,0.227587384275
17,3,6,3,0.246951110081
17,4,6,3,0.326576986379
18,1,6,3,0.204352799297
18,2,6,3,0.238797932736
18,3,6,3,0.263030572035
18,4,6,3,0.346989697216
19,1,6,3,0.214242073755
19,2,6,3,0.23701564956
19,3,6,3,0.250772842952
19,4,6,3,0.321951115452
20,1,6,3,0.229789576691
20,2,6,3,0.249359056432
20,3,6,3,0.259677264576
20,4,6,3,0.328297531102
21,1,6,3,0.232147932488
21,2,6,3,0.252947077657
21,3,6,3,0.264635973766
21,4,6,3,0.333025469589
22,1,6,3,0.229566148642
22,2,6,3,0.247767295826
22,3,6,3,0.257347801244
22,4,6,3,0.32572787168
23,1,6,3,0.24806671099
23,2,6,3,0.26462535511
23,3,6,3,0.273122795762
23,4,6,3,0.336486268994
24,1,6,3,0.23319616996
24,2,6,3,0.261739542164
24,3,6,3,0.282845471601
24,4,6,3,0.362408067222
25,1,6,3,0.23297171169
25,2,6,3,0.256190350681
25,3,6,3,0.271220591087
25,4,6,3,0.34388318673
26,1,6,3,0.239635500863
26,2,6,3,0.25838512476
26,3,6,3,0.2689904599
26,4,6,3,0.335869270881
27,1,6,3,0.237091355974
27,2,6,3,0.263446609581
27,3,6,3,0.283959517539
27,4,6,3,0.35921630302
28,1,6,3,0.242802929983
28,2,6,3,0.261325763845
28,3,6,3,0.272212614902
28,4,6,3,0.338782584839
29,1,6,3,0.247561531084
29,2,6,3,0.265260276829
29,3,6,3,0.27677391039
29,4,6,3,0.34446413379
30,1,6,3,0.254709107855
30,2,6,3,0.277558077409
30,3,6,3,0.296542418151
30,4,6,3,0.367686189868
31,1,6,3,0.249346285734
31,2,6,3,0.265372374743
31,3,6,3,0.27520942752
31,4,6,3,0.338447535972
32,1,6,3,0.259669291541
32,2,6,3,0.277869621768
32,3,6,3,0.290519054187
32,4,6,3,0.355133330464
33,1,6,3,0.287564723542
33,2,6,3,0.285850456686
33,3,6,3,0.274090135326
33,4,6,3,0.323504257225
34,1,6,3,0.295535622074
34,2,6,3,0.28768031016
34,3,6,3,0.273411400935
34,4,6,3,0.317605940718
35,1,6,3,0.288870359251
35,2,6,3,0.317809170652
35,3,6,3,0.34150098723
35,4,6,3,0.417934481863
36,1,6,3,0.298846320186
36,2,6,3,0.308156462382
36,3,6,3,0.30981252698
36,4,6,3,0.363568128082
37,1,6,3,0.286276850368
37,2,6,3,0.293620040859
37,3,6,3,0.300307732479
37,4,6,3,0.35918994579
38,1,6,3,0.296698043461
38,2,6,3,0.298527021576
38,3,6,3,0.292692386705
38,4,6,3,0.330998619024
39,1,6,3,0.26003155206
39,2,6,3,0.26707642425
39,3,6,3,0.271899786934
39,4,6,3,0.327801617809
40,1,6,3,0.306273641554
40,2,6,3,0.313395895121
40,3,6,3,0.315720510993
40,4,6,3,0.368251843038
41,1,6,3,0.308245398097
41,2,6,3,0.317369181982
41,3,6,3,0.323138412035
41,4,6,3,0.370918359905
42,1,6,3,0.314060712776
42,2,6,3,0.319804432882
42,3,6,3,0.319309522513
42,4,6,3,0.377483477409
43,1,6,3,0.309409787102
43,2,6,3,0.3178566475
43,3,6,3,0.317943968062
43,4,6,3,0.369194931842
44,1,6,3,0.309486609031
44,2,6,3,0.320200127918
44,3,6,3,0.328557329927
44,4,6,3,0.387464336552
45,1,6,3,0.365337110988
45,2,6,3,0.371364694155
45,3,6,3,0.374628493014
45,4,6,3,0.42428141185
46,1,6,3,0.282895151807
46,2,6,3,0.284872024945
46,3,6,3,0.289109674763
46,4,6,3,0.346801816082
47,1,6,3,0.285095758925
47,2,6,3,0.283746979212
47,3,6,3,0.293805892013
47,4,6,3,0.345057459925
48,1,6,3,0.332766668357
48,2,6,3,0.363393455167
48,3,6,3,0.372601672511
48,4,6,3,0.452442867031
49,1,6,3,0.287930569089
49,2,6,3,0.292549122879
49,3,6,3,0.295473188427
49,4,6,3,0.346760655214
50,1,6,3,0.295371927876
50,2,6,3,0.292793496426
50,3,6,3,0.294320635625
50,4,6,3,0.34810687665
51,1,6,3,0.297092963059
51,2,6,3,0.307659683402
51,3,6,3,0.309335066944
51,4,6,3,0.356246320278
52,1,6,3,0.303471949485
52,2,6,3,0.299934400503
52,3,6,3,0.306166095511
52,4,6,3,0.352514080875
53,1,6,3,0.344206617162
53,2,6,3,0.349522498054
53,3,6,3,0.351742102952
53,4,6,3,0.397183707161
54,1,6,3,0.352997115603
54,2,6,3,0.358396653491
54,3,6,3,0.359694014265
54,4,6,3,0.404400793913
55,1,6,3,0.314716883563
55,2,6,3,0.314771238545
55,3,6,3,0.313926157219
55,4,6,3,0.363410040188
56,1,6,3,0.318250367738
56,2,6,3,0.321724273049
56,3,6,3,0.321963839643
56,4,6,3,0.365200970165
57,1,6,3,0.320795503496
57,2,6,3,0.320222518092
57,3,6,3,0.317471758773
57,4,6,3,0.365754130845
58,1,6,3,0.319911068199
58,2,6,3,0.320831768928
58,3,6,3,0.316284196612
58,4,6,3,0.353746074679
59,1,6,3,0.332391521545
59,2,6,3,0.31643745338
59,3,6,3,0.315828105987
59,4,6,3,0.370573760098
60,1,6,3,0.317032278204
60,2,6,3,0.316326862416
60,3,6,3,0.3320668578
60,4,6,3,0.363460801663
0,1,7,3,0.118752174604
0,2,7,3,0.145304489882
0,3,7,3,0.176213331312
0,4,7,3,0.211990650996
1,1,7,3,0.130539022751
1,2,7,3,0.16369176037
1,3,7,3,0.201884049517
1,4,7,3,0.240519270703
2,1,7,3,0.13450376432
2,2,7,3,0.169682382118
2,3,7,3,0.210243447146
2,4,7,3,0.251335131596
3,1,7,3,0.140837182629
3,2,7,3,0.173388338834
3,3,7,3,0.210529154472
3,4,7,3,0.248250176585
4,1,7,3,0.140707556561
4,2,7,3,0.175980417259
4,3,7,3,0.216362502869
4,4,7,3,0.257470526686
5,1,7,3,0.143599503379
5,2,7,3,0.178013879116
5,3,7,3,0.217365088181
5,4,7,3,0.256980764411
6,1,7,3,0.149406942207
6,2,7,3,0.193625677772
6,3,7,3,0.243115784341
6,4,7,3,0.294283251272
7,1,7,3,0.157822735577
7,2,7,3,0.193418199136
7,3,7,3,0.234354733388
7,4,7,3,0.278074503827
8,1,7,3,0.152557245726
8,2,7,3,0.186895724862
8,3,7,3,0.227866704076
8,4,7,3,0.268295900573
9,1,7,3,0.167804857358
9,2,7,3,0.20126973848
9,3,7,3,0.241714993283
9,4,7,3,0.281916915771
10,1,7,3,0.165537974671
10,2,7,3,0.194528422735
10,3,7,3,0.22956323665
10,4,7,3,0.26445041732
11,1,7,3,0.167896347133
11,2,7,3,0.202425702842
11,3,7,3,0.243035741649
11,4,7,3,0.283826807555
12,1,7,3,0.185096020338
12,2,7,3,0.215763334552
12,3,7,3,0.252850717711
12,4,7,3,0.289802345921
13,1,7,3,0.174220695531
13,2,7,3,0.206893960993
13,3,7,3,0.246637839326
13,4,7,3,0.288774084648
14,1,7,3,0.188025070495
14,2,7,3,0.223449964835
14,3,7,3,0.2642876072
14,4,7,3,0.30561735212
15,1,7,3,0.186610338295
15,2,7,3,0.224647787943
15,3,7,3,0.270253814102
15,4,7,3,0.316811138391
16,1,7,3,0.178569463711
16,2,7,3,0.212094927771
16,3,7,3,0.25171668337
16,4,7,3,0.293726981277
17,1,7,3,0.192668703148
17,2,7,3,0.220652440002
17,3,7,3,0.255278545376
17,4,7,3,0.291594980659
18,1,7,3,0.185919072523
18,2,7,3,0.220220435109
18,3,7,3,0.260304798163
18,4,7,3,0.303233076926
19,1,7,3,0.188487461353
19,2,7,3,0.220773873643
19,3,7,3,0.260281943644
19,4,7,3,0.300614938159
20,1,7,3,0.201418497014
20,2,7,3,0.232093324729
20,3,7,3,0.269056589381
20,4,7,3,0.306579587632
21,1,7,3,0.200395921125
21,2,7,3,0.231778977981
21,3,7,3,0.271475515222
21,4,7,3,0.312181372726
22,1,7,3,0.207142340745
22,2,7,3,0.240120436776
22,3,7,3,0.280241758652
22,4,7,3,0.323203733736
23,1,7,3,0.21025774465
23,2,7,3,0.259571859875
23,3,7,3,0.317334344045
23,4,7,3,0.374524633773
24,1,7,3,0.224839335763
24,2,7,3,0.251629079433
24,3,7,3,0.28689625562
24,4,7,3,0.32346611273
25,1,7,3,0.213046760419
25,2,7,3,0.248936601421
25,3,7,3,0.292665521871
25,4,7,3,0.340150899874
26,1,7,3,0.235469379294
26,2,7,3,0.258796374805
26,3,7,3,0.28912959798
26,4,7,3,0.321730336245
27,1,7,3,0.299272671611
27,2,7,3,0.300355013898
27,3,7,3,0.310738752576
27,4,7,3,0.322712923391
28,1,7,3,0.221861003446
28,2,7,3,0.255246004052
28,3,7,3,0.295134213797
28,4,7,3,0.337490253237
29,1,7,3,0.22047059906
29,2,7,3,0.25639510708
29,3,7,3,0.30122381088
29,4,7,3,0.348710022786
30,1,7,3,0.226312784674
30,2,7,3,0.28332710349
30,3,7,3,0.346873032482
30,4,7,3,0.410429883447
31,1,7,3,0.236845974211
31,2,7,3,0.273525704173
31,3,7,3,0.318997410824
31,4,7,3,0.366301818971
32,1,7,3,0.235121380294
32,2,7,3,0.267933487311
32,3,7,3,0.309463104886
32,4,7,3,0.354582420206
33,1,7,3,0.257923091721
33,2,7,3,0.292537133142
33,3,7,3,0.338658394036
33,4,7,3,0.387842370942
34,1,7,3,0.239039689232
34,2,7,3,0.275259033833
34,3,7,3,0.315097839921
34,4,7,3,0.360767647737
35,1,7,3,0.269130646317
35,2,7,3,0.294457759123
35,3,7,3,0.330776701171
35,4,7,3,0.369761904579
36,1,7,3,0.271501938286
36,2,7,3,0.300011221992
36,3,7,3,0.333684874594
36,4,7,3,0.371107101847
37,1,7,3,0.265891930019
37,2,7,3,0.289116425176
37,3,7,3,0.326251796512
37,4,7,3,0.369425257576
38,1,7,3,0.258186234378
38,2,7,3,0.300810727114
38,3,7,3,0.348797790971
38,4,7,3,0.398762727051
39,1,7,3,0.311879489143
39,2,7,3,0.330202639579
39,3,7,3,0.361372298916
39,4,7,3,0.393069652402
40,1,7,3,0.278438191536
40,2,7,3,0.304501476004
40,3,7,3,0.34252695511
40,4,7,3,0.385178849392
41,1,7,3,0.271946790713
41,2,7,3,0.3017161328
41,3,7,3,0.341343544463
41,4,7,3,0.384840902104
42,1,7,3,0.282178785587
42,2,7,3,0.308905457372
42,3,7,3,0.343175187266
42,4,7,3,0.382384599026
43,1,7,3,0.294041863719
43,2,7,3,0.322903823707
43,3,7,3,0.358704709101
43,4,7,3,0.393132978764
44,1,7,3,0.293505111655
44,2,7,3,0.319939139376
44,3,7,3,0.348651801914
44,4,7,3,0.392542458812
45,1,7,3,0.288023461749
45,2,7,3,0.313906915837
45,3,7,3,0.35044093696
45,4,7,3,0.388877839491
46,1,7,3,0.303688416619
46,2,7,3,0.330395324997
46,3,7,3,0.366593156267
46,4,7,3,0.414109546046
47,1,7,3,0.305897632407
47,2,7,3,0.323569599631
47,3,7,3,0.368213810009
47,4,7,3,0.412636850088
48,1,7,3,0.267217252593
48,2,7,3,0.297251512896
48,3,7,3,0.3245565927
48,4,7,3,0.376415150158
49,1,7,3,0.35096183359
49,2,7,3,0.377538935731
49,3,7,3,0.418025036068
49,4,7,3,0.456634079955
50,1,7,3,0.271390541628
50,2,7,3,0.295878268318
50,3,7,3,0.332492799867
50,4,7,3,0.378647459743
51,1,7,3,0.276660403802
51,2,7,3,0.308234863707
51,3,7,3,0.34640944089
51,4,7,3,0.388100394456
52,1,7,3,0.322391786916
52,2,7,3,0.349659970037
52,3,7,3,0.391434729731
52,4,7,3,0.433040551466
53,1,7,3,0.326705029829
53,2,7,3,0.352818823783
53,3,7,3,0.390199599898
53,4,7,3,0.43216493423
54,1,7,3,0.286680886307
54,2,7,3,0.315811024522
54,3,7,3,0.356061389008
54,4,7,3,0.394651586244
55,1,7,3,0.295787137932
55,2,7,3,0.321781004344
55,3,7,3,0.359278705048
55,4,7,3,0.401518420147
56,1,7,3,0.297630071717
56,2,7,3,0.324939858089
56,3,7,3,0.361937766997
56,4,7,3,0.403747126081
57,1,7,3,0.300688423433
57,2,7,3,0.327295781677
57,3,7,3,0.355696501709
57,4,7,3,0.408227432992
58,1,7,3,0.305443590476
58,2,7,3,0.329974996844
58,3,7,3,0.368930653166
58,4,7,3,0.411581939415
59,1,7,3,0.297364207276
59,2,7,3,0.324894449876
59,3,7,3,0.372147969206
59,4,7,3,0.414936445837
60,1,7,3,0.311881225507
60,2,7,3,0.337575273069
60,3,7,3,0.365070164268
60,4,7,3,0.408017234861
0,1,8,3,0.110642299048
0,2,8,3,0.143773236584
0,3,8,3,0.194032986981
0,4,8,3,0.223929021662
1,1,8,3,0.136735782449
1,2,8,3,0.179958212287
1,3,8,3,0.235173048746
1,4,8,3,0.270147032079
2,1,8,3,0.133908963203
2,2,8,3,0.169795308298
2,3,8,3,0.218155371316
2,4,8,3,0.245990552722
3,1,8,3,0.134521342304
3,2,8,3,0.17608649489
3,3,8,3,0.229128599735
3,4,8,3,0.261832144501
4,1,8,3,0.135864977223
4,2,8,3,0.173598782411
4,3,8,3,0.223080706034
4,4,8,3,0.25256116552
5,1,8,3,0.138094511653
5,2,8,3,0.174406469972
5,3,8,3,0.222176312081
5,4,8,3,0.25046220618
6,1,8,3,0.144137566518
6,2,8,3,0.18657428338
6,3,8,3,0.240465528448
6,4,8,3,0.275893372575
7,1,8,3,0.146713186406
7,2,8,3,0.190539558707
7,3,8,3,0.24602373434
7,4,8,3,0.283674857246
8,1,8,3,0.159667281784
8,2,8,3,0.190995354218
8,3,8,3,0.235473316301
8,4,8,3,0.258141217376
9,1,8,3,0.150802882238
9,2,8,3,0.185564150399
9,3,8,3,0.233659065279
9,4,8,3,0.260535723315
10,1,8,3,0.167489766779
10,2,8,3,0.199573400613
10,3,8,3,0.243618677407
10,4,8,3,0.2663630364
11,1,8,3,0.161812510682
11,2,8,3,0.195623996738
11,3,8,3,0.241268537365
11,4,8,3,0.267498580874
12,1,8,3,0.157447591664
12,2,8,3,0.192593635082
12,3,8,3,0.239379582898
12,4,8,3,0.265653431362
13,1,8,3,0.165389639827
13,2,8,3,0.197807532239
13,3,8,3,0.243127404579
13,4,8,3,0.270516054206
14,1,8,3,0.173458535561
14,2,8,3,0.201309827832
14,3,8,3,0.239256572142
14,4,8,3,0.257554869169
15,1,8,3,0.163182311677
15,2,8,3,0.199735168597
15,3,8,3,0.249178947298
15,4,8,3,0.278678252459
16,1,8,3,0.173366356957
16,2,8,3,0.214858029605
16,3,8,3,0.267700754198
16,4,8,3,0.300814354974
17,1,8,3,0.177541499587
17,2,8,3,0.20656669206
17,3,8,3,0.246842648964
17,4,8,3,0.268691390657
18,1,8,3,0.175735181884
18,2,8,3,0.207066325507
18,3,8,3,0.249878409751
18,4,8,3,0.272972271281
19,1,8,3,0.180861945013
19,2,8,3,0.211599444097
19,3,8,3,0.253804984888
19,4,8,3,0.279198344076
20,1,8,3,0.18289044657
20,2,8,3,0.21006773287
20,3,8,3,0.247698736961
20,4,8,3,0.263617603777
21,1,8,3,0.183301306028
21,2,8,3,0.214533828811
21,3,8,3,0.258808819989
21,4,8,3,0.283798739216
22,1,8,3,0.193769762072
22,2,8,3,0.231327546377
22,3,8,3,0.279880099137
22,4,8,3,0.311372510521
23,1,8,3,0.197698622514
23,2,8,3,0.223597855299
23,3,8,3,0.260810799523
23,4,8,3,0.277869158966
24,1,8,3,0.21218413151
24,2,8,3,0.240290730488
24,3,8,3,0.281230432876
24,4,8,3,0.304377461124
25,1,8,3,0.213434673248
25,2,8,3,0.242332608836
25,3,8,3,0.283104954661
25,4,8,3,0.307687055564
26,1,8,3,0.198558112596
26,2,8,3,0.232534452749
26,3,8,3,0.276725753548
26,4,8,3,0.302775466601
27,1,8,3,0.211146729865
27,2,8,3,0.239353620539
27,3,8,3,0.280944745667
27,4,8,3,0.305639621078
28,1,8,3,0.224643253226
28,2,8,3,0.251370652857
28,3,8,3,0.286683897155
28,4,8,3,0.304750631463
29,1,8,3,0.216044430997
29,2,8,3,0.234925351955
29,3,8,3,0.26701776305
29,4,8,3,0.279949222366
30,1,8,3,0.197932748774
30,2,8,3,0.226598020289
30,3,8,3,0.265854234875
30,4,8,3,0.285581623146
31,1,8,3,0.203861288514
