TimeSecsClass,p1,p2,p3,p4,DownClass,yrdline100Class,FavScoreDiffClass
19,0.21825325127021789,0.1310081816646287,0.16331734105287332,0.12817822254499886,3,3,5
19,0.31937094992402154,0.17143737899975903,0.19450102779578451,0.160289751367054,4,3,5
20,0.19170156173805286,0.09142095334132319,0.12184389424462187,0.05955824280431612,1,3,5
20,0.1779456129315254,0.09369719396099843,0.13321703761127598,0.0868461381550387,2,3,5
20,0.22136450748639236,0.11227886637647473,0.1668306275357394,0.11413403350576128,3,3,5
20,0.1994762568351573,0.14662728350487692,0.19680789842213053,0.14142192885648386,4,3,5
21,0.1682446490621985,0.06311231183082697,0.12491716864920126,0.054279556650246294,1,3,5
21,0.14463585915342858,0.07329332348741026,0.136234303370163,0.08730647431386346,2,3,5
21,0.24218978110455375,0.10378768436466838,0.17034391401860546,0.12033339197748062,3,3,5
21,0.24761850286141635,0.1572573695208188,0.19911476904847658,0.1533603096410978,4,3,5
22,0.15218905437860103,0.0706908991250424,0.12799044305378066,0.06614019520851819,1,3,5
22,0.1527997212331374,0.08835242794805678,0.13925156912905,0.09622005323868676,2,3,5
22,0.2075338701229586,0.10380797332683286,0.17385720050147155,0.12629991126885537,3,3,5
22,0.22356991178667907,0.15771608871519666,0.2014216396748226,0.15637976929902395,4,3,5
23,0.13959115227482066,0.08956713728378267,0.13106371745836004,0.08953356623548292,1,3,5
23,0.23294534171460118,0.12060075102651023,0.142268834887937,0.12242312655399235,2,3,5
23,0.2888512994721457,0.17555339474309894,0.17737048698433763,0.15531268687250177,3,3,5
23,0.34270866022756274,0.18182704923693116,0.20372851030116865,0.1882022471910112,4,3,5
24,0.2616354872138941,0.15213047602479873,0.13413699186293943,0.23737749454794357,1,3,5
24,0.22941891864699304,0.15602729695526737,0.14528610064682404,0.2754092358631228,2,3,5
24,0.27980427228191895,0.16544824551831425,0.1808837734672037,0.3134409771783021,3,3,5
24,0.36376284086238997,0.28965203225245506,0.20603538092751467,0.3514727184934814,4,3,5
25,0.1996476715493074,0.09560007948558204,0.1372102662675188,0.0484712672947967,1,3,5
25,0.17730802670058254,0.1462638633131669,0.14830336640571107,0.11130209659621423,2,3,5
25,0.20932953457544223,0.20301765069581604,0.18439705995006977,0.17413292589763177,3,3,5
25,0.2007312795833599,0.2021738980884476,0.2083422515538607,0.2369637551990493,4,3,5
26,0.16625833939923756,0.160083897046749,0.14028354067209822,0.12640606370294669,1,3,5
26,0.19459470613863505,0.17648381038078098,0.15132063216459807,0.11743570090274229,2,3,5
26,0.20934914542686467,0.19765901763029414,0.18791034643293586,0.10846533810253789,3,3,5
26,0.3734253361641896,0.16979316979316977,0.21064912218020673,0.0994949753023335,4,3,5
27,0.1632997030072323,0.2094415922391265,0.14335681507667764,0.1699149659863946,1,3,5
27,0.2102774166642163,0.19835896354459975,0.15433789792348507,0.26777210884353747,2,3,5
27,0.30963614740166345,0.15948103143639522,0.19142363291580194,0.36562925170068034,3,3,5
27,0.3292671394799056,0.20689827391454524,0.21295599280655275,0.4634863945578232,4,3,5
28,0.1999082300520103,0.1614255920571891,0.14643008948125702,0.19102564102564104,1,3,5
28,0.3797283630869007,0.26507046764894293,0.15735516368237212,0.20256410256410257,2,3,5
28,0.3385850578570751,0.15509612954647076,0.19493691939866803,0.21410256410256412,3,3,5
28,0.2575077865874002,0.22596161996304392,0.2152628634328988,0.22564102564102562,4,3,5
29,0.3030876419430637,0.21955242979788506,0.1495033638858364,0.24999999999999994,1,3,5
29,0.24285714285714288,0.23487997192250898,0.16037242944125912,0.3333333333333333,2,3,5
29,,0.20691345691345692,0.19845020588153411,0.41666666666666663,3,3,5
29,0.3333333333333333,0.4166666666666666,0.21756973405924482,0.5,4,3,5
30,0.1751078511459983,0.14038778409190739,0.1525766382904158,0.15318796992481204,1,3,5
30,0.17874051571428673,0.14671141716297725,0.16338969520014612,0.1519626124808589,2,3,5
30,0.2112745934256367,0.18345739912159328,0.2019634923644002,0.15073725503690574,3,3,5
30,0.205058497523545,0.1415835867776275,0.21987660468559084,0.1495118975929526,4,3,5
31,0.21406525160060752,0.16217436251346662,0.15564991269499517,0.1909497580352313,1,3,5
31,0.19812575878035,0.14677046408470382,0.16640696095903315,0.17929218820634818,2,3,5
31,0.20173939674099106,0.14449474785167127,0.20547677884726626,0.16763461837746507,3,3,5
31,0.12732946199034312,0.20462850827710174,0.22218347531193688,0.15597704854858196,4,3,5
32,0.21551765195935207,0.18231818906395025,0.15872318709957456,0.1926945742735216,1,3,5
32,0.21781587057134755,0.1981050256786924,0.16942422671792018,0.1890062995326153,2,3,5
32,0.20942732181135337,0.26012995857964255,0.20899006533013234,0.18531802479170897,3,3,5
32,0.14724998366973663,0.21682437110546962,0.22449034593828293,0.18162975005080267,4,3,5
33,0.22051942739460562,0.21803966285973425,0.16179646150415394,0.29398662307519535,1,3,5
33,0.2193156394017861,0.19318814729779057,0.17244149247680718,0.2957450481253172,2,3,5
33,0.2282688460400803,0.30462994334774846,0.21250335181299843,0.29750347317543907,3,3,5
33,0.34251988661372124,0.3988059488059488,0.22679721656462895,0.299261898225561,4,3,5
34,0.2618301862477884,0.2082480638728455,0.16486973590873336,0.1651332327802916,1,3,5
34,0.22368326335376043,0.28129611003578414,0.17545875823569418,0.1361362493715435,2,3,5
34,0.16350434726412522,0.23342687130484108,0.21601663829586448,0.10713926596279538,3,3,5
34,0.13256602871290085,0.18971548465281166,0.22910408719097497,0.07814228255404729,4,3,5
35,0.18460692555412656,0.15717593044160366,0.16794301031331277,0.2680689102564102,1,3,5
35,0.30140281596471574,0.1844494465892806,0.1784760239945812,0.21711881868131866,2,3,5
35,0.1384824240087399,0.1476750286426231,0.21952992477873057,0.1661687271062271,3,3,5
35,0.3189895024890492,0.1914094509696804,0.23141095781732102,0.11521863553113554,4,3,5
36,0.16553686729125333,0.19028050030742244,0.17101628471789215,0.1441066066066066,1,3,5
36,0.12960894330553824,0.16654619786755337,0.18149328975346823,0.17605105105105104,2,3,5
36,0.16883067772915872,0.2299835810130621,0.22304321126159665,0.20799549549549545,3,3,5
36,0.17938242692341078,0.21559901738473167,0.23371782844366704,0.2399399399399399,4,3,5
37,0.13760920908710045,0.15761468418045627,0.17408955912247154,0.053223926105282045,1,3,5
37,0.16094351286203473,0.1163707998194164,0.18451055551235523,0.10492332526230831,2,3,5
37,0.259492719823491,0.1633474546297026,0.22655649774446274,0.15662272441933459,3,3,5
37,0.23740553232078654,0.18581372117746248,0.23602469907001306,0.20832212357636085,4,3,5
38,0.23064996468091514,0.08886183035471135,0.17716283352705092,0.10776635706509485,1,3,5
38,0.28779146757330726,0.16901800774736517,0.18752782127124226,0.21648898086485746,2,3,5
38,0.17956079703491035,0.23158427724131633,0.23006978422732882,0.32521160466462007,3,3,5
38,0.11679894945242364,0.32220677242447926,0.2383315696963591,0.4339342284643827,4,3,5
39,0.2534878269460521,0.1655093723778563,0.1802361079316303,0.18511494252873564,1,3,5
39,0.24247112189431214,0.1778427728828183,0.1905450870301293,0.14513409961685825,2,3,5
39,0.18673177508989863,0.20970884752569136,0.2335830707101949,0.10515325670498088,3,3,5
39,0.18988861639076238,0.234450729799567,0.24063844032270515,0.06517241379310348,4,3,5
40,0.1602823628075335,0.16326741183346996,0.1833093823362097,0.0667600373482726,1,3,5
40,0.20451453077590714,0.18128851493194365,0.1935623527890163,0.12686741363211945,2,3,5
40,0.2097404738903973,0.22145714280017106,0.237096357193061,0.18697478991596633,3,3,5
40,0.2785848297297339,0.28112235904409355,0.24294531094905117,0.2470821661998132,4,3,5
41,0.18430008664129094,0.13236238162694985,0.18638265674078908,0.08145350020350024,1,3,5
41,0.1539777264623156,0.17441566671418202,0.1965796185479033,0.1566849816849817,2,3,5
41,0.3627419997740853,0.26671317257128785,0.24060964367592708,0.2319164631664632,3,3,5
41,0.2767114185379727,0.25611753940610427,0.2452521815753972,0.30714794464794465,4,3,5
42,0.17405969833807344,0.2115430056750433,0.18945593114536846,0.14071969696969702,1,3,5
42,0.15265028517984852,0.1947006925049445,0.19959688430679035,0.1776325757575758,2,3,5
42,0.06512679725629866,0.20700407753505096,0.2441229301587931,0.2145454545454546,3,3,5
42,0.20594270476842358,0.281334780249593,0.24755905220174323,0.25145833333333334,4,3,5
43,0.14007892045057585,0.1521050516782994,0.1925292055499479,0.28769841269841273,1,3,5
43,0.24757061961557908,0.22293179547725006,0.20261415006567735,0.32142857142857145,2,3,5
43,0.21256745459819415,0.21783187201968923,0.2476362166416592,0.3551587301587302,3,3,5
43,0.22515764774893693,0.23251589464123523,0.24986592282808925,0.3888888888888889,4,3,5
44,0.18134662867742185,0.20055301495960848,0.1956024799545273,0.2278869778869779,1,3,5
44,0.14858048042077054,0.15831068631145576,0.20563141582456435,0.22235872235872237,2,3,5
44,0.17935948159462461,0.17801675893669075,0.2511495031245253,0.21683046683046686,3,3,5
44,0.38447173868382223,0.3061670416197975,0.2521727934544353,0.21130221130221133,4,3,5
45,0.2877935184296603,0.23543250195820045,0.19867575435910667,0.20021304116259608,1,3,5
45,0.2621660117375512,0.16615806900935673,0.20864868158345135,0.230974663318877,2,3,5
45,0.29765400941380926,0.20786838815316364,0.25466278960739136,0.2617362854751579,3,3,5
45,0.33560260586319224,0.42590476190476184,0.2544796640807813,0.2924979076314388,4,3,5
46,0.29654482365560075,0.23284054082695865,0.20174902876368606,0.17090592334494778,1,3,5
46,0.2395725260586234,0.16730634928687882,0.2116659473423384,0.18478513356562143,2,3,5
46,0.18238683801260547,0.1849907235621521,0.25817607609025744,0.19866434378629505,3,3,5
46,0.15994143597449395,0.25188274823311324,0.25678653470712737,0.21254355400696867,4,3,5
47,0.11748502602663369,0.23328717568319302,0.20482230316826544,0.23194444444444445,1,3,5
47,0.2196180487917881,0.20549002353565615,0.2146832131012254,0.22731481481481483,2,3,5
47,0.22044926833591533,0.25188245394927766,0.26168936257312353,0.2226851851851852,3,3,5
47,,0.31726190476190474,0.25909340533347336,0.2180555555555556,4,3,5
48,0.3000466027059704,0.19459190501587967,0.20789557757284483,0.4083333333333334,1,3,5
48,0.4526512916756896,0.3408362009793761,0.2177004788601124,0.42500000000000004,2,3,5
48,0.2936390285057372,0.27856642131090076,0.2652026490559896,0.44166666666666665,3,3,5
48,0.31325757575757585,0.36039984014807336,0.2614002759598194,0.4583333333333333,4,3,5
49,0.24846985150401402,0.26155703887565823,0.2109688519774242,0.19666666666666666,1,3,5
49,0.20090553215798823,0.3167847761311064,0.22071774461899946,0.26,2,3,5
49,0.10031462733667484,0.37041360544217694,0.2687159355388557,0.32333333333333336,3,3,5
49,0.25292557499190144,0.351931330472103,0.26370714658616545,0.3866666666666667,4,3,5
50,0.3640104643890592,0.3671293117541278,0.2140421263820036,0.36875,1,3,5
50,0.35622815497880567,0.27348946722889195,0.22373501037788646,0.425,2,3,5
50,0.3984291560851109,0.34837554880108074,0.2722292220217218,0.48125,3,3,5
50,0.243527538743677,0.32265103056147837,0.2660140172125115,0.5375,4,3,5
51,0.2648189852978668,0.25051113749561293,0.21711540078658303,0.24999999999999994,1,3,5
51,0.3336102613095146,0.3004754754754755,0.22675227613677346,0.3333333333333333,2,3,5
51,0.4262539996235649,0.22276902887139105,0.27574250850458787,0.41666666666666663,3,3,5
51,0.2713679235418366,0.28936605316973407,0.2683208878388575,0.5,4,3,5
52,0.36821442548841066,0.29311082584510056,0.22018867519116242,,1,3,5
52,0.3132205082858752,0.19786200194363462,0.22976954189566046,,2,3,5
52,0.3105120040072989,0.3302845528455284,0.2792557949874539,,3,3,5
52,0.41021021021021026,0.2745098039215686,0.27062775846520354,,4,3,5
53,0.15685082313765897,0.22871144078526,0.2232619495957418,0.25,1,3,5
53,0.3147136081179241,0.31388888888888894,0.2327868076545475,0.25,2,3,5
53,0.221402407116693,0.38888888888888884,0.28276908147032,0.25,3,3,5
53,0.35875961405754,0.5833333333333331,0.2729346290915496,0.25,4,3,5
54,0.10568109522267233,0.17956635103609164,0.2263352240003212,,1,3,5
54,0.36457192164921604,0.06406926406926414,0.2358040734134345,,2,3,5
54,0.44883210736869283,0.12873563218390804,0.28628236795318607,,3,3,5
54,0.30701754385964897,,0.2752414997178956,,4,3,5
55,0.4599920083154081,0.30673743181483126,0.22940849840490057,0.3333333333333333,1,3,5
55,0.3804620038867631,0.32843137254901955,0.2388213391723215,0.3333333333333333,2,3,5
55,0.7305779786890539,0.25,0.28979565443605215,0.3333333333333333,3,3,5
55,0.3529411764705882,0.3333333333333333,0.2775483703442416,0.3333333333333333,4,3,5
56,0.3774392380578605,0.45000000000000007,0.23248177280947996,,1,3,5
56,0.18271813474372112,0.6666666666666664,0.24183860493120857,,2,3,5
56,0.6144166849295054,0.3333333333333333,0.29330894091891824,,3,3,5
56,0.6092342342342342,,0.27985524097058767,,4,3,5
57,0.3872647465066815,,0.23555504721405934,,1,3,5
57,0.3400809716599189,,0.24485587069009557,,2,3,5
57,0.5516791266168268,,0.2968222274017843,,3,3,5
57,0.7083333333333333,,0.2821621115969337,,4,3,5
58,0.8743169398907102,,0.23862832161863873,,1,3,5
58,0.3294117647058824,,0.24787313644898257,,2,3,5
58,0.07407407407407396,,0.3003355138846504,,3,3,5
58,0.28205128205128194,,0.2844689822232797,,4,3,5
59,0.18840579710144922,,0.24170159602321817,,1,3,5
59,0.4000000000000001,,0.25089040220786957,,2,3,5
59,0.3333333333333333,,0.3038488003675165,,3,3,5
59,0.3333333333333333,,0.28677585284962576,,4,3,5
0,,0.06248428361956675,0.043984228744090054,0.04998162071846282,1,4,5
0,,0.07493321482639995,0.05896672181681145,0.06509440267335004,2,4,5
0,,0.09295146637400159,0.09696922235546795,0.08020718462823727,3,4,5
0,0.035438084578967466,0.13216753750210686,0.12850881865632238,0.09531996658312449,4,4,5
1,,0.039414682700303426,0.04750224738725181,0.030961701342136137,1,4,5
1,0.030274857507813002,0.048782319044135165,0.06259870314170833,0.05091050254093733,2,4,5
1,0.07480524084976559,0.0695788575344993,0.09958580692500367,0.07085930373973853,3,4,5
1,0.1534863886413324,0.10006140969363385,0.1318583688175929,0.09080810493853972,4,4,5
2,0.08479668200733625,0.041164018419201566,0.05102026603041357,0.03326923076923077,1,4,5
2,0.08371694383624168,0.0531039230487827,0.06623068446660521,0.05837864721485411,2,4,5
2,0.1417224205270431,0.08179334657120066,0.1022023914945394,0.08348806366047745,3,4,5
2,0.14503220240003223,0.12019561445639128,0.13520791897886345,0.10859748010610079,4,4,5
3,0.07504251524358518,0.053697148295310124,0.05453828467357533,0.023456156246853918,1,4,5
3,0.09652140593151504,0.06293634198361696,0.0698626657915021,0.039975838115373,2,4,5
3,0.06786420458236564,0.0789092378379087,0.10481897606407511,0.05649551998389209,3,4,5
3,0.07315728778927177,0.10953762679877325,0.13855746914013395,0.07301520185241117,4,4,5
4,0.07259513362805103,0.08163850633380786,0.05805630331673709,0.024352995765906854,1,4,5
4,0.10244846140698172,0.08118678111559953,0.07349464711639898,0.06461690157183457,2,4,5
4,0.06959813576877916,0.11671559511286564,0.10743556063361083,0.10488080737776229,3,4,5
4,0.1416711069441995,0.16760056183133104,0.14190701930140448,0.14514471318369,4,4,5
5,0.18070156193698578,0.11552383061482921,0.06157432195989885,0.12354365091921651,1,4,5
5,0.18947012698562965,0.095640913762898,0.07712662844129586,0.1352176481135757,2,4,5
5,0.14196410351846644,0.11213918341960133,0.11005214520314655,0.14689164530793491,3,4,5
5,0.19376404683437448,0.1586696103411016,0.145256569462675,0.1585656425022941,4,4,5
6,0.1556385081843888,0.08945110633601082,0.0650923406030606,0.1309857276243831,1,4,5
6,0.06866399227995357,0.07494060316853351,0.08075860976619274,0.11405092339966291,2,4,5
6,0.14921780647392685,0.11375904085491366,0.11266872977268227,0.09711611917494273,3,4,5
6,0.23680272225749072,0.16204257093881047,0.14860611962394554,0.08018131495022254,4,4,5
7,0.11553359120834544,0.07449854366655655,0.06861035924622237,0.04477800782148604,1,4,5
7,0.17127432373687057,0.09658663886022252,0.08439059109108962,0.11111877923472126,2,4,5
7,0.2559006700372754,0.1403894758621401,0.11528531434221799,0.1774595506479565,3,4,5
7,0.14552394507391697,0.18881100726895117,0.15195566978521607,0.24380032206119168,4,4,5
8,0.17198772785895372,0.07217156601482408,0.07212837788938413,0.08912440795257946,1,4,5
8,0.12263137881340602,0.11049799416028883,0.08802257241598652,0.12351692712026241,2,4,5
8,0.11436775975048952,0.10993004780576726,0.1179018989117537,0.15790944628794534,3,4,5
8,0.121176923380246,0.18438425554294566,0.1553052199464866,0.1923019654556283,4,4,5
9,0.13611898644449438,0.07586418731262301,0.07564639653254589,0.06519274376417232,1,4,5
9,0.17804016709268555,0.08365960992278841,0.0916545537408834,0.13038548752834467,2,4,5
9,0.1911003132965186,0.17849195800015472,0.12051848348128943,0.19557823129251703,3,4,5
9,0.189303005388544,0.19600652771506208,0.15865477010775714,0.26077097505668934,4,4,5
10,0.09943478199255851,0.08859970241105175,0.07916441517570764,0.052876318806411214,1,4,5
10,0.141228467109215,0.11443021137359485,0.09528653506578028,0.08405493328153031,2,4,5
10,0.131384744313447,0.14326056580297375,0.12313506805082515,0.1152335477566494,3,4,5
10,0.23380953796789122,0.19023950502559456,0.16200432026902767,0.1464121622317685,4,4,5
11,0.12527632623178336,0.09170706238719581,0.0826824338188694,0.09517242794553718,1,4,5
11,0.12167821820026958,0.10231873004765832,0.09891851639067717,0.15289397810406213,2,4,5
11,0.18834226854061464,0.17643013172432515,0.12575165262036087,0.21061552826258706,3,4,5
11,0.2861726908855471,0.19868053501593877,0.16535387043029817,0.268337078421112,4,4,5
12,0.20287529808276072,0.1259034389191995,0.08620045246203116,0.2940480848658754,1,4,5
12,0.23595093900775832,0.1609385218209973,0.10255049771557403,0.22755967131863836,2,4,5
12,0.20005208789555762,0.1307653980386821,0.1283682371898966,0.1610712577714013,3,4,5
12,0.19759541137256242,0.15535896537910635,0.1687034205915687,0.09458284422416424,4,4,5
13,0.16956474890771328,0.11521892839321869,0.08971847110519292,0.05433455433455435,1,4,5
13,0.19354526986134213,0.10887250096187612,0.10618247904047093,0.10134310134310136,2,4,5
13,0.25505606706367445,0.13742205849888053,0.1309848217594323,0.14835164835164838,3,4,5
13,0.2932916005700817,0.20179057575333298,0.17205297075283923,0.1953601953601954,4,4,5
14,0.13118133399378434,0.07204148931734036,0.09323648974835469,0.041667564800344906,1,4,5
14,0.14491634531253728,0.07581505085234047,0.10981446036536781,0.10105837108949142,2,4,5
14,0.1556424618975657,0.13326945460496908,0.13360140632896803,0.16044917737863795,3,4,5
14,0.17654067013731556,0.13602210638272225,0.17540252091410977,0.21983998366778446,4,4,5
15,0.18212837733936144,0.09276076262313748,0.09675450839151645,0.06575358947621722,1,4,5
15,0.1509390000641922,0.11395319854854397,0.11344644169026469,0.08965000935803856,2,4,5
15,0.1303711919121311,0.12184260829080669,0.13621799089850373,0.11354642923985991,3,4,5
15,0.1359793284341726,0.18111721611721615,0.1787520710753803,0.13744284912168125,4,4,5
16,0.13356609358540994,0.1151116868890337,0.1002725270346782,0.07126467864722899,1,4,5
16,0.1413514772638098,0.13413456871701562,0.11707842301516158,0.11720382525751655,2,4,5
16,0.19687608761215358,0.16538611191062497,0.13883457546803946,0.1631429718678041,3,4,5
16,0.182627263628462,0.15617113240514913,0.1821016212366508,0.20908211847809166,4,4,5
17,0.1402349319192318,0.12419695807155488,0.10379054567783996,0.05864466672366135,1,4,5
17,0.1825704617745253,0.11848122124981132,0.12071040434005845,0.07833917528711065,2,4,5
17,0.21860426023851526,0.12779963236394773,0.14145116003757519,0.09803368385055997,3,4,5
17,0.14430366743373985,0.18052884052884055,0.18545117139792133,0.11772819241400928,4,4,5
18,0.18440844657301936,0.11345800985144054,0.10730856432100172,0.19913267698077827,1,4,5
18,0.2055167631338219,0.11212983184130113,0.12434238566495534,0.21943858415377407,2,4,5
18,0.26862920308747096,0.14137076430000187,0.14406774460711091,0.23974449132676984,3,4,5
18,0.33610038967490513,0.1658290743895514,0.18880072155919186,0.26005039849976563,4,4,5
19,0.14174188523307268,0.09720542182588669,0.11082658296416348,0.07133668450354033,1,4,5
19,0.12771919455239195,0.12446628088265853,0.1279743669898522,0.0996576761616489,2,4,5
19,0.12551018203118885,0.13389500233424081,0.14668432917664662,0.12797866781975747,3,4,5
19,0.1598213061307256,0.17216699487332884,0.1921502717204624,0.15629965947786603,4,4,5
20,0.1559879674054535,0.09669135736568102,0.11434460160732524,0.061157796451914104,1,4,5
20,0.223907922831027,0.09561004914373389,0.1316063483147491,0.12575333163568458,2,4,5
20,0.17437252214523496,0.12034778972100138,0.14930091374618235,0.190348866819455,3,4,5
20,0.24604402249842305,0.14301072371611795,0.19549982188173293,0.2549444020032255,4,4,5
21,0.21182582964330166,0.067379207090919,0.117862620250487,0.08665568710315609,1,4,5
21,0.08824886805480525,0.08485697667066025,0.135238329639646,0.09720072920874637,2,4,5
21,0.1387916607020271,0.10759629400388143,0.15191749831571805,0.10774577131433663,3,4,5
21,0.23671920091006143,0.151693484599856,0.19884937204300346,0.1182908134199269,4,4,5
22,0.1917967502854805,0.07319481353376144,0.12138063889364875,0.04660438445935401,1,4,5
22,0.2011660300099003,0.0847955445408535,0.1388703109645429,0.07463397825973889,2,4,5
22,0.19381904365997732,0.1041741825024709,0.15453408288525378,0.10266357206012378,3,4,5
22,0.19663254614188358,0.16728686122084874,0.202198922204274,0.13069316586050866,4,4,5
23,0.16707887107676633,0.0821760665365329,0.12489865753681051,0.047918747918747916,1,4,5
23,0.16513737266579814,0.11966493856901486,0.14250229228943975,0.07417027417027416,2,4,5
23,0.2392497284522046,0.16915043398317248,0.1571506674547895,0.10042180042180042,3,4,5
23,0.21895654170778672,0.1709617035129776,0.20554847236554452,0.12667332667332665,4,4,5
24,0.19963417762298646,0.13873174755859075,0.12841667617997227,0.1890324758255793,1,4,5
24,0.20973359933797298,0.14079917766409314,0.14613427361433662,0.1937500456121146,2,4,5
24,0.1797403931091449,0.14706357600329042,0.15976725202432523,0.1984676153986499,3,4,5
24,0.22036907102279968,0.26956288954174784,0.20889802252681502,0.2031851851851852,4,4,5
25,0.1661955709132154,0.09559069931864539,0.13193469482313402,0.12585691627013942,1,4,5
25,0.183318735718982,0.14019431440190824,0.1497662549392335,0.18524370028502257,2,4,5
25,0.26161052673338336,0.19488793440699465,0.16238383659386094,0.24463048429990575,3,4,5
25,0.14995384698919473,0.1921901846468861,0.21224757268808556,0.3040172683147889,4,4,5
26,0.16064064889523127,0.15424448811830863,0.13545271346629578,0.1583118605532399,1,4,5
26,0.17369324929503005,0.15998657411374867,0.1533982362641304,0.1543141341417204,2,4,5
26,0.20033224998014942,0.17462778648889993,0.16500042116339664,0.15031640773020088,3,4,5
26,0.15767377347540856,0.16604136604136602,0.2155971228493561,0.14631868131868137,4,4,5
27,0.18230726917584428,0.1842157405079601,0.13897073210945754,0.17984226288947683,1,4,5
27,0.1701876249217419,0.1780444682490739,0.1570302175890273,0.14485987120972915,2,4,5
27,0.14338314438855432,0.15704229613377346,0.16761700573293237,0.1098774795299815,3,4,5
27,0.13391775170055054,0.18786909196142682,0.21894667301062662,0.07489508785023383,4,4,5
28,0.19941939767947353,0.15171378091763402,0.1424887507526193,0.22303582941880817,1,4,5
28,0.2118633706518649,0.23055117528211697,0.16066219891392416,0.3107672469374597,2,4,5
28,0.11337176112701097,0.1412530860597578,0.1702335903024681,0.39849866445611126,3,4,5
28,0.22316865417376486,0.20245865048285833,0.22229622317189712,0.4862300819747628,4,4,5
29,0.23286609888999488,0.19951587545371574,0.14600676939578106,0.4280177187153932,1,4,5
29,0.22638715060492293,0.21426036936671172,0.16429418023882103,0.5171650055370987,2,4,5
29,0.6666666666666665,0.20122331372331373,0.17285017487200383,0.606312292358804,3,4,5
29,0.6666666666666666,0.40277777777777773,0.22564577333316765,0.6954595791805095,4,4,5
30,0.09932860670046134,0.13730833728683067,0.1495247880389428,0.07657072425352551,1,4,5
30,0.08317524560869993,0.14458491223024328,0.16792616156371792,0.1228325172197469,2,4,5
30,0.08894162370889791,0.17578427498499477,0.17546675944153953,0.16909431018596827,3,4,5
30,0.059835980924673904,0.13992761069111875,0.22899532349443819,0.21535610315218967,4,4,5
31,0.1459092565586268,0.15381287093418528,0.15304280668210457,0.16782615880360238,1,4,5
31,0.18667433613512002,0.1495895553726602,0.17155814288861482,0.190729571180699,2,4,5
31,0.21347294963743613,0.15292211258593033,0.17808334401107526,0.21363298355779559,3,4,5
31,0.22293819658547154,0.19640807455422177,0.23234487365570872,0.23653639593489217,4,4,5
32,0.20297726822194162,0.17087216575510483,0.15656082532526633,0.19113145846958796,1,4,5
32,0.14397470975642462,0.1984761396615979,0.1751901242135117,0.16435142794855023,2,4,5
32,0.17555563613706004,0.24342660190258586,0.18069992858061096,0.13757139742751254,3,4,5
32,0.2593284969400284,0.20612354796522808,0.23569442381697925,0.11079136690647483,4,4,5
33,0.13884760471529767,0.21250319457228567,0.1600788439684281,0.1641456582633053,1,4,5
33,0.12773077109250092,0.18739781510381615,0.17882210553840858,0.223937908496732,2,4,5
33,0.2485786116689609,0.28548700021264406,0.1833165131501467,0.2837301587301587,3,4,5
33,0.24377261616044943,0.3641884741884741,0.23904397397824978,0.34352240896358543,4,4,5
34,0.19716226688529181,0.20071733642027637,0.16359686261158984,0.2621806298276886,1,4,5
34,0.20504590178727156,0.25636403817983267,0.18245408686330544,0.2566844919786096,2,4,5
34,0.1581622662229638,0.21314385758230253,0.18593309771968242,0.25118835412953056,3,4,5
34,0.15400020752741567,0.19405285148407397,0.2423935241395203,0.24569221628045154,4,4,5
35,0.29348233482627445,0.1694367233485939,0.1671148812547516,0.16982775246498397,1,4,5
35,0.24539906526018357,0.19092693595724564,0.18608606818820234,0.1869229285697066,2,4,5
35,0.12945384512157265,0.17287408434464507,0.18854968228921815,0.20401810467442924,3,4,5
35,0.3468552617890529,0.19987781116270598,0.24574307430079084,0.22111328077915188,4,4,5
36,0.2215763181296253,0.19177097859039727,0.1706328998979134,0.1871385629299827,1,4,5
36,0.05296372618283529,0.1795390642095951,0.18971804951309923,0.14755813807241944,2,4,5
36,0.1505950340190706,0.21709623323458774,0.19116626685875385,0.10797771321485615,3,4,5
36,0.16638008724888698,0.2144116906021668,0.24909262446206137,0.06839728835729286,4,4,5
37,0.14020354052744394,0.16067070481949305,0.17415091854107514,0.0938716950194712,1,4,5
37,0.20249838603888015,0.12903638686741453,0.19335003083799612,0.18285850925736147,2,4,5
37,0.21744638349505108,0.1801020979595833,0.19378285142828955,0.2718453234952517,3,4,5
37,0.2704495508758456,0.21764051559807907,0.25244217462333185,0.36083213773314204,4,4,5
38,0.1945515279994608,0.10893978416430988,0.1776689371842369,0.05764753764753769,1,4,5
38,0.1457687250525619,0.17685636708967495,0.196982012162893,0.16066341066341067,2,4,5
38,0.24788462548684614,0.23382027703969327,0.19639943599782528,0.2636792836792836,3,4,5
38,0.3525163930719486,0.30093068518322513,0.25579172478460244,0.3666951566951566,4,4,5
39,0.1756307260723422,0.16072038345327933,0.18118695582739866,0.2376556776556776,1,4,5
39,0.2858884183864313,0.17559514777835894,0.20061399348778988,0.2431501831501831,2,4,5
39,0.1919573746613245,0.2012078409461893,0.199016020567361,0.2486446886446886,3,4,5
39,0.2028861774567074,0.22615106801153312,0.2591412749458729,0.2541391941391941,4,4,5
40,0.20946362994424655,0.16294704183085787,0.18470497447056042,0.16823798870778733,1,4,5
40,0.19027420242909443,0.17069625073529499,0.20424597481268675,0.18387131138808988,2,4,5
40,0.23514787263044223,0.22248919458072586,0.20163260513689674,0.19950463406839242,3,4,5
40,0.261195953802065,0.2686703096539162,0.2624908251071435,0.21513795674869496,4,4,5
41,0.20281601469310395,0.1382601530213723,0.18822299311372218,0.06256695745332108,1,4,5
