TimeSecsClass,p1,p2,p3,p4,DownClass,yrdline100Class,FavScoreDiffClass
51,0.541168130617,0.511285085529,0.551214060952,0.514387301588,1,2,8
51,0.5307759976,0.469540538612,0.51370363064,0.529422222222,2,2,8
51,0.59755887363,0.503502293218,0.555571186398,0.544457142857,3,2,8
51,0.477882190499,0.338917774352,0.539161206325,0.559492063492,4,2,8
52,0.606461145496,0.559353537461,0.555099643019,0.69751728852,1,2,8
52,0.535015475307,0.534805632248,0.516225957713,0.635602280827,2,2,8
52,0.531751063102,0.539432094466,0.559059469195,0.573687273134,3,2,8
52,0.723998606757,0.509067924829,0.541678748509,0.511772265441,4,2,8
53,0.482852449715,0.472253688276,0.558985225086,0.319138123085,1,2,8
53,0.542435758234,0.468151542886,0.518748284786,0.479695767196,2,2,8
53,0.481782253548,0.583437136422,0.562547751992,0.640253411306,3,2,8
53,0.557944606414,0.552017501215,0.544196290693,0.800811055416,4,2,8
54,0.546605193767,0.486121780306,0.562870807153,0.501543209877,1,2,8
54,0.606803156096,0.51565403159,0.521270611859,0.499959916627,2,2,8
54,0.556840587048,0.468040943973,0.566036034789,0.498376623377,3,2,8
54,0.498850174216,0.458716630592,0.546713832877,0.496793330127,4,2,8
55,0.513238700885,0.477803844509,0.56675638922,0.516853932584,1,2,8
55,0.40729068367,0.430976006073,0.523792938933,0.498127340824,2,2,8
55,0.403529592558,0.452567167737,0.569524317586,0.479400749064,3,2,8
55,0.471014492753,0.471534076594,0.549231375062,0.460674157303,4,2,8
56,0.523519826507,0.3036792397,0.570641971287,0.5,1,2,8
56,0.46928586565,0.39891362289,0.526315266006,0.416666666667,2,2,8
56,0.595157094257,0.394721068405,0.573012600383,0.333333333333,3,2,8
56,0.823170731708,0.603286384977,0.551748917246,0.249999999999,4,2,8
57,0.593881416606,0.503780207794,0.574527553354,,1,2,8
57,0.665613955937,0.491660592138,0.528837593079,,2,2,8
57,0.605774728416,0.536048064085,0.57650088318,,3,2,8
57,0.564102564102,0.188679245282,0.55426645943,,4,2,8
58,0.584047074208,0.585617199332,0.578413135421,,1,2,8
58,0.578947368421,0.584033613445,0.531359920153,,2,2,8
58,0.352941176471,0.447916666667,0.579989165977,,3,2,8
58,0.3,0.666666666667,0.556784001614,,4,2,8
59,0.433962264151,0.302588996764,0.582298717488,,1,2,8
59,0.538461538462,,0.533882247226,,2,2,8
59,0.5,0.666666666667,0.583477448774,,3,2,8
59,0.555555555556,,0.559301543799,,4,2,8
60,0.516129032258,0.333333333333,0.586184299555,,1,2,8
60,0.619047619048,0.333333333333,0.536404574299,,2,2,8
60,0.571428571429,0.333333333333,0.586965731571,,3,2,8
60,,,0.561819085983,,4,2,8
0,0.146510899244,0.254783488305,0.352572067606,0.182338124509,1,3,8
0,0.18237050306,0.249519727938,0.365294798335,0.229961023555,2,3,8
0,0.234793261868,0.334273095326,0.367700335701,0.277583922602,3,3,8
0,0.335694373329,0.250138087419,0.384751133412,0.325206821648,4,3,8
1,0.338696208631,0.243190204885,0.356349133923,0.200816821339,1,3,8
1,0.365460262947,0.249116992944,0.36854373594,0.229731698048,2,3,8
1,0.408913113195,0.295164745185,0.371281677267,0.258646574757,3,3,8
1,0.39597904552,0.349291314313,0.389395986988,0.287561451466,4,3,8
2,0.404825041148,0.260093155087,0.36012620024,0.272491010845,1,3,8
2,0.428601570528,0.298259222959,0.371792673545,0.269204793848,2,3,8
2,0.365416159709,0.274798580673,0.374863018833,0.265918576851,3,3,8
2,0.449035024647,0.305995829558,0.394040840564,0.262632359853,4,3,8
3,0.456295089488,0.310724547872,0.363903266558,0.390193158251,1,3,8
3,0.468934781445,0.340142335819,0.37504161115,0.427401833756,2,3,8
3,0.490931411396,0.40407686049,0.378444360399,0.464610509262,3,3,8
3,0.477472761817,0.439723915528,0.39868569414,0.501819184767,4,3,8
4,0.445199482774,0.396464144623,0.367680332875,0.395652317568,1,3,8
4,0.479476437604,0.415517625485,0.378290548755,0.449207023506,2,3,8
4,0.479437920784,0.416529619805,0.382025701965,0.502761729444,3,3,8
4,0.492968929608,0.352962819335,0.403330547716,0.556316435382,4,3,8
5,0.437841413668,0.393893038174,0.371457399193,0.399766608319,1,3,8
5,0.477681543307,0.348416132423,0.38153948636,0.437901141952,2,3,8
5,0.502461343377,0.30242843148,0.385607043531,0.476035675586,3,3,8
5,0.455182154568,0.250410885271,0.407975401292,0.514170209219,4,3,8
6,0.445936043617,0.362854336298,0.37523446551,0.348019263828,1,3,8
6,0.47112913774,0.384913446588,0.384788423965,0.369362422894,2,3,8
6,0.419448379414,0.386634031137,0.389188385097,0.39070558196,3,3,8
6,0.484600126813,0.368637034305,0.412620254868,0.412048741025,4,3,8
7,0.481029235218,0.362419621051,0.379011531827,0.485882777091,1,3,8
7,0.458483607787,0.387272112833,0.38803736157,0.442871858261,2,3,8
7,0.492547478221,0.381840781734,0.392769726663,0.399860939431,3,3,8
7,0.524522880823,0.407102908634,0.417265108444,0.356850020601,4,3,8
8,0.451714931447,0.410526247383,0.382788598145,0.337974864325,1,3,8
8,0.463099345508,0.383585702484,0.391286299175,0.311910882605,2,3,8
8,0.489099941825,0.412249131335,0.396351068229,0.285846900885,3,3,8
8,0.446309785025,0.41227678135,0.42190996202,0.259782919166,4,3,8
9,0.459821658497,0.424467094698,0.386565664462,0.413790784441,1,3,8
9,0.436159878215,0.389171681792,0.39453523678,0.480383988783,2,3,8
9,0.415742216825,0.433747393482,0.399932409795,0.546977193125,3,3,8
9,0.500438791036,0.393642543107,0.426554815596,0.613570397468,4,3,8
10,0.447812789219,0.461933187003,0.39034273078,0.523191905941,1,3,8
10,0.438979863629,0.444495405071,0.397784174385,0.451816577432,2,3,8
10,0.498997752381,0.382199587885,0.403513751361,0.380441248923,3,3,8
10,0.421933648171,0.39566300149,0.431199669172,0.309065920414,4,3,8
11,0.439070289123,0.423215436287,0.394119797097,0.381767877257,1,3,8
11,0.39738598547,0.427811696855,0.40103311199,0.404140284112,2,3,8
11,0.452500703083,0.509474300777,0.407095092927,0.426512690966,3,3,8
11,0.504975029171,0.439747077673,0.435844522748,0.448885097821,4,3,8
12,0.518923362972,0.46705031117,0.397896863415,0.666580033185,1,3,8
12,0.511118778417,0.42368153888,0.404282049595,0.569064505235,2,3,8
12,0.467288569541,0.369921604477,0.410676434493,0.471548977285,3,3,8
12,0.421524602381,0.42826342436,0.440489376324,0.374033449334,4,3,8
13,0.451092340134,0.390327315788,0.401673929732,0.288462320306,1,3,8
13,0.384694877983,0.375067540716,0.4075309872,0.343915407639,2,3,8
13,0.393294231287,0.441631095052,0.414257776059,0.399368494972,3,3,8
13,0.464609729017,0.478943820161,0.4451342299,0.454821582305,4,3,8
14,0.424584229336,0.403188709343,0.405450996049,0.434521618732,1,3,8
14,0.486854733102,0.417889150302,0.410779924805,0.41883058462,2,3,8
14,0.415825927068,0.362630675976,0.417839117625,0.403139550508,3,3,8
14,0.430005362305,0.443004667586,0.449779083476,0.387448516396,4,3,8
15,0.454856977299,0.38014619385,0.409228062367,0.498065451109,1,3,8
15,0.465414649106,0.417059535952,0.41402886241,0.540699643038,2,3,8
15,0.443631970393,0.438761692557,0.421420459191,0.583333834967,3,3,8
15,0.46890509421,0.472887175253,0.454423937052,0.625968026896,4,3,8
16,0.469279983245,0.397422030454,0.413005128684,0.434670822484,1,3,8
16,0.439300355834,0.472696210542,0.417277800015,0.467007724208,2,3,8
16,0.493977272155,0.375801568858,0.425001800757,0.499344625932,3,3,8
16,0.479668718165,0.314616740524,0.459068790628,0.531681527657,4,3,8
17,0.439707739433,0.435142479443,0.416782195002,0.413585139815,1,3,8
17,0.48290887045,0.382699146042,0.42052673762,0.415232490642,2,3,8
17,0.490938802158,0.412919945063,0.428583142323,0.41687984147,3,3,8
17,0.574430175359,0.38024181087,0.463713644204,0.418527192297,4,3,8
18,0.483166441966,0.436175858925,0.420559261319,0.487983484846,1,3,8
18,0.481475534093,0.389205567751,0.423775675225,0.426883215878,2,3,8
18,0.49501753981,0.440921418627,0.432164483889,0.365782946911,3,3,8
18,0.379732374285,0.377997619825,0.46835849778,0.304682677943,4,3,8
19,0.524550079582,0.468192602311,0.424336327637,0.605385638298,1,3,8
19,0.49200896331,0.488618393527,0.42702461283,0.538006585613,2,3,8
19,0.480490894016,0.458480645499,0.435745825455,0.470627532928,3,3,8
19,0.477898688262,0.467618365766,0.473003351356,0.403248480243,4,3,8
20,0.41419952767,0.455878570117,0.428113393954,0.325949564192,1,3,8
20,0.461802331224,0.481411518806,0.430273550435,0.362222039757,2,3,8
20,0.448326724381,0.463901964406,0.439327167021,0.398494515322,3,3,8
20,0.539316987494,0.467923714431,0.477648204932,0.434766990887,4,3,8
21,0.474024875065,0.485385004018,0.431890460271,0.426675634596,1,3,8
21,0.481141330742,0.436751809018,0.43352248804,0.436960964542,2,3,8
21,0.45669487527,0.424216867515,0.442908508587,0.447246294488,3,3,8
21,0.412710938006,0.455812434718,0.482293058508,0.457531624434,4,3,8
22,0.464826668215,0.404834809068,0.435667526589,0.46540091796,1,3,8
22,0.451759240775,0.383320722136,0.436771425645,0.5138760001,2,3,8
22,0.490985231571,0.425663138163,0.446489850153,0.56235108224,3,3,8
22,0.518360898315,0.405030646309,0.486937912084,0.610826164381,4,3,8
23,0.469133325231,0.437140528266,0.439444592906,0.433617498106,1,3,8
23,0.456284697619,0.414451595222,0.44002036325,0.451559840128,2,3,8
23,0.502446650253,0.47369769779,0.450071191719,0.469502182149,3,3,8
23,0.500512277679,0.561633831616,0.49158276566,0.487444524171,4,3,8
24,0.434363066669,0.417172054544,0.443221659224,0.414094968903,1,3,8
24,0.498509690906,0.454726052832,0.443269300855,0.47590549555,2,3,8
24,0.518397782825,0.472310838475,0.453652533285,0.537716022198,3,3,8
24,0.523600316517,0.477292367666,0.496227619236,0.599526548845,4,3,8
25,0.518068055019,0.472732076337,0.446998725541,0.558102073365,1,3,8
25,0.484826908873,0.458411331612,0.44651823846,0.597599681021,2,3,8
25,0.532133513233,0.42551732709,0.457233874851,0.637097288676,3,3,8
25,0.558379451081,0.338293252359,0.500872472813,0.676594896332,4,3,8
26,0.511404622883,0.457269488654,0.450775791859,0.557828291507,1,3,8
26,0.496375291011,0.423979482273,0.449767176065,0.580021377068,2,3,8
26,0.503705671501,0.432061517165,0.460815216417,0.602214462629,3,3,8
26,0.473789707819,0.436834225922,0.505517326389,0.62440754819,4,3,8
27,0.472698767365,0.36276180721,0.454552858176,0.556081918195,1,3,8
27,0.507704258557,0.471397405019,0.45301611367,0.540431289416,2,3,8
27,0.462329009292,0.435781914387,0.464396557983,0.524780660637,3,3,8
27,0.532701834613,0.525904990531,0.510162179965,0.509130031857,4,3,8
28,0.468626708272,0.480149728141,0.458329924493,0.340763529073,1,3,8
28,0.470806454373,0.430986911363,0.456265051275,0.429377158895,2,3,8
28,0.503965320552,0.502700502712,0.467977899549,0.517990788716,3,3,8
28,0.526430260047,0.415108349863,0.514807033541,0.606604418538,4,3,8
29,0.494474599348,0.483971061312,0.462106990811,0.386009189155,1,3,8
29,0.532875436934,0.581009750098,0.45951398888,0.447874199185,2,3,8
29,0.565659488645,0.300044613177,0.471559241115,0.509739209215,3,3,8
29,0.421572888303,0.400921804594,0.519451887117,0.571604219245,4,3,8
30,0.480497280497,0.459528311291,0.465884057128,0.340606060606,1,3,8
30,0.435714285714,0.400386213641,0.462762926485,0.311969696969,2,3,8
30,0.444444444444,0.453093816626,0.475140582681,0.283333333333,3,3,8
30,0.333333333333,0.441478174603,0.524096740693,0.254696969697,4,3,8
31,0.467934424525,0.48755556774,0.469661123446,0.457140549756,1,3,8
31,0.484085711523,0.452330514852,0.46601186409,0.461304068591,2,3,8
31,0.455518336243,0.446470025736,0.478721924247,0.465467587426,3,3,8
31,0.430439073349,0.438334159651,0.528741594269,0.469631106261,4,3,8
32,0.476517545081,0.462655036899,0.473438189763,0.38024508902,1,3,8
32,0.475296568593,0.443262947498,0.469260801694,0.454932100803,2,3,8
32,0.467569467021,0.467984577758,0.482303265812,0.529619112585,3,3,8
32,0.481767928261,0.583650892567,0.533386447845,0.604306124368,4,3,8
33,0.520404647033,0.513652596255,0.477215256081,0.423576423576,1,3,8
33,0.50751078464,0.574243452955,0.472509739299,0.560374810375,2,3,8
33,0.524995363553,0.572667331845,0.485884607378,0.697173197174,3,3,8
33,0.498829120125,0.426177305155,0.538031301421,0.833971583972,4,3,8
34,0.566156949255,0.56849197418,0.480992322398,0.567068997887,1,3,8
34,0.523406030679,0.518276163681,0.475758676904,0.535523949104,2,3,8
34,0.496535430343,0.534356285732,0.489465948944,0.503978900321,3,3,8
34,0.540638666814,0.52053004852,0.542676154997,0.472433851539,4,3,8
35,0.545672847888,0.519551250892,0.484769388715,0.495281124766,1,3,8
35,0.522137509856,0.616659610773,0.479007614509,0.526757191346,2,3,8
35,0.488728858626,0.559111464817,0.49304729051,0.558233257926,3,3,8
35,0.437423410678,0.49487134596,0.547321008573,0.589709324506,4,3,8
36,0.442819013313,0.531897594975,0.488546455033,0.343363354508,1,3,8
36,0.512037493325,0.520597253147,0.482256552114,0.447312006218,2,3,8
36,0.435800591517,0.54964292133,0.496628632076,0.551260657929,3,3,8
36,0.564815571253,0.608552418254,0.551965862149,0.655209309639,4,3,8
37,0.422123165983,0.552688654262,0.49232352135,0.720317607639,1,3,8
37,0.434960048299,0.529401405791,0.485505489719,0.62836753275,2,3,8
37,0.437422995539,0.501597264449,0.500209973642,0.536417457861,3,3,8
37,0.4679850811,0.482311600577,0.556610715725,0.444467382972,4,3,8
38,0.515900394858,0.517271625941,0.496100587668,0.563877636602,1,3,8
38,0.455604074856,0.492917400533,0.488754427324,0.5098295315,2,3,8
38,0.493114995207,0.532145249636,0.503791315208,0.455781426398,3,3,8
38,0.50921380879,0.46619867987,0.561255569301,0.401733321297,4,3,8
39,0.493676376982,0.529640366668,0.499877653985,0.473967312517,1,3,8
39,0.517211876174,0.516330726162,0.492003364929,0.423564292417,2,3,8
39,0.511423809909,0.445941783923,0.507372656774,0.373161272317,3,3,8
39,0.447225352538,0.525031644425,0.565900422877,0.322758252216,4,3,8
40,0.53995414155,0.518820621652,0.503654720303,0.617748491806,1,3,8
40,0.520150838413,0.55010747002,0.495252302534,0.605545214598,2,3,8
40,0.47233368748,0.569855589892,0.51095399834,0.593341937389,3,3,8
40,0.555270284079,0.574238652938,0.570545276453,0.581138660181,4,3,8
41,0.531674638688,0.581032615561,0.50743178662,0.626836122042,1,3,8
41,0.536688873392,0.500874365129,0.498501240139,0.60608956927,2,3,8
41,0.632147338345,0.582891416445,0.514535339906,0.585343016498,3,3,8
41,0.513701084688,0.558796277134,0.575190130029,0.564596463725,4,3,8
42,0.544118273591,0.558741722149,0.511208852937,0.592673362891,1,3,8
42,0.544605564552,0.536028238059,0.501750177744,0.536691965277,2,3,8
42,0.531179087329,0.508547073435,0.518116681472,0.480710567663,3,3,8
42,0.453981321825,0.515312773403,0.579834983605,0.424729170049,4,3,8
43,0.522942824552,0.50212186143,0.514985919255,0.426023969051,1,3,8
43,0.450515227026,0.522346507695,0.504999115349,0.43313890883,2,3,8
43,0.443269357605,0.51661548771,0.521698023038,0.440253848608,3,3,8
43,0.496657540498,0.574021674064,0.584479837181,0.447368788387,4,3,8
44,0.477761964232,0.563074018,0.518762985572,0.557938792017,1,3,8
44,0.502018733334,0.53724872652,0.508248052954,0.5414103794,2,3,8
44,0.457472321807,0.512937257261,0.525279364604,0.524881966782,3,3,8
44,0.408461651268,0.43637398392,0.589124690757,0.508353554164,4,3,8
45,0.441180139785,0.483336213926,0.52254005189,0.419604559656,1,3,8
45,0.449687569635,0.452392384451,0.511496990559,0.457984333444,2,3,8
45,0.509622884878,0.484769453654,0.52886070617,0.496364107233,3,3,8
45,0.623828782035,0.517747365776,0.593769544333,0.534743881021,4,3,8
46,0.481238926051,0.473333351941,0.526317118207,0.404492566257,1,3,8
46,0.537057395108,0.40814046881,0.514745928164,0.447001527884,2,3,8
46,0.540923833834,0.439801062672,0.532442047736,0.48951048951,3,3,8
46,0.590293159609,0.531887954658,0.598414397909,0.532019451137,4,3,8
47,0.530525307947,0.424320453221,0.530094184524,0.493642424782,1,3,8
47,0.521537429728,0.499722139214,0.517994865769,0.540355650758,2,3,8
47,0.553160350331,0.542558177052,0.536023389302,0.587068876734,3,3,8
47,0.454393265137,0.513451125389,0.603059251485,0.63378210271,4,3,8
48,0.523749269933,0.451961899997,0.533871250842,0.515739201039,1,3,8
48,0.494693054627,0.497837825654,0.521243803374,0.579723701684,2,3,8
48,0.509345265086,0.473667923705,0.539604730868,0.643708202329,3,3,8
48,0.521930492329,0.603327460069,0.607704105061,0.707692702974,4,3,8
49,0.514554403713,0.530552213556,0.537648317159,0.515197716937,1,3,8
49,0.525779970004,0.540304426294,0.524492740979,0.475199164764,2,3,8
49,0.627199712242,0.557888737644,0.543186072434,0.435200612592,3,3,8
49,0.460469187675,0.532058187777,0.612348958637,0.395202060419,4,3,8
50,0.551114951982,0.531933381978,0.541425383477,0.474259056389,1,3,8
50,0.528679981241,0.513389926196,0.527741678584,0.453373529252,2,3,8
50,0.498934707741,0.485103152857,0.546767414,0.432488002115,3,3,8
50,0.459057134758,0.536770714663,0.616993812213,0.411602474978,4,3,8
51,0.534730106176,0.513946664409,0.545202449794,0.428959389274,1,3,8
51,0.551060955356,0.482416113497,0.530990616189,0.451452766827,2,3,8
51,0.491143375092,0.500797376131,0.550348755566,0.47394614438,3,3,8
51,0.434261300659,0.367874533503,0.621638665789,0.496439521933,4,3,8
52,0.51580111045,0.548742105499,0.548979516112,0.599388789505,1,3,8
52,0.488677399004,0.528516603166,0.534239553794,0.614959749553,2,3,8
52,0.452627083062,0.531013750048,0.553930097132,0.630530709601,3,3,8
52,0.551592529853,0.509293046929,0.626283519365,0.646101669648,4,3,8
53,0.545022433747,0.476198233268,0.552756582429,0.557820240623,1,3,8
53,0.563592163728,0.475458133824,0.537488491399,0.560974623395,2,3,8
53,0.520662635514,0.554714101209,0.557511438698,0.564129006167,3,3,8
53,0.502552552552,0.545128133898,0.630928372941,0.567283388939,4,3,8
54,0.508953063549,0.483038460549,0.556533648746,0.527839506173,1,3,8
54,0.450196796789,0.510804874529,0.540737429004,0.510555555555,2,3,8
54,0.577031471929,0.477546342554,0.561092780264,0.493271604938,3,3,8
54,0.594766690506,0.473524123726,0.635573226517,0.475987654321,4,3,8
55,0.553871075718,0.493720584452,0.560310715064,0.504761904762,1,3,8
55,0.594452926577,0.447107449306,0.543986366609,0.361904761905,2,3,8
55,0.486017550652,0.473539028473,0.56467412183,0.219047619048,3,3,8
55,0.451754385965,0.485484378937,0.640218080093,0.0761904761905,4,3,8
56,0.531977896612,0.337505641625,0.564087781381,0.319387755102,1,3,8
56,0.462430915507,0.42496509859,0.547235304214,0.287755102041,2,3,8
56,0.246044559251,0.419100198048,0.568255463396,0.25612244898,3,3,8
56,0.352941176471,0.572769953052,0.644862933669,0.224489795919,4,3,8
57,0.444978554609,0.498959708101,0.567864847699,0.25,1,3,8
57,0.560906044915,0.500712376577,0.550484241819,0.333333333333,2,3,8
57,0.379100007305,0.538050734312,0.571836804962,0.416666666666,3,3,8
57,0.490990990991,0.270440251572,0.649507787245,0.499999999999,4,3,8
58,0.61029903992,0.583966047114,0.571641914016,0.761904761905,1,3,8
58,0.512868710237,0.583753501401,0.553733179424,0.726190476191,2,3,8
58,0.551679126617,0.468055555556,0.575418146528,0.690476190476,3,3,8
58,0.583333333333,0.666666666667,0.654152640821,0.654761904762,4,3,8
59,0.251366120219,0.339482200647,0.575418980334,,1,3,8
59,0.541176470588,,0.556982117029,,2,3,8
59,0.851851851853,0.666666666667,0.578999488094,,3,3,8
59,0.435897435897,,0.658797494397,,4,3,8
60,0.623188405797,0.333333333333,0.579196046651,,1,3,8
60,0.4,0.333333333333,0.560231054634,,2,3,8
60,0.333333333333,0.333333333333,0.58258082966,,3,3,8
60,0.333333333333,,0.663442347973,,4,3,8
0,0.205593814715,0.241582128921,0.333461291456,0.211398750039,1,4,8
0,0.200503116308,0.223685270067,0.326694455354,0.279781732813,2,4,8
0,0.205300617357,0.305559440559,0.350840152113,0.348164715586,3,4,8
0,0.228571428572,0.244973336461,0.333198854593,0.41654769836,4,4,8
1,0.350710806484,0.246420433858,0.337499710242,0.221618962333,1,4,8
1,0.374908495229,0.254597039051,0.33129391874,0.245153826059,2,4,8
1,0.342413531137,0.292974401927,0.354374875634,0.268688689786,3,4,8
1,0.386643171522,0.339996999261,0.336472548184,0.292223553512,4,4,8
2,0.378073943799,0.265326443992,0.341538129028,0.262486144643,1,4,8
2,0.396336224335,0.294713427163,0.335893382126,0.265607147168,2,4,8
2,0.431950313017,0.278663120227,0.357909599156,0.268728149692,3,4,8
2,0.452593384317,0.311467735499,0.339746241775,0.271849152217,4,4,8
3,0.431612165548,0.318854626713,0.345576547813,0.215957045087,1,4,8
3,0.426062651997,0.338116937155,0.340492845512,0.290195534211,2,4,8
3,0.469265714441,0.386585537085,0.361444322678,0.364434023336,3,4,8
3,0.482874465696,0.413913447214,0.343019935365,0.43867251246,4,4,8
4,0.455813180013,0.378700544336,0.349614966599,0.538912019717,1,4,8
4,0.493091215655,0.390668683818,0.345092308899,0.43540306334,2,4,8
4,0.446162893983,0.401585491517,0.364979046199,0.331894106963,3,4,8
4,0.367116651275,0.352898961917,0.346293628956,0.228385150587,4,4,8
5,0.438254989633,0.373258031944,0.353653385384,0.361597312451,1,4,8
5,0.456136432559,0.345458742065,0.349691772285,0.31148448368,2,4,8
5,0.42649076828,0.313715260345,0.368513769721,0.261371654908,3,4,8
5,0.454103201453,0.2778007047,0.349567322547,0.211258826136,4,4,8
6,0.478922702962,0.353394863014,0.35769180417,0.476234444761,1,4,8
6,0.472137794778,0.383627586798,0.354291235671,0.471161774485,2,4,8
6,0.465189963005,0.374974002544,0.372048493243,0.466089104208,3,4,8
6,0.474536330666,0.359893475515,0.352841016138,0.461016433932,4,4,8
7,0.453671896243,0.356410800261,0.361730222956,0.416388738342,1,4,8
7,0.427959265871,0.382169650265,0.358890699057,0.415030998694,2,4,8
7,0.450817007576,0.378468084923,0.375583216764,0.413673259045,3,4,8
7,0.508360563685,0.417498115557,0.356114709729,0.412315519396,4,4,8
8,0.452205965929,0.39427385429,0.365768641741,0.354719022018,1,4,8
8,0.481598013344,0.365608235181,0.363490162444,0.405679723502,2,4,8
8,0.526758610693,0.403810298719,0.379117940286,0.456640424987,3,4,8
8,0.431300587053,0.385531267171,0.35938840332,0.507601126472,4,4,8
9,0.480534960157,0.407875963173,0.369807060527,0.48887575287,1,4,8
9,0.432631248662,0.396584703663,0.36808962583,0.368362095332,2,4,8
9,0.425238020277,0.421207413678,0.382652663808,0.247848437794,3,4,8
9,0.404208106235,0.364077332127,0.362662096911,0.127334780256,4,4,8
10,0.478940610413,0.451287259369,0.373845479312,0.448516579406,1,4,8
10,0.490695971798,0.425881676666,0.372689089216,0.40616083548,2,4,8
10,0.485309340981,0.386567599293,0.386187387329,0.363805091554,3,4,8
10,0.428778396699,0.379034056592,0.365935790502,0.321449347627,4,4,8
11,0.448210375614,0.41578573679,0.377883898098,0.422793170392,1,4,8
11,0.454024736426,0.414041359252,0.377288552602,0.380778430408,2,4,8
11,0.471340114418,0.473009083708,0.389722110851,0.338763690424,3,4,8
11,0.513371169934,0.431559655405,0.369209484093,0.296748950441,4,4,8
12,0.429258074944,0.456416427225,0.381922316884,0.304761904762,1,4,8
12,0.47545286861,0.41353503316,0.381888015988,0.340476190476,2,4,8
12,0.499442862438,0.374690157622,0.393256834373,0.37619047619,3,4,8
12,0.545145677416,0.42887374325,0.372483177684,0.411904761905,4,4,8
13,0.515691714378,0.397491305254,0.385960735669,0.440644642365,1,4,8
13,0.521346829751,0.387802988151,0.386487479375,0.498293528262,2,4,8
13,0.510626381407,0.445193044271,0.396791557894,0.55594241416,3,4,8
13,0.501919643002,0.481802582366,0.375756871274,0.613591300057,4,4,8
14,0.470435378888,0.400227569996,0.389999154455,0.519428288102,1,4,8
14,0.472792856873,0.419299586359,0.391086942761,0.461763604719,2,4,8
14,0.475967850135,0.384379748055,0.400326281416,0.404098921336,3,4,8
14,0.479461443385,0.4512523479,0.379030564865,0.346434237953,4,4,8
15,0.420510624069,0.387299660659,0.39403757324,0.371221129596,1,4,8
15,0.448633410699,0.41723165621,0.395686406147,0.419675407673,2,4,8
15,0.442533937233,0.450887742515,0.403861004938,0.46812968575,3,4,8
15,0.448679306451,0.463628052848,0.382304258456,0.516583963827,4,4,8
16,0.478894280483,0.399782989833,0.398075992026,0.48051608924,1,4,8
16,0.463155906417,0.470973795314,0.400285869533,0.416937309021,2,4,8
16,0.456002531085,0.404775483261,0.407395728459,0.353358528802,3,4,8
16,0.417281716398,0.344670310886,0.385577952047,0.289779748583,4,4,8
17,0.438557543733,0.430540671003,0.402114410812,0.381536491677,1,4,8
17,0.448954505757,0.39643000602,0.40488533292,0.368203158344,2,4,8
17,0.457056730544,0.427167741904,0.410930451981,0.35486982501,3,4,8
17,0.418852060516,0.392852709726,0.388851645638,0.341536491677,4,4,8
18,0.437404616158,0.437572014865,0.406152829597,0.360391100469,1,4,8
18,0.512673285856,0.400838224398,0.409484796306,0.414297116631,2,4,8
18,0.49901185736,0.450170634911,0.414465175503,0.468203132794,3,4,8
18,0.446700683643,0.374270731048,0.392125339229,0.522109148957,4,4,8
19,0.498205121159,0.450314119772,0.410191248383,0.421064267556,1,4,8
19,0.479587020961,0.473997768209,0.414084259692,0.436496843083,2,4,8
19,0.513708146327,0.449853684057,0.417999899024,0.45192941861,3,4,8
19,0.529272344489,0.445996117621,0.39539903282,0.467361994137,4,4,8
20,0.460708725335,0.445401474965,0.414229667168,0.494347738671,1,4,8
20,0.468746972805,0.46071062106,0.418683723078,0.514919308023,2,4,8
20,0.457024645509,0.462871116347,0.421534622546,0.535490877375,3,4,8
20,0.453134865169,0.488763804818,0.398672726411,0.556062446727,4,4,8
21,0.462155668793,0.469948354931,0.418268085954,0.377437209166,1,4,8
21,0.46494778694,0.433891094039,0.423283186465,0.390390141168,2,4,8
21,0.447934189488,0.42611235183,0.425069346068,0.403343073171,3,4,8
21,0.477940110942,0.444262523267,0.401946420002,0.416296005173,4,4,8
22,0.502872526087,0.413752408685,0.42230650474,0.347804550793,1,4,8
22,0.405728436512,0.393116441539,0.427882649851,0.367765826839,2,4,8
22,0.478966593387,0.431302201118,0.428604069589,0.387727102885,3,4,8
22,0.46405424379,0.401594907787,0.405220113592,0.407688378932,4,4,8
23,0.499624172754,0.43150246549,0.426344923525,0.523682233382,1,4,8
23,0.492841246701,0.426255749932,0.432482113237,0.51880395956,2,4,8
23,0.45353504985,0.472060581233,0.432138793111,0.513925685739,3,4,8
23,0.469038433854,0.527859289032,0.408493807183,0.509047411918,4,4,8
24,0.496843259791,0.422948097332,0.430383342311,0.429311899863,1,4,8
24,0.455017241958,0.43542099745,0.437081576623,0.440259506897,2,4,8
24,0.501563552001,0.447376055511,0.435673516633,0.451207113931,3,4,8
24,0.420237061492,0.447872871011,0.411767500774,0.462154720965,4,4,8
25,0.482122363108,0.459274046161,0.434421761096,0.444257546405,1,4,8
25,0.468785779729,0.450632168883,0.44168104001,0.356184275459,2,4,8
25,0.410416232799,0.421402413437,0.439208240154,0.268111004512,3,4,8
25,0.417373705762,0.358810029983,0.415041194365,0.180037733566,4,4,8
26,0.46701510931,0.45249549613,0.438460179882,0.321299569995,1,4,8
26,0.455460038505,0.420963381719,0.446280503396,0.413776078994,2,4,8
26,0.454876339693,0.430199599188,0.442742963676,0.506252587992,3,4,8
26,0.425568767986,0.439185133643,0.418314887956,0.59872909699,4,4,8
27,0.435336417455,0.365742634242,0.442498598668,0.300891337006,1,4,8
